TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20031204,3.682,1.0,88.8561,4.76,1.0,329.754,1.0,0.087,1.0,96.899,1.0,0.2,1.0,1.376,1.0,0.757562857143,0.729166666667,1.27875,1.0,11.3229166667,1.0,-9999,0.0,-9999,0.0,5.43729166667,1.0,0.664583333333,1.0,332.570833333,1.0,402.71,1.0,3.937,4.357,6.106,-9999,-9999,1.0,1.0,1.0,-9999,-9999,18.14,29.745,26.627,1.0,1.0,1.0,-0.10725,1.0,1.99844,1.0,-0.0468148,-0.3744,0.461211,1.2319,4.00714,1.0,-0.09387,-0.750722,0.924789,4.33133,2.28876,1.0,0.174489,2.26093,2.28547,2.2939,1.0,1.0,1.0,2.06208,1.96474,2.06208,2.08133,-0.226687,-0.280722,-0.231107,-0.210242,2.32576,2.27648,2.3241,2.34178,0.0118813,0.0118813,0.0139009,0.0150749,1.83822,1.0
20031205,3.213,1.0,87.8666,8.153,1.0,325.046,1.0,0.547,1.0,97.028,1.0,0.0,1.0,2.658,1.0,0.476263888889,0.75,1.658125,1.0,18.7002083333,1.0,-9999,0.0,-9999,0.0,8.98083333333,1.0,1.07416666667,1.0,330.465625,1.0,398.586,1.0,3.832,4.544,6.036,-9999,-9999,1.0,1.0,1.0,-9999,-9999,18.14,29.825,26.993,1.0,1.0,1.0,-0.414417,1.0,3.93468,1.0,-0.198725,-0.737147,0.908066,1.41584,-6.4543,1.0,0.325982,-1.48956,1.20919,4.41336,1.83405,1.0,0.159459,1.76321,1.80668,1.83405,1.0,1.0,1.0,1.98181,1.85711,1.98172,1.98923,0.147759,0.111256,0.133318,0.148371,2.36944,2.15275,2.22465,2.27545,0.0176857,0.019428,0.0216879,0.0244291,1.82755,1.0
20031206,3.506,1.0,86.933,28.841,1.0,303.02,1.0,1.826,1.0,96.545,1.0,0.2,1.0,5.745,1.0,0.852817857143,0.583333333333,-0.755625,1.0,53.1925,1.0,-9999,0.0,-9999,0.0,17.754375,1.0,4.72083333333,1.0,327.89625,1.0,386.826,1.0,3.125,4.265,5.998,-9999,-9999,1.0,1.0,1.0,-9999,-9999,18.137,29.719,27.24,1.0,1.0,1.0,-0.707125,1.0,6.16105,1.0,-0.404421,-1.15425,1.42188,1.61765,-15.6071,1.0,1.02448,-3.6019,2.92394,4.34485,1.57462,1.0,0.169703,1.5382,1.57601,1.58629,1.0,1.0,1.0,1.90456,1.79545,1.90444,1.91093,0.329942,0.259444,0.321017,0.330746,2.43719,2.09321,2.12572,2.19209,0.050441,0.0594712,0.0714739,0.0826887,1.76179,1.0
20031207,-1.411,1.0,86.0552,54.749,1.0,247.817,1.0,1.155,1.0,97.405,1.0,0.0,1.0,1.849,1.0,0.457505555556,0.75,-13.20875,1.0,91.375625,1.0,-9999,0.0,-9999,0.0,15.964375,1.0,9.594375,1.0,306.179166667,1.0,383.982,1.0,0.594,2.979,5.871,-9999,-9999,1.0,1.0,1.0,-9999,-9999,18.128,29.519,27.389,1.0,1.0,1.0,-1.34079,1.0,8.07267,1.0,-0.189108,-1.51238,1.86306,1.68628,15.5598,1.0,-0.364499,-2.91507,3.59098,3.82082,1.69546,0.729167,0.158744,1.65588,1.69019,1.81324,0.833333,0.645833,0.666667,1.45838,1.37923,1.43385,1.457,-0.237078,-0.375365,-0.3044,-0.222665,1.91509,1.35304,1.42216,1.53948,0.0737817,0.0867737,0.127979,0.138313,1.53655,1.0
20031208,-3.94,1.0,85.2331,48.58,0.833333,249.501,1.0,0.623,1.0,97.071,1.0,0.0,1.0,0.668,1.0,0.223796551724,0.604166666667,22.2677083333,1.0,90.35375,1.0,-9999,0.0,-9999,0.0,12.5272916667,1.0,11.0266666667,1.0,293.97875,1.0,386.905,1.0,-0.775,1.825,5.491,-9999,-9999,1.0,1.0,1.0,-9999,-9999,18.105,29.019,27.439,1.0,1.0,1.0,-1.9749,1.0,10.4556,1.0,-0.244929,-1.95881,2.16911,1.63752,2.18212,1.0,-0.0511177,-0.408812,0.452703,3.59312,1.68988,0.5625,0.154911,1.62586,1.65242,1.68635,0.541667,0.5625,0.5625,1.20805,1.16434,1.17798,1.2059,-0.481839,-0.580862,-0.480073,-0.456666,1.42078,0.979899,1.04952,1.19779,0.0472267,0.0556263,0.107517,0.114516,1.42719,1.0
20031209,-3.753,1.0,84.4667,47.361,0.854167,247.983,1.0,0.635,1.0,96.497,1.0,0.0,1.0,0.826,0.625,0.244703333333,0.625,16.6485416667,1.0,90.8729166667,1.0,-9999,-9999,-9999,-9999,13.2158333333,1.0,9.7775,1.0,295.112708333,1.0,395.201,1.0,-1.469,1.066,5.011,-9999,-9999,1.0,1.0,1.0,-9999,-9999,18.074,28.403,27.466,1.0,1.0,1.0,-1.6909,1.0,7.61975,1.0,0.0391228,-1.42753,1.75853,1.6824,-9.20873,1.0,-0.0472812,-2.12524,1.72522,3.33655,1.15314,0.4375,0.153885,1.16412,1.18237,1.53118,0.4375,0.4375,0.4375,1.14687,1.10874,1.12632,1.14758,-0.00627155,-0.411869,-0.0665831,-0.0345044,1.13742,0.923196,0.983284,1.13742,0.0277462,0.0326802,0.0851635,0.108529,1.37559,1.0
20031210,-2.144,1.0,83.7569,43.593,0.875,249.949,1.0,1.066,1.0,95.893,1.0,0.0,1.0,1.582,1.0,0.526221428571,0.583333333333,5.69125,1.0,80.561875,1.0,-9999,0.0,-9999,0.0,13.966875,1.0,9.05791666667,1.0,298.356875,1.0,405.014,1.0,-1.92,0.562,4.549,-9999,-9999,1.0,1.0,1.0,-9999,-9999,18.04,27.815,27.44,1.0,1.0,1.0,-1.39444,1.0,-1.19359,1.0,-0.00612837,-0.247623,0.223615,1.34265,-24.1891,0.979167,-0.124197,-5.01828,4.53174,3.55592,1.31216,0.458333,0.149699,1.31585,1.44471,1.52625,0.458333,0.479167,0.5,1.16551,1.13608,1.15222,1.17035,-0.146649,-0.356859,-0.286702,-0.178559,0.91376,0.89953,0.947114,1.06572,0.00847838,0.00998931,0.071167,0.0968847,1.34314,1.0
20031211,1.421,1.0,83.103,45.094,1.0,268.755,1.0,1.572,1.0,95.791,1.0,0.1,1.0,2.33,1.0,1.23435588235,0.708333333333,-5.86270833333,1.0,77.339375,1.0,-9999,0.0,-9999,0.0,20.6439583333,1.0,8.045,1.0,311.6675,1.0,402.638,1.0,-1.336,0.298,4.132,-9999,-9999,1.0,1.0,1.0,-9999,-9999,18.011,27.189,27.422,1.0,1.0,1.0,-0.446646,1.0,2.71024,1.0,0.269955,-0.177904,0.750873,1.93023,0.392689,1.0,0.039114,-0.0257767,0.108795,5.0784,1.18443,1.0,0.195444,1.18443,1.18852,1.19713,1.0,1.0,1.0,1.28081,1.26375,1.27676,1.31184,0.0963807,0.0755808,0.0874108,0.107157,0.913195,0.948475,1.19454,1.29738,0.0,0.0,0.0622883,0.0921409,1.38616,1.0
20031212,3.019,1.0,82.5049,42.384,1.0,289.299,1.0,1.201,1.0,96.373,1.0,0.2,1.0,3.471,1.0,0.739238888889,0.75,3.17041666667,1.0,74.370625,1.0,-9999,0.0,-9999,0.0,16.5414583333,1.0,6.99979166667,1.0,321.515,1.0,385.388,1.0,-0.213,0.342,3.79,-9999,-9999,1.0,1.0,1.0,-9999,-9999,17.989,26.919,27.41,1.0,1.0,1.0,0.536083,1.0,0.722867,1.0,0.0683205,-0.0474501,0.200271,1.86829,-40.855,1.0,-3.81579,-8.47579,2.8672,4.14583,1.05096,1.0,0.159643,1.03632,1.05096,1.22372,1.0,1.0,1.0,1.37477,1.33956,1.3708,1.37864,0.323813,0.0909371,0.306789,0.335275,0.990172,1.00422,1.30464,1.34935,0.0,0.0,0.0522689,0.0869194,1.47061,1.0
20031213,8.867,1.0,81.9637,14.524,1.0,344.209,1.0,2.151,1.0,95.538,1.0,4.1,1.0,7.514,1.0,1.381425,0.75,9.68,1.0,32.8083333333,1.0,-9999,0.0,-9999,0.0,15.1229166667,1.0,2.00625,1.0,347.046458333,1.0,384.873,1.0,1.81,0.646,3.551,-9999,-9999,1.0,1.0,1.0,-9999,-9999,17.972,27.118,27.376,1.0,1.0,1.0,3.16429,1.0,-10.1553,1.0,-0.948494,-2.10683,0.712702,1.39087,-82.6874,1.0,-7.72288,-17.1544,5.80301,5.32842,1.71184,1.0,0.148632,1.71114,1.71184,1.71202,1.0,1.0,1.0,1.81312,1.77885,1.81946,1.84282,0.101274,0.0689765,0.107614,0.130984,1.25101,1.24996,1.65785,2.07242,0.0,0.0,0.0332558,0.0936713,1.65033,1.0
20031214,7.208,1.0,81.4779,25.005,1.0,313.795,1.0,1.988,1.0,94.698,1.0,5.5,1.0,9.147,1.0,1.25859,0.625,-8.08416666667,1.0,50.0335416667,1.0,-9999,0.0,-9999,0.0,20.458125,1.0,3.758125,1.0,343.125833333,1.0,379.177,1.0,4.579,3.425,3.501,-9999,-9999,1.0,1.0,1.0,-9999,-9999,17.966,30.906,27.403,1.0,1.0,1.0,0.566312,1.0,-7.39245,1.0,-0.690444,-1.53364,0.518802,1.61594,-84.1342,1.0,-7.85801,-17.4545,5.90454,5.32446,1.45961,1.0,0.138225,1.45961,1.45961,1.45961,1.0,1.0,1.0,1.8233,1.8233,1.83022,1.84559,0.36369,0.363081,0.379857,0.399003,1.19187,1.19118,1.51941,2.22552,0.0,0.0,0.0536072,0.235426,1.90576,1.0
20031215,1.113,1.0,81.0492,25.164,1.0,287.261,1.0,1.071,1.0,95.444,0.854167,5.0,1.0,7.458,1.0,1.331525,0.75,-8.83166666667,1.0,50.061875,1.0,-9999,0.0,-9999,0.0,19.1947916667,1.0,5.44979166667,1.0,315.808125,1.0,381.688,1.0,0.832,2.321,3.861,-9999,-9999,1.0,1.0,1.0,-9999,-9999,17.997,31.989,28.085,1.0,1.0,1.0,-0.951177,1.0,-4.92689,1.0,-0.465656,-1.365,0.323409,1.64096,-33.7981,1.0,-3.19437,-9.3638,2.21856,3.87077,1.22846,1.0,0.155611,1.21178,1.22846,1.23094,1.0,1.0,1.0,1.53143,1.51093,1.52289,1.53864,0.302971,0.280064,0.293965,0.321733,0.938206,0.969412,1.19642,1.43705,0.0,0.0,0.0401458,0.227137,1.55586,1.0
20031216,1.876,1.0,80.6763,46.427,1.0,283.267,1.0,1.058,1.0,96.605,1.0,0.4,1.0,5.071,1.0,0.9741,0.895833333333,-14.5966666667,1.0,85.03,1.0,-9999,-9999,-9999,-9999,17.658125,1.0,30.6770833333,1.0,313.613541667,1.0,383.072,1.0,0.595,1.666,3.924,-9999,-9999,1.0,1.0,1.0,-9999,-9999,18.01,31.888,29.125,1.0,1.0,1.0,-0.613292,1.0,2.35186,1.0,0.222282,-0.15438,0.651584,1.70423,-18.8987,1.0,-1.78618,-5.2359,1.24054,4.21077,1.19487,1.0,0.235769,1.19244,1.19452,1.19487,1.0,1.0,1.0,1.66516,1.63648,1.64911,1.6566,0.470287,0.44513,0.454237,0.462948,0.981449,1.00555,1.10028,1.14291,0.0,0.0,0.0228332,0.0817396,1.53577,1.0
20031217,4.089,1.0,80.3595,22.516,1.0,304.895,1.0,1.396,1.0,96.942,1.0,0.0,1.0,3.857,1.0,0.782416666667,0.75,-2.95104166667,1.0,46.958125,1.0,-9999,0.0,-9999,0.0,21.1045833333,1.0,3.68395833333,1.0,326.677708333,1.0,389.246,1.0,1.771,2.088,3.828,-9999,-9999,1.0,1.0,1.0,-9999,-9999,18.01,32.246,29.809,1.0,1.0,1.0,-0.0288125,1.0,-3.34817,1.0,-0.316446,-0.927613,0.219779,1.70571,-25.9898,1.0,-2.45638,-7.2005,1.70601,5.02149,1.34571,1.0,0.133488,1.34545,1.34571,1.36693,1.0,1.0,1.0,1.90711,1.85972,1.89167,1.90629,0.561396,0.473222,0.552481,0.559906,1.18867,1.17842,1.18869,1.20592,0.0,0.0,0.0,0.0,1.63779,1.0
20031218,0.486,1.0,80.0997,53.936,1.0,248.481,1.0,0.671,1.0,96.735,1.0,0.0,1.0,0.685,1.0,0.624297674419,0.895833333333,-16.1897916667,1.0,92.256875,1.0,-9999,0.0,-9999,0.0,9.81125,1.0,8.7275,1.0,309.88,1.0,389.24,1.0,-0.007,1.658,3.785,-9999,-9999,1.0,1.0,1.0,-9999,-9999,18.011,31.205,29.711,1.0,1.0,1.0,-0.826854,1.0,-1.5133,1.0,-0.150733,-0.714523,-0.040901,1.62984,-53.9384,1.0,-5.37257,-25.4678,-1.45783,5.30749,3.74137,1.0,0.281792,3.49568,3.80456,3.80456,1.0,1.0,1.0,1.70155,1.60825,1.65789,1.67978,-2.03983,-2.1275,-2.11319,-1.88764,1.19766,1.09514,1.19815,1.26406,0.0,0.0,0.0,0.0,1.48695,1.0
20031219,-0.153,1.0,79.896,44.861,1.0,266.521,1.0,0.647,1.0,96.273,1.0,0.0,1.0,0.635,1.0,0.854402439024,0.854166666667,-3.695625,1.0,71.0860416667,1.0,-9999,0.0,-9999,0.0,16.0325,1.0,6.66541666667,1.0,309.33375,1.0,394.276,1.0,-0.299,1.18,3.679,-9999,-9999,1.0,1.0,1.0,-9999,-9999,18.01,30.116,29.433,1.0,1.0,1.0,-0.603688,1.0,0.380343,1.0,0.0378843,-0.0202542,0.179584,1.67713,-33.4851,1.0,-3.16479,-15.8105,1.78316,4.46588,2.16048,1.0,0.211499,1.92659,1.93028,2.10438,1.0,1.0,1.0,1.63379,1.53214,1.59372,1.61091,-0.526687,-0.540283,-0.439398,-0.31896,1.19903,1.10603,1.19949,1.29993,0.0,0.0,0.0,0.0,1.46381,1.0
20031220,5.844,1.0,79.7486,12.993,1.0,331.456,1.0,1.455,1.0,95.884,1.0,0.3,1.0,3.71,1.0,0.908618181818,0.6875,10.5385416667,1.0,28.3545833333,1.0,-9999,0.0,-9999,0.0,13.76,1.0,1.66270833333,1.0,332.24875,1.0,398.077,1.0,0.809,1.224,3.514,-9999,-9999,1.0,1.0,1.0,-9999,-9999,18.01,30.05,29.213,1.0,1.0,1.0,0.586875,1.0,-8.05575,1.0,-0.802398,-3.80363,-0.217729,1.49201,-53.7778,1.0,-5.35657,-25.3919,-1.45349,5.42039,1.74892,1.0,0.150727,1.73165,1.74892,1.74892,1.0,1.0,1.0,2.04505,1.94824,2.04505,2.06063,0.296123,0.22546,0.296123,0.311702,1.42116,1.3644,1.42097,1.50309,0.0,0.0,0.0,0.0,1.55785,1.0
20031221,6.507,1.0,79.6576,39.351,1.0,302.843,1.0,2.365,1.0,94.197,1.0,3.5,1.0,11.137,1.0,1.52344137931,0.604166666667,-1.921875,1.0,72.0664583333,1.0,-9999,0.0,-9999,0.0,18.5722916667,1.0,6.59729166667,1.0,337.5175,1.0,380.603,1.0,3.795,3.128,3.464,-9999,-9999,1.0,1.0,1.0,-9999,-9999,18.014,31.325,29.311,1.0,1.0,1.0,0.280687,1.0,-11.1616,1.0,-1.44466,-5.2701,-1.04248,1.80339,-70.331,1.0,-9.10305,-33.2078,-6.56882,5.0409,1.67015,1.0,0.136287,1.56836,1.66491,1.66491,1.0,1.0,1.0,2.06085,1.95475,2.06085,2.08466,0.390697,0.331876,0.394996,0.419753,1.3277,1.25809,1.32635,1.40908,0.0,0.0,0.0,0.0,1.82616,1.0
20031222,-0.601,1.0,79.6231,35.049,1.0,270.829,1.0,0.895,1.0,95.569,1.0,3.7,1.0,4.167,1.0,0.882426315789,0.791666666667,-22.0489583333,1.0,73.7525,1.0,-9999,0.0,-9999,0.0,30.9477083333,1.0,26.46375,1.0,301.462291667,1.0,383.41,1.0,0.86,2.299,3.718,-9999,-9999,1.0,1.0,1.0,-9999,-9999,18.044,31.281,29.55,1.0,1.0,1.0,-0.865104,1.0,-2.43277,1.0,-0.504703,-2.05588,-0.227217,1.63795,-22.0482,1.0,-4.57412,-18.6324,-2.05927,4.76338,1.60236,1.0,0.205893,1.58468,1.59716,1.59802,1.0,1.0,1.0,1.52006,1.45238,1.48337,1.50346,-0.0823029,-0.161039,-0.0990234,-0.085149,0.878905,0.79656,0.869049,0.907057,0.0,0.0,0.0,0.0,1.55815,1.0
20031223,-6.17,1.0,79.6453,52.724,0.895833,201.749,1.0,0.68,1.0,96.822,1.0,0.0,1.0,1.585,1.0,0.772251351351,0.770833333333,-31.5583333333,1.0,94.6602083333,1.0,-9999,-9999,-9999,-9999,17.853125,1.0,34.4104166667,1.0,269.553541667,1.0,389.586,1.0,-0.201,1.414,3.729,-9999,-9999,1.0,1.0,1.0,-9999,-9999,18.065,30.375,29.492,1.0,1.0,1.0,-0.985708,1.0,4.65265,0.979167,1.15795,0.434551,3.93186,1.45111,-17.4889,0.979167,-4.35264,-14.7795,-1.63344,3.32149,1.689,0.979167,0.1348,1.66164,1.68303,1.7623,0.979167,0.979167,0.979167,1.0926,1.01831,1.04985,1.08178,-0.596404,-0.68825,-0.637285,-0.619402,0.699981,0.567981,0.699981,0.77661,0.0,0.0,0.0,0.0,1.4715,1.0
20031224,-4.496,1.0,79.724,39.36,0.8125,226.877,1.0,1.614,1.0,97.215,1.0,0.0,1.0,1.684,1.0,1.06034473684,0.791666666667,-12.309375,1.0,92.603125,1.0,-9999,0.0,-9999,0.0,16.93125,1.0,34.4916666667,1.0,281.493333333,1.0,390.944,1.0,-0.568,0.946,3.555,-9999,-9999,1.0,1.0,1.0,-9999,-9999,18.074,29.361,29.306,1.0,1.0,1.0,-1.00981,1.0,7.22416,1.0,1.79795,0.674726,6.25121,1.5103,-5.62505,1.0,-0.728059,-2.65595,-0.152032,3.24802,1.99918,1.0,0.146719,1.98927,1.99752,1.99922,1.0,1.0,1.0,1.15923,1.10173,1.12726,1.15096,-0.839945,-0.886505,-0.865705,-0.8443,1.0061,0.888504,1.00646,1.10247,0.0,0.0,0.0,0.0,1.4428,1.0
20031225,1.363,1.0,79.8593,12.569,1.0,317.224,1.0,2.156,1.0,96.733,1.0,0.0,1.0,2.33,1.0,1.0934,0.6875,7.103125,1.0,30.29875,1.0,-9999,0.0,-9999,0.0,13.8333333333,1.0,8.42479166667,1.0,314.265416667,1.0,393.493,1.0,-0.3,0.763,3.357,-9999,-9999,1.0,1.0,1.0,-9999,-9999,18.086,28.68,29.137,1.0,1.0,1.0,-0.0902708,1.0,0.725357,1.0,0.180527,0.0677473,0.627666,1.27532,14.5096,1.0,3.61114,1.35517,12.5554,4.45128,1.42912,1.0,0.147582,1.41076,1.42916,1.43238,1.0,1.0,1.0,1.47888,1.46005,1.47264,1.47888,0.0497598,0.0409877,0.0455751,0.0532109,1.49899,1.46772,1.49385,1.49899,0.0,0.0,0.0,0.0,1.46374,1.0
20031226,3.884,1.0,80.0512,24.792,1.0,301.731,1.0,1.746,1.0,95.838,1.0,0.0,1.0,3.11,1.0,0.918605714286,0.729166666667,2.435,1.0,49.880625,1.0,-9999,0.0,-9999,0.0,21.734375,1.0,3.54395833333,1.0,320.543958333,1.0,390.596,1.0,-0.19,0.728,3.188,-9999,-9999,1.0,1.0,1.0,-9999,-9999,18.102,28.738,29.001,1.0,1.0,1.0,0.0316458,1.0,-5.61584,1.0,-1.37625,-2.6516,-0.151784,1.4301,-39.5155,1.0,-9.68391,-18.6578,-1.06802,4.77709,1.48652,1.0,0.15362,1.48652,1.48719,1.502,1.0,1.0,1.0,1.62192,1.62388,1.62606,1.62797,0.135405,0.122036,0.135885,0.139172,1.69634,1.64715,1.69271,1.71378,0.0,0.0,0.0,0.0,1.47236,1.0
20031227,5.296,1.0,80.2995,17.612,1.0,292.168,1.0,2.217,1.0,94.776,1.0,0.0,1.0,5.244,1.0,1.06145142857,0.729166666667,-17.5670833333,1.0,38.076875,1.0,-9999,0.0,-9999,0.0,19.038125,1.0,2.58479166667,1.0,324.763333333,1.0,387.472,1.0,0.234,0.778,3.056,-9999,-9999,1.0,1.0,1.0,-9999,-9999,18.127,30.216,28.916,1.0,1.0,1.0,0.303938,1.0,-13.8082,1.0,-3.43658,-11.9485,-0.373205,1.85959,-57.9977,1.0,-14.4344,-50.1866,-1.56755,4.83938,1.78408,1.0,0.146701,1.78408,1.78408,1.7848,1.0,1.0,1.0,1.73893,1.73237,1.74016,1.74717,-0.0451591,-0.0511062,-0.0451591,-0.0369168,1.76914,1.74097,1.76882,1.81244,0.0,0.0,0.0,0.00665897,1.50694,1.0
20031228,6.788,1.0,80.6046,14.934,1.0,314.168,1.0,2.89,1.0,94.105,1.0,0.0,1.0,5.49,1.0,1.24629411765,0.708333333333,-7.810625,1.0,30.4845833333,1.0,-9999,0.0,-9999,0.0,14.745,1.0,2.22104166667,1.0,334.690208333,1.0,384.135,1.0,1.963,1.348,2.971,-9999,-9999,1.0,1.0,1.0,-9999,-9999,18.16,31.039,29.12,1.0,1.0,1.0,0.592771,1.0,-13.0633,1.0,-4.77603,-11.3039,-1.6908,1.63771,-51.8622,1.0,-18.9612,-44.8774,-6.71259,4.50212,1.84176,1.0,0.132266,1.84176,1.84176,1.84261,1.0,1.0,1.0,1.89242,1.87331,1.89189,1.90153,0.0506663,0.0315573,0.0501303,0.059663,1.78655,1.7862,1.82995,1.87964,0.0,0.0,0.0,0.0168744,1.65785,1.0
20031229,2.179,1.0,80.9669,17.529,1.0,272.629,1.0,1.891,1.0,95.29,1.0,0.0,1.0,4.321,1.0,0.788422857143,0.729166666667,-26.7460416667,1.0,36.97,1.0,-9999,0.0,-9999,0.0,17.9104166667,1.0,2.67395833333,1.0,314.229583333,1.0,385.49,1.0,1.035,1.977,3.049,-9999,-9999,1.0,1.0,1.0,-9999,-9999,18.209,30.835,29.36,1.0,1.0,1.0,-0.657917,1.0,-4.56848,1.0,-2.15707,-4.35885,-1.11958,1.19604,-17.6367,1.0,-8.3274,-16.8274,-4.32215,4.13081,1.46883,1.0,0.139089,1.46283,1.46883,1.51346,1.0,1.0,1.0,1.80719,1.66421,1.79754,1.80719,0.338357,0.213073,0.293252,0.33054,1.39692,1.39691,1.43728,1.60577,0.0,2.89482e-05,0.000566598,0.0215244,1.57416,1.0
20031230,-1.898,1.0,81.3855,61.944,1.0,240.171,1.0,0.575,1.0,95.903,1.0,0.0,1.0,0.659,1.0,0.301468571429,0.729166666667,-4.69104166667,1.0,96.0183333333,1.0,-9999,0.0,-9999,0.0,21.2295833333,1.0,10.4204166667,1.0,302.5175,1.0,390.109,1.0,-0.425,1.149,3.149,-9999,-9999,1.0,1.0,1.0,-9999,-9999,18.265,29.88,29.323,1.0,1.0,1.0,-0.66725,1.0,5.42893,0.979167,2.56334,1.33044,5.17981,1.42736,2.60896,1.0,1.23186,0.639368,2.48925,3.87455,1.45302,0.8125,0.120149,1.43502,1.45181,1.50429,0.8125,0.8125,0.791667,1.72804,1.50057,1.70255,1.72804,0.275023,0.114146,0.209595,0.263264,1.05242,1.0443,1.1181,1.31503,0.0,0.000303967,0.00593194,0.0596028,1.45403,1.0
20031231,0.786,1.0,81.8611,19.291,1.0,304.027,1.0,1.032,1.0,96.616,1.0,0.0,1.0,2.123,1.0,0.635292105263,0.791666666667,5.63020833333,1.0,40.393125,1.0,-9999,-9999,-9999,-9999,20.45375,1.0,2.88916666667,1.0,314.798333333,1.0,388.741,1.0,-0.232,0.916,3.059,-9999,-9999,1.0,1.0,1.0,-9999,-9999,18.314,29.136,29.201,1.0,1.0,1.0,-0.254854,1.0,-0.0924665,1.0,-0.023013,-0.0563063,-0.0119681,1.18576,-2.74575,1.0,-0.683361,-1.67199,-0.355386,4.00869,1.61038,1.0,0.129085,1.60209,1.62346,1.67528,1.0,1.0,1.0,2.16409,1.86211,2.16311,2.16794,0.553703,0.30397,0.474603,0.545621,1.15124,1.15124,1.17592,1.44971,0.0,0.0,0.00161701,0.0170124,1.46909,1.0
20040101,-3.867,1.0,82.3936,13.56,1.0,291.44,1.0,0.026,1.0,96.023,1.0,0.0,1.0,2.167,1.0,0.588220512821,0.8125,3.4475,1.0,26.57375,1.0,24.4788575,1.0,-9999,0.0,12.514375,1.0,1.32333333333,1.0,300.228333333,1.0,386.972,1.0,0.42,1.621,3.274,-9999,-9999,1.0,1.0,1.0,-9999,-9999,33.996,35.809,44.91,1.0,1.0,1.0,-5.33583,1.0,6.54382,1.0,2.39247,0.846977,4.6575,1.14825,29.2969,1.0,10.7111,3.79194,20.8517,3.26375,1.20584,1.0,0.122255,1.14794,1.18024,1.21521,1.0,1.0,1.0,1.17755,1.16247,1.17768,1.19411,-0.0282924,-0.0263708,-0.00437444,0.0147062,0.958935,0.958935,0.981243,1.00723,0.0,0.0,0.0,0.0,1.20075,1.0
20040102,-5.883,1.0,82.9829,18.858,1.0,279.769,1.0,0.084,1.0,96.09,1.0,0.0,1.0,2.422,1.0,0.605762162162,0.770833333333,5.09833333333,1.0,38.6,1.0,35.770331875,1.0,-9999,0.0,17.3608333333,1.0,2.96229166667,1.0,290.566041667,1.0,387.735,1.0,-0.006,1.38,3.173,-9999,-9999,1.0,1.0,1.0,-9999,-9999,33.343,35.593,44.832,1.0,1.0,1.0,-5.98792,1.0,5.09819,1.0,1.26884,-0.271491,3.62858,1.20027,25.2247,1.0,6.2779,-1.34327,17.9534,3.408,0.789391,1.0,0.121584,0.785938,0.797554,0.800831,1.0,1.0,1.0,1.04029,1.0238,1.04416,1.06771,0.250899,0.237838,0.253074,0.274463,0.814035,0.814035,0.832636,0.878133,0.0,0.0,0.0,0.0,1.14985,1.0
