TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20100630,23.916,1.0,483.527,293.513,1.0,369.254,1.0,14.696,1.0,103.272,0.0,0.521,0.0,2.153,1.0,0.379177083333,1.0,188.616385625,1.0,534.73715575,1.0,18.66583425,1.0,41.4450822917,1.0,432.706145833,1.0,376.744,1.0,16.895,16.547,16.14,1.0,1.0,1.0,-9999,1.0,112.037,1.0,-9999,-9999,-9999,8.39379,29.813,1.0,-9999,-9999,-9999,3.58219,-6.86025,1.0,0.624311,-7.56892,-6.98313,-6.9623,1.0,1.0,1.0,8.68067,7.03247,8.87592,9.53367,15.3238,14.6014,15.7442,16.4314,4.49504,4.08404,4.2158,5.03032,10.7739,10.3728,10.8439,11.2084,-9999,-9999
20100701,22.907,1.0,482.925,277.947,1.0,373.15,1.0,12.205,1.0,103.239,0.0,0.419,0.0,1.121,0.979167,0.156356923077,0.8125,189.014576458,1.0,513.151544292,1.0,17.1237811667,1.0,37.6638325,1.0,424.4186875,1.0,375.707,1.0,16.925,16.613,16.245,1.0,1.0,1.0,-9999,1.0,101.154,1.0,-9999,-9999,-9999,7.06663,38.7976,1.0,-9999,-9999,-9999,3.85399,-4.32552,0.958333,0.603167,-4.83508,-4.64766,-4.47679,0.979167,0.958333,0.916667,8.26003,6.96333,8.48883,8.85226,12.4564,11.752,12.8938,13.2061,5.47203,4.5613,4.96027,5.47644,11.1178,10.7952,11.0309,11.5719,-9999,-9999
20100702,25.185,1.0,482.262,326.507,1.0,369.711,1.0,17.885,1.0,103.253,0.0,0.0,0.0,1.531,1.0,0.295945833333,1.0,212.674095833,1.0,604.248878917,1.0,20.557471125,1.0,44.9062714583,1.0,438.637520833,1.0,378.95,1.0,17.646,17.228,16.763,1.0,1.0,1.0,-9999,1.0,165.354,1.0,-9999,-9999,-9999,10.7341,33.5591,1.0,-9999,-9999,-9999,4.08839,-3.23776,1.0,0.62424,-3.39525,-3.26915,-3.04432,0.979167,1.0,1.0,8.25121,7.37681,8.39394,8.65635,11.0518,10.4924,11.8196,12.0503,6.68414,5.29609,6.16147,6.68414,11.1439,10.4027,11.0735,11.6361,-9999,-9999
20100703,26.181,1.0,481.535,327.984,1.0,369.184,1.0,20.044,1.0,103.302,0.0,0.0,0.0,1.763,1.0,0.309296875,1.0,206.931680833,1.0,606.074784,1.0,20.5127974792,1.0,45.5022614583,1.0,444.7341875,1.0,381.54,1.0,18.076,17.664,17.193,1.0,1.0,1.0,-9999,1.0,144.123,1.0,-9999,-9999,-9999,9.71463,25.0019,1.0,-9999,-9999,-9999,4.0974,-2.13157,1.0,0.651786,-2.48332,-2.38667,-2.02261,1.0,0.895833,1.0,8.07443,7.61596,8.14742,8.36014,10.3107,9.69781,10.6037,10.7798,6.87412,5.66421,6.71948,7.0854,9.81436,8.85755,9.56956,9.98918,-9999,-9999
20100704,25.714,1.0,480.746,316.436,1.0,372.734,1.0,20.224,1.0,103.132,0.0,0.0,0.0,1.637,0.875,0.309207142857,0.875,202.244629167,1.0,582.255882958,1.0,19.7087689792,1.0,44.0615635417,1.0,442.864020833,1.0,380.496,1.0,18.25,17.875,17.431,1.0,1.0,1.0,-9999,1.0,153.49,1.0,-9999,-9999,-9999,11.2232,27.7237,1.0,-9999,-9999,-9999,3.66923,-1.67405,1.0,0.604785,-2.2501,-1.72497,-1.61121,1.0,1.0,1.0,7.74033,7.65138,7.75543,7.91439,9.87398,9.46106,9.5351,9.87398,6.77084,5.98758,6.76768,7.11491,9.47701,8.73952,9.43114,9.48198,-9999,-9999
20100705,23.638,1.0,479.895,268.304,1.0,394.706,1.0,9.782,1.0,103.081,0.0,6.383,0.0,1.658,0.208333,-9999,0.0,180.251909362,0.979166666667,494.5130175,1.0,16.3430478333,1.0,36.1323175,1.0,433.993104167,1.0,381.376,0.916667,18.492,18.108,17.659,1.0,1.0,1.0,-9999,1.0,102.237,0.916667,-9999,-9999,-9999,6.73369,33.8478,0.916667,-9999,-9999,-9999,3.49655,-4.34347,0.833333,0.643066,-4.28391,-4.19273,-3.57673,0.833333,0.791667,0.833333,7.40483,7.24417,7.37554,7.60921,11.8476,10.9732,11.6385,11.683,6.82944,6.62936,6.81771,7.22898,10.8533,10.3926,10.8533,11.2198,-9999,-9999
20100706,18.319,1.0,478.984,180.78,1.0,368.528,1.0,6.393,1.0,103.331,0.0,5.619,0.0,2.876,0.708333,0.597576363636,0.6875,118.935930417,1.0,325.685499458,1.0,11.2993266667,1.0,26.2657875,1.0,404.106145833,1.0,387.438,1.0,17.387,17.31,17.118,1.0,1.0,1.0,-9999,1.0,77.99,1.0,-9999,-9999,-9999,6.20819,13.5351,1.0,-9999,-9999,-9999,3.17149,-5.85745,0.895833,0.651455,-5.85745,-5.83867,-5.71789,0.895833,0.916667,0.895833,6.74141,6.6101,6.67617,6.75034,12.8093,12.2901,12.4865,12.602,6.46357,6.28257,6.46357,6.51854,10.9173,10.6061,10.9173,10.9647,-9999,-9999
20100707,18.359,1.0,478.011,351.408,1.0,323.296,1.0,10.344,1.0,103.749,0.0,0.0,0.0,2.103,1.0,0.359967291667,1.0,211.81227234,0.979166666667,614.683900553,0.979166666667,21.6877922083,1.0,49.086152766,0.979166666667,402.61125,1.0,381.65,1.0,16.368,16.307,16.187,1.0,1.0,1.0,-9999,1.0,101.236,1.0,-9999,-9999,-9999,7.09641,75.6062,1.0,-9999,-9999,-9999,4.10711,-7.09407,0.854167,0.674722,-7.17463,-7.09407,-7.07325,0.895833,0.854167,0.916667,6.68564,6.55347,6.68564,6.77743,13.9842,13.638,13.8005,14.0425,6.50165,6.18678,6.50085,6.63165,14.5338,13.8634,14.4774,14.567,-9999,-9999
20100708,21.873,1.0,476.978,345.454,1.0,340.99,1.0,15.244,1.0,103.666,0.0,0.0,0.0,1.363,1.0,0.161419166667,1.0,219.395167292,1.0,641.361804708,1.0,21.5401933125,1.0,47.6551989583,1.0,419.393145833,1.0,395.104,1.0,16.434,16.253,16.044,1.0,1.0,1.0,-9999,1.0,86.6061,1.0,-9999,-9999,-9999,6.7583,59.3879,1.0,-9999,-9999,-9999,3.89402,-4.30156,0.895833,0.637428,-4.5569,-4.31244,-3.63845,0.875,0.916667,0.9375,7.06822,6.96869,7.07143,7.23493,11.5257,10.8658,11.417,11.5263,7.39804,6.35302,6.57867,7.18752,11.8967,11.461,11.7204,11.8967,-9999,-9999
20100709,25.686,1.0,475.885,338.791,1.0,366.409,1.0,19.705,1.0,103.532,0.0,0.0,0.0,1.584,1.0,0.209794375,1.0,217.231179167,1.0,633.440776583,1.0,21.3304449375,1.0,46.34185125,1.0,441.626729167,1.0,394.086,1.0,17.518,17.153,16.753,1.0,1.0,1.0,-9999,1.0,113.706,1.0,-9999,-9999,-9999,9.10493,48.1217,1.0,-9999,-9999,-9999,3.98909,-2.75917,0.895833,0.665014,-3.08388,-3.05225,-2.40516,0.875,0.875,0.958333,7.48545,7.40318,7.57194,7.69619,10.2146,9.98056,10.4335,10.5424,8.64995,5.55209,6.26444,8.28972,9.38944,9.09162,9.35012,10.8272,-9999,-9999
20100710,28.51,1.0,474.732,317.494,1.0,390.331,1.0,24.095,1.0,103.399,0.0,0.0,0.0,1.733,1.0,0.290455208333,1.0,205.538555417,1.0,593.570127417,1.0,20.4836680417,1.0,43.2236539583,1.0,459.061916667,1.0,375.923,1.0,18.849,18.338,17.778,1.0,1.0,1.0,-9999,1.0,160.562,1.0,-9999,-9999,-9999,9.59229,15.1679,1.0,-9999,-9999,-9999,3.52305,-3.67096,1.0,0.624037,-3.76604,-3.67096,-3.43707,1.0,1.0,1.0,7.78447,7.77492,7.84933,7.97757,11.742,11.1816,11.4578,11.5473,9.02435,5.70649,6.44948,8.50951,8.55261,8.07058,8.55261,9.80081,-9999,-9999
20100711,29.321,1.0,473.521,334.316,1.0,388.618,1.0,26.196,1.0,103.162,0.0,0.0,0.0,2.015,1.0,0.319173958333,1.0,212.773337292,1.0,625.689997917,1.0,21.2313950833,1.0,45.9496329167,1.0,464.210791667,1.0,365.813,1.0,19.678,19.164,18.57,1.0,1.0,1.0,-9999,1.0,105.803,1.0,-9999,-9999,-9999,8.58817,26.0541,1.0,-9999,-9999,-9999,3.51724,-0.831804,1.0,0.636527,-1.21212,-0.871856,-0.743689,1.0,1.0,1.0,7.87374,7.82822,7.87374,7.98738,8.84678,8.63155,8.75211,8.85877,8.27915,6.81947,7.4569,8.11067,8.91866,8.46711,8.79058,9.159,-9999,-9999
20100712,29.663,1.0,472.251,328.971,1.0,395.712,1.0,25.055,1.0,102.758,0.0,0.0,0.0,1.919,0.895833,0.340059767442,0.895833333333,213.05856625,1.0,615.280588958,1.0,20.9420201875,1.0,44.78995,1.0,466.835270833,1.0,355.848,1.0,20.149,19.626,19.017,1.0,1.0,1.0,-9999,1.0,139.282,1.0,-9999,-9999,-9999,10.3724,27.5219,1.0,-9999,-9999,-9999,3.56916,-1.62833,1.0,0.63133,-1.60361,-1.50365,-1.4378,0.979167,1.0,1.0,7.95703,7.8477,7.94638,8.00314,9.68243,9.28454,9.39023,9.57348,7.73104,7.40496,7.71397,8.03598,9.37394,9.0582,9.19261,9.37394,-9999,-9999
20100713,24.503,1.0,470.923,192.253,1.0,392.307,1.0,9.995,1.0,102.558,0.0,3.39,0.0,1.388,0.979167,0.26004893617,0.979166666667,121.86225,1.0,360.220506458,1.0,12.7539849167,1.0,27.519688125,1.0,435.1781875,1.0,343.29,1.0,19.637,19.334,18.911,1.0,1.0,1.0,-9999,1.0,70.0522,1.0,-9999,-9999,-9999,5.98707,12.5701,1.0,-9999,-9999,-9999,2.78232,-2.7471,0.979167,0.626655,-2.87968,-2.68312,-2.57684,0.916667,0.979167,1.0,7.65301,7.35914,7.59422,7.65301,10.2712,9.97051,10.2831,10.4477,6.77965,6.38249,6.86541,7.37987,10.8382,10.2148,10.637,11.0543,-9999,-9999
20100714,26.548,1.0,469.538,317.247,1.0,386.214,1.0,16.132,1.0,102.56,0.0,0.258,0.0,1.812,0.791667,0.326518947368,0.791666666667,210.730743125,1.0,587.630548958,1.0,20.2875170208,1.0,43.6404654167,1.0,449.0890625,1.0,359.584,0.895833,19.634,19.214,18.728,1.0,1.0,1.0,-9999,1.0,132.409,0.895833,-9999,-9999,-9999,7.60247,38.6445,0.895833,-9999,-9999,-9999,3.75585,-1.95282,0.666667,0.668596,-1.91435,-1.82593,-1.58726,0.645833,0.645833,0.6875,8.08224,7.70509,8.07919,8.08393,9.65182,9.21475,9.92566,10.0364,7.79358,7.23589,7.69061,7.86337,11.7999,11.397,11.6575,11.8273,-9999,-9999
20100715,24.842,1.0,468.096,203.837,1.0,397.009,1.0,12.768,1.0,102.711,0.0,0.346,0.0,2.189,1.0,0.35468125,1.0,133.662764583,1.0,380.536404583,1.0,13.22398425,1.0,28.2183841667,1.0,438.965020833,1.0,355.86,1.0,19.581,19.27,18.854,1.0,1.0,1.0,-9999,1.0,78.8,1.0,-9999,-9999,-9999,6.2554,7.91716,1.0,-9999,-9999,-9999,2.98555,-4.43268,1.0,0.708039,-4.51594,-4.38617,-4.32864,0.979167,0.979167,1.0,7.93346,7.57565,7.9348,7.94767,12.0971,12.1885,12.2605,12.3713,9.33438,7.52185,8.45251,9.23469,12.2981,11.1074,11.577,12.2981,-9999,-9999
20100716,28.059,1.0,466.598,310.179,1.0,400.805,1.0,20.116,1.0,103.107,0.0,0.123,0.0,1.351,0.875,0.215686190476,0.875,214.118953958,1.0,577.428756458,1.0,19.6407886042,1.0,41.7057325,1.0,455.159729167,1.0,361.982,0.9375,19.782,19.341,18.834,1.0,1.0,1.0,-9999,1.0,115.838,0.9375,-9999,-9999,-9999,7.39598,43.5529,0.9375,-9999,-9999,-9999,3.70376,-3.39461,1.0,0.758776,-3.3315,-3.25501,-2.98193,1.0,0.9375,0.979167,8.29517,8.12275,8.28354,8.3094,11.3772,11.1047,11.5568,11.6655,11.6655,7.79862,9.58452,11.5391,12.6961,11.0503,11.7167,12.5754,-9999,-9999
20100717,24.234,0.333333,465.045,143.201,0.333333,399.563,0.333333,8.873,0.333333,103.07,0.0,13.914,0.0,2.211,0.291667,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,354.704,0.3125,19.871,19.605,19.223,1.0,1.0,1.0,-9999,1.0,107.604,0.3125,-9999,-9999,-9999,6.91012,36.8543,0.3125,-9999,-9999,-9999,3.39379,-1.05498,0.3125,0.579117,-1.54773,-1.08672,-1.00479,0.291667,0.3125,0.3125,7.88991,7.66383,7.89069,7.89793,8.67205,8.65109,8.95462,9.52181,12.8652,8.00236,9.69385,12.8453,7.48387,7.30698,7.53173,9.96375,-9999,-9999
20100718,20.623,0.0,463.436,202.716,0.0,363.042,0.0,11.569,0.0,103.957,0.0,0.068,0.0,2.55,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,355.634,0.0,18.314,18.33,18.22,1.0,1.0,1.0,-9999,1.0,110.255,0.0,-9999,-9999,-9999,6.75833,37.2436,0.0,-9999,-9999,-9999,3.30203,-2.03531,0.0,0.58028,-2.46675,-1.97826,-1.71401,0.0,0.0,0.0,7.47168,7.11733,7.47168,7.49851,9.11346,9.11601,9.22361,10.0753,12.1759,6.84898,10.3548,12.1582,8.8704,8.86265,9.06866,11.9122,-9999,-9999
20100719,20.648,0.0,461.774,307.952,0.0,336.019,0.0,13.096,0.0,103.98,0.0,0.0,0.0,1.064,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,373.832,0.0,17.168,17.155,17.092,1.0,1.0,1.0,-9999,1.0,111.439,0.0,-9999,-9999,-9999,7.0018,30.4628,0.0,-9999,-9999,-9999,3.18543,-3.47239,0.0,0.566698,-3.9598,-3.47239,-3.37465,0.0,0.0,0.0,7.47827,7.14267,7.47827,7.50003,10.6405,10.5678,10.8658,11.4344,10.0184,6.95577,9.98188,10.085,12.5775,12.5635,12.6735,14.1145,-9999,-9999
20100720,22.244,0.0833333,460.058,278.556,0.104167,361.524,0.0833333,13.394,0.0833333,103.302,0.0,0.0,0.0,1.549,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,395.325,0.0833333,17.55,17.384,17.179,1.0,1.0,1.0,-9999,1.0,108.618,0.083333,-9999,-9999,-9999,7.00815,32.664,0.083333,-9999,-9999,-9999,3.21187,-5.09264,0.0833333,0.562439,-5.3899,-5.09828,-4.98858,0.0833333,0.0833333,0.0833333,7.41541,7.39451,7.41741,7.67038,12.2487,12.406,12.5124,12.6589,8.03686,6.96886,8.0226,8.31549,12.1524,12.1258,12.1938,13.3048,-9999,-9999
20100721,26.264,0.791667,458.29,309.169,0.8125,386.448,0.791667,16.815,0.791667,102.474,0.0,0.436,0.0,1.733,0.583333,0.280885357143,0.583333333333,279.1375,0.604166666667,750.817820828,0.604166666667,25.237540931,0.604166666667,53.0365955172,0.604166666667,463.722551724,0.604166666667,387.639,0.770833,18.69,18.319,17.914,1.0,1.0,1.0,-9999,1.0,112.724,0.770833,-9999,-9999,-9999,7.02189,33.145,0.770833,-9999,-9999,-9999,3.55796,-5.23921,0.75,0.572773,-5.17331,-5.13229,-5.0604,0.75,0.75,0.75,7.29729,7.2925,7.63962,7.84566,12.6475,12.4352,12.6475,13.0018,6.13897,6.09972,6.14498,7.03539,11.6823,11.6576,11.9776,12.436,-9999,-9999
20100722,25.711,1.0,456.469,270.308,1.0,392.82,1.0,13.87,1.0,102.611,0.0,1.291,0.0,2.163,1.0,0.31883625,1.0,181.563298542,1.0,501.441313792,1.0,17.4772512708,1.0,37.9210697917,1.0,443.643604167,1.0,399.301,1.0,19.323,18.956,18.52,1.0,1.0,1.0,-9999,1.0,110.541,1.0,-9999,-9999,-9999,6.70219,15.7769,1.0,-9999,-9999,-9999,3.02369,-7.09862,0.9375,0.584109,-7.10071,-6.94036,-6.85214,0.9375,1.0,1.0,6.68131,6.67344,7.21005,7.48985,14.5643,13.7816,14.0678,14.4302,5.51083,5.50427,5.97354,6.22659,13.1128,13.068,13.4769,13.704,-9999,-9999
20100723,18.098,1.0,454.597,29.594,1.0,398.165,1.0,0.902,1.0,102.87,0.0,32.51,0.0,2.418,0.291667,-9999,0.0,20.755230625,1.0,58.9303635833,1.0,2.006222875,1.0,3.551174375,1.0,403.451854167,1.0,386.947,1.0,18.305,18.296,18.153,1.0,1.0,1.0,-9999,1.0,12.3177,1.0,-9999,-9999,-9999,1.8766,-16.5441,1.0,-9999,-9999,-9999,2.03941,1.77185,0.958333,0.447483,1.80351,1.84672,2.14304,0.958333,0.958333,1.0,5.42908,5.43376,5.73377,6.27494,4.06817,3.63049,3.79344,4.03763,3.95484,3.92079,4.59274,5.23291,2.89471,2.89318,3.09522,3.20059,-9999,-9999
20100724,17.659,1.0,452.674,78.842,1.0,383.579,1.0,3.771,1.0,102.676,0.0,5.339,0.0,4.039,0.479167,-9999,0.0,51.129941875,1.0,147.72414025,1.0,5.01458710417,1.0,11.7350922917,1.0,399.555875,1.0,371.903,1.0,17.03,17.071,17.041,1.0,1.0,1.0,-9999,1.0,48.7762,1.0,-9999,-9999,-9999,3.48482,-20.7154,1.0,-9999,-9999,-9999,2.38812,-2.63593,1.0,0.536106,-2.60656,-2.58701,-2.38524,1.0,1.0,1.0,4.9699,4.97109,5.18571,6.01915,8.17912,7.56953,7.88842,8.36353,3.86941,3.86941,4.64197,4.77609,7.2176,7.21821,7.5498,7.67883,-9999,-9999
20100725,17.638,1.0,450.702,230.855,1.0,357.167,1.0,6.828,1.0,102.746,0.0,0.449,0.0,2.967,1.0,0.535918125,1.0,157.071797292,1.0,415.318757875,1.0,14.5116134167,1.0,31.7007933333,1.0,399.250083333,1.0,359.279,1.0,16.556,16.578,16.538,1.0,1.0,1.0,-9999,1.0,91.7182,1.0,-9999,-9999,-9999,5.68062,41.9076,1.0,-9999,-9999,-9999,3.32662,-9.91582,1.0,0.586967,-9.91294,-9.90367,-9.81855,1.0,1.0,1.0,5.05991,5.05411,5.13024,5.94288,15.6447,14.9591,15.048,15.7621,4.28401,4.3819,4.68948,4.89129,14.3284,14.3647,14.4473,14.4847,-9999,-9999
20100726,18.968,1.0,448.679,275.909,1.0,346.366,1.0,8.645,1.0,102.702,0.0,0.0,0.0,1.345,1.0,0.231657291667,1.0,180.485158542,1.0,508.434827542,1.0,17.6772889583,1.0,36.6187897917,1.0,405.170895833,1.0,371.906,1.0,16.63,16.583,16.483,1.0,1.0,1.0,-9999,1.0,97.9641,1.0,-9999,-9999,-9999,6.21949,30.7075,1.0,-9999,-9999,-9999,3.14584,-8.11896,1.0,0.554243,-8.23118,-8.11542,-7.35834,0.979167,0.979167,1.0,5.35485,5.33311,5.37591,6.04307,13.3289,13.3035,13.4657,13.5875,4.4742,4.51809,4.71703,4.93601,13.3811,13.3837,13.4904,13.5838,-9999,-9999
20100727,20.035,1.0,446.609,251.741,1.0,343.831,1.0,9.789,1.0,102.915,0.0,0.0,0.0,1.528,1.0,0.236887083333,1.0,149.70288125,1.0,457.543022542,1.0,16.372179875,1.0,35.7757827083,1.0,410.093375,1.0,375.252,1.0,16.766,16.674,16.533,1.0,1.0,1.0,-9999,1.0,80.4007,1.0,-9999,-9999,-9999,5.89896,18.5184,1.0,-9999,-9999,-9999,3.06379,-7.03563,1.0,0.610364,-7.14303,-7.04112,-6.79325,0.979167,1.0,1.0,5.66784,5.64363,5.7645,6.12463,12.9265,12.7116,12.8546,12.938,3.93554,3.9904,4.20554,4.41224,11.8289,11.9059,12.0376,12.0733,-9999,-9999
20100728,19.384,1.0,444.491,214.658,1.0,363.82,1.0,6.76,1.0,102.707,0.0,1.858,0.0,2.588,1.0,0.453618125,1.0,138.116350417,1.0,387.898691167,1.0,13.7658349167,1.0,30.0894825,1.0,410.272020833,1.0,369.06,1.0,16.993,16.884,16.713,1.0,1.0,1.0,-9999,1.0,84.2383,1.0,-9999,-9999,-9999,5.2248,15.9804,1.0,-9999,-9999,-9999,2.77551,-7.12358,1.0,0.528484,-7.12358,-7.10157,-7.09034,1.0,1.0,1.0,5.8963,5.87148,6.01747,6.12591,13.1147,12.9757,13.1183,13.2163,3.38711,3.40346,3.62587,4.00512,10.6885,10.7023,10.841,10.9372,-9999,-9999
20100729,17.745,1.0,442.326,222.591,1.0,344.373,1.0,5.725,1.0,102.306,0.0,1.762,0.0,2.173,1.0,0.367514166667,1.0,133.41566,1.0,402.127562625,1.0,14.5931896042,1.0,32.749246875,1.0,400.798354167,1.0,363.641,1.0,16.674,16.645,16.535,1.0,1.0,1.0,-9999,1.0,77.4034,1.0,-9999,-9999,-9999,5.17814,31.3956,1.0,-9999,-9999,-9999,3.3467,-7.78855,1.0,0.551618,-8.01834,-7.78154,-7.48392,1.0,1.0,1.0,5.99418,5.83085,5.96669,5.99418,13.4228,13.4228,13.6333,13.9863,3.02201,3.02409,3.2468,3.8556,11.8951,11.8622,12.0715,12.2023,-9999,-9999
20100730,18.153,1.0,440.115,226.401,1.0,340.634,1.0,7.194,1.0,102.798,0.0,0.001,0.0,1.87,1.0,0.269975833333,1.0,134.368210833,1.0,410.766302708,1.0,14.4786007708,1.0,32.2942077083,1.0,400.371958333,1.0,365.286,1.0,16.358,16.348,16.267,1.0,1.0,1.0,-9999,1.0,84.2041,1.0,-9999,-9999,-9999,5.5276,33.4181,1.0,-9999,-9999,-9999,3.18782,-7.32989,1.0,0.585324,-7.46191,-7.32444,-7.06199,1.0,1.0,1.0,6.19472,6.03197,6.10318,6.19472,13.1306,13.0974,13.3878,13.6813,3.04981,3.095,3.51333,4.88501,11.5378,11.3866,11.6729,12.1739,-9999,-9999
20100731,20.555,1.0,437.857,307.661,1.0,340.356,1.0,11.585,1.0,103.19,0.0,0.0,0.0,1.509,1.0,0.22139125,1.0,192.705825625,1.0,564.493662083,1.0,19.8583106875,1.0,42.8187022917,1.0,412.4926875,1.0,374.321,1.0,16.386,16.296,16.16,1.0,1.0,1.0,-9999,1.0,113.036,1.0,-9999,-9999,-9999,6.60749,45.4113,1.0,-9999,-9999,-9999,3.36248,-5.89412,1.0,0.554597,-6.47928,-6.08891,-5.56153,1.0,1.0,1.0,6.59595,6.45784,6.57916,6.68668,12.1332,12.0706,12.5682,13.1471,3.34089,3.34089,4.78379,6.54286,12.0475,11.3929,12.4032,13.1584,-9999,-9999
20100801,23.078,1.0,435.556,276.11,1.0,372.803,1.0,13.765,1.0,102.984,0.0,0.178,0.0,1.877,1.0,0.25095375,1.0,184.147525,1.0,516.44355125,1.0,17.7510895,1.0,36.853940625,1.0,427.912020833,1.0,372.61,1.0,17.223,16.992,16.714,1.0,1.0,1.0,-9999,1.0,116.382,1.0,-9999,-9999,-9999,6.41684,25.1167,1.0,-9999,-9999,-9999,2.91622,-6.52533,0.916667,0.543109,-6.73548,-6.64992,-6.49805,0.9375,0.9375,0.916667,7.02147,6.86094,7.02979,7.21175,13.8102,13.4521,13.61,13.863,3.72478,3.72478,5.11764,7.36792,10.9807,10.2904,11.2099,12.1794,-9999,-9999
20100802,21.199,1.0,433.211,169.641,1.0,394.644,1.0,5.646,1.0,102.839,0.0,7.395,0.0,1.823,0.833333,0.2756,0.729166666667,157.019667105,0.791666666667,311.632750333,1.0,11.037141875,1.0,22.906473125,1.0,418.831229167,1.0,366.764,1.0,17.57,17.375,17.109,1.0,1.0,1.0,-9999,1.0,63.2163,1.0,-9999,-9999,-9999,4.31137,11.9939,1.0,-9999,-9999,-9999,2.81887,-3.18149,0.979167,0.470617,-3.4319,-3.22961,-2.882,0.958333,0.979167,0.979167,6.97995,6.81006,6.9854,7.20123,10.1974,10.0114,10.1974,10.4596,3.63953,3.12325,4.00109,5.57374,7.97955,7.58027,7.8689,8.51584,-9999,-9999
20100803,17.403,1.0,430.822,60.275,1.0,387.27,1.0,0.908,1.0,102.678,0.0,13.981,0.0,1.769,0.479167,-9999,0.0,-9999,0.0,106.320345,1.0,3.85513260417,1.0,8.67461291667,1.0,399.202354167,1.0,365.462,1.0,17.259,17.222,17.082,1.0,1.0,1.0,-9999,1.0,12.8767,1.0,-9999,-9999,-9999,3.66702,-10.1962,1.0,-9999,-9999,-9999,2.00316,-0.570875,1.0,0.4256,-0.590479,-0.556828,-0.421057,1.0,1.0,1.0,6.68416,6.56603,6.6805,6.77843,7.36595,7.03252,7.22077,7.30651,2.94564,2.86535,3.32575,4.05293,4.502,4.17756,4.41725,4.69364,-9999,-9999
20100804,18.31,1.0,428.391,263.107,1.0,354.736,1.0,5.956,1.0,102.611,0.0,0.655,0.0,1.778,1.0,0.261985208333,1.0,251.605225152,0.6875,474.819139042,1.0,16.9276337708,1.0,35.3872674468,0.979166666667,403.210125,1.0,356.898,1.0,16.665,16.617,16.514,1.0,1.0,1.0,-9999,1.0,81.8753,1.0,-9999,-9999,-9999,5.29283,28.3067,1.0,-9999,-9999,-9999,3.1161,-5.80633,0.958333,0.536818,-6.15229,-5.82572,-5.2567,0.916667,0.958333,1.0,6.93171,6.83304,6.92858,7.12904,12.6504,12.3858,12.7538,13.1369,2.74929,3.09666,3.52417,4.56759,11.5989,11.2333,11.7228,12.4121,-9999,-9999
20100805,20.427,1.0,425.918,244.428,1.0,350.832,1.0,8.982,1.0,102.273,0.0,0.171,0.0,2.022,1.0,0.328341875,1.0,147.973532083,1.0,442.491801083,1.0,15.82061275,1.0,34.2756583333,1.0,413.011041667,1.0,361.683,1.0,16.927,16.796,16.618,1.0,1.0,1.0,-9999,1.0,110.832,1.0,-9999,-9999,-9999,6.21465,14.7447,1.0,-9999,-9999,-9999,3.17052,-5.80028,0.9375,0.6233,-6.18716,-5.80028,-5.48563,0.8125,0.9375,1.0,7.29887,7.27917,7.33982,7.81172,13.2656,13.1015,13.2536,13.582,3.92795,4.31843,4.89039,5.68619,12.212,12.0745,12.4078,12.8813,-9999,-9999
