TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20091104,-16.142,0.0,0.436248,0.627,1.0,185.221,0.0,0.781,0.0,96.927,0.0,0.0,1.0,2.984,0.0,-9999,-9999,-9999,-9999,1.66666666667,1.0,-9999,-9999,-9999,-9999,392.746,0.0,-2.354,-0.178,0.004,0.0,0.0,0.0,-9999,1.0,-0.0128038,0.0,-0.0190069,-9999,-9999,-9999,-35.3597,0.0,-49.3084,-9999,-9999,-9999,0.0341604,0.0,-9999,0.0263452,0.0303425,0.0341604,0.0,0.0,0.0,0.0304273,0.0299709,0.0300195,0.0304302,-0.00418709,-0.00204097,0.00132176,0.00528788,0.212183,0.129812,0.227107,0.278393,0.0,0.0,0.0,0.00104045,-9999,-9999
20091105,-12.102,0.0,0.030592,0.371,1.0,248.728,0.0,0.609,0.0,97.462,0.0,0.8,1.0,2.63,0.0,-9999,0.0,-9999,0.0,0.895833333333,1.0,-9999,0.0,-9999,0.0,392.781,0.0,-2.466,-0.189,0.001,0.0,0.0,0.0,-9999,1.0,-0.0180591,0.0,-0.0267062,-9999,-9999,-9999,-34.5132,0.0,-48.656,-9999,-9999,-9999,0.0147711,0.0,-9999,0.0107935,0.0112827,0.0147711,0.0,0.0,0.0,0.037822,0.0346905,0.0358842,0.037822,0.0212932,0.0212932,0.0246015,0.0264693,0.27437,0.168464,0.28172,0.339818,0.0,0.0,0.0,0.000615371,-9999,-9999
20091106,-8.478,0.0,0.0,0.185,1.0,262.911,0.0,0.93,0.0,96.908,0.0,0.8,1.0,3.12,0.0,-9999,0.0,-9999,0.0,0.458333333333,1.0,-9999,0.0,-9999,0.0,392.51,0.0,-2.752,-0.203,-0.0,0.0,0.0,0.0,-9999,1.0,-0.0275667,0.0,-0.0405824,-9999,-9999,-9999,-34.1696,0.0,-48.7896,-9999,-9999,-9999,0.0118646,0.0,-9999,0.00603354,0.00642834,0.0118646,0.0,0.0,0.0,0.0441716,0.0384669,0.0407998,0.0441716,0.0292846,0.029001,0.0343436,0.0351334,0.32962,0.206056,0.328532,0.391741,0.0,0.0,0.0,0.000307707,-9999,-9999
20091107,-8.644,0.0,0.0,0.2,1.0,251.639,0.0,0.754,0.0,97.195,0.0,0.0,1.0,2.197,0.0,-9999,0.0,-9999,0.0,0.666666666667,1.0,-9999,0.0,-9999,0.0,392.142,0.0,-2.393,-0.177,0.007,0.0,0.0,0.0,-9999,1.0,-0.0935214,0.0,-0.136929,-9999,-9999,-9999,-28.08,0.0,-39.7452,-9999,-9999,-9999,0.00638355,0.0,-9999,0.00199335,0.00314949,0.00638355,0.0,0.0,0.0,0.0438959,0.0383115,0.0405923,0.0438959,0.0345501,0.0345815,0.0355193,0.0396083,0.32715,0.204345,0.326526,0.389517,0.0,0.0,0.0,0.00033192,-9999,-9999
20091108,-10.658,0.0,0.0,0.0,1.0,223.878,0.0,0.501,0.0,97.119,0.0,0.0,1.0,1.707,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,391.953,0.0,-1.968,-0.159,0.005,0.0,0.0,0.0,-9999,1.0,-0.0725749,0.0,-0.10555,-9999,-9999,-9999,-25.495,0.0,-35.6988,-9999,-9999,-9999,-0.00022729,0.0,-9999,-0.00380885,-0.00295698,-0.00022729,0.0,0.0,0.0,0.0403651,0.0362107,0.0378581,0.0403651,0.0383328,0.0380856,0.0395491,0.0444856,0.296436,0.18345,0.300472,0.360641,0.0,0.0,0.0,0.0,-9999,-9999
20091109,-11.21,0.0,0.0,0.0,1.0,239.394,0.0,0.682,0.0,96.375,0.0,1.9,1.0,2.437,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,391.917,0.0,-2.092,-0.164,0.006,0.0,0.0,0.0,-9999,1.0,-0.081194,0.0,-0.117092,-9999,-9999,-9999,-12.1074,0.0,-16.7231,-9999,-9999,-9999,0.0433467,0.0,-9999,-0.021219,0.0433467,0.0433467,0.0,0.0,0.0,0.0393782,0.035611,0.0370856,0.0393782,-0.00603936,-0.00626111,0.0505623,0.0579846,0.287949,0.17772,0.293191,0.352527,0.0,0.0,0.0,0.0,-9999,-9999
20091110,-5.443,0.0,0.0,0.0,1.0,281.88,0.0,0.331,0.0,94.57,0.0,7.3,1.0,2.921,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,392.968,0.0,-2.244,-0.17,0.005,0.0,0.0,0.0,-9999,1.0,0.305553,0.0,0.435842,-9999,-9999,-9999,-36.2121,0.0,-49.1327,-9999,-9999,-9999,0.0448948,0.0,-9999,0.040218,0.0416511,0.0448948,0.0,0.0,0.0,0.0492535,0.0413642,0.0445123,0.0488923,0.000247692,-0.000152913,0.00142534,0.00698847,0.374864,0.23729,0.365953,0.432861,0.0,0.0,0.0,0.0,-9999,-9999
20091111,-11.569,0.0,0.0,0.0,1.0,206.411,0.0,0.883,0.0,95.944,0.0,1.1,1.0,3.198,0.0,-9999,-9999,-9999,-9999,0.0,1.0,-9999,-9999,-9999,-9999,392.746,0.0,-2.354,-0.178,0.004,0.0,0.0,0.0,-9999,1.0,-0.0130127,0.0,-0.0182885,-9999,-9999,-9999,-35.3727,0.0,-46.8418,-9999,-9999,-9999,0.0341604,0.0,-9999,0.0262263,0.0303425,0.0341604,0.0,0.0,0.0,0.0386275,0.0350592,0.0364345,0.0386275,0.00248312,0.00442244,0.00677584,0.011405,0.28222,0.174159,0.287621,0.346033,0.0,0.0,0.0,0.0,-9999,-9999
20091112,-19.124,0.0,0.0,0.0,1.0,149.347,0.0,0.572,0.0,97.063,0.0,0.0,1.0,2.746,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,392.781,0.0,-2.466,-0.189,0.001,0.0,0.0,0.0,-9999,1.0,-0.0181728,0.0,-0.0247969,-9999,-9999,-9999,-34.5197,0.0,-44.1383,-9999,-9999,-9999,0.0147711,0.0,-9999,0.0107193,0.0112827,0.0147711,0.0,0.0,0.0,0.0248544,0.0253237,0.0260109,0.0268102,0.0104608,0.0105525,0.0140624,0.0163127,0.167123,0.107336,0.185865,0.231256,0.0,0.0,0.0,0.0,-9999,-9999
20091113,-21.002,0.0,0.0,0.0,1.0,165.365,0.0,0.507,0.0,97.268,0.0,0.0,1.0,2.663,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,392.51,0.0,-2.752,-0.203,-0.0,0.0,0.0,0.0,-9999,1.0,-0.0275667,0.0,-0.0359227,-9999,-9999,-9999,-34.1696,0.0,-40.8596,-9999,-9999,-9999,0.0118646,0.0,-9999,0.00603354,0.00642834,0.0118646,0.0,0.0,0.0,0.0213416,0.0221751,0.023129,0.0242184,0.0103105,0.0101003,0.0149318,0.0169879,0.139487,0.0930392,0.159831,0.201167,0.0,0.0,0.0,0.0,-9999,-9999
20091114,-23.811,0.0,0.0,0.0,1.0,123.223,0.0,0.48,0.0,97.603,0.0,0.0,1.0,3.121,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,392.142,0.0,-2.393,-0.177,0.007,0.0,0.0,0.0,-9999,1.0,-0.0935214,0.0,-0.112301,-9999,-9999,-9999,-28.08,0.0,-33.4366,-9999,-9999,-9999,0.00638355,0.0,-9999,0.00199335,0.00314949,0.00638355,0.0,0.0,0.0,0.016245,0.0165671,0.0182846,0.0196955,0.011167,0.0113664,0.0140005,0.0167872,0.101357,0.0719418,0.121959,0.156483,0.0,0.0,0.0,0.0,-9999,-9999
20091115,-27.851,0.0,0.0,0.0,1.0,115.467,0.0,0.314,0.0,97.049,0.0,0.0,1.0,3.252,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,391.953,0.0,-1.968,-0.159,0.005,0.0,0.0,0.0,-9999,1.0,-0.0725749,0.0,-0.086784,-9999,-9999,-9999,-25.495,0.0,-30.1025,-9999,-9999,-9999,-0.00022729,0.0,-9999,-0.00380885,-0.00295698,-0.00022729,0.0,0.0,0.0,0.00938512,0.00790718,0.0113255,0.0129773,0.0112556,0.011496,0.0154499,0.0171053,0.0528378,0.0405129,0.0708356,0.0947534,0.0,0.0,0.0,0.0,-9999,-9999
20091116,-27.12,0.0,0.0,0.0,1.0,106.553,0.0,0.246,0.0,96.641,0.0,0.0,1.0,4.216,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,391.917,0.0,-2.092,-0.164,0.006,0.0,0.0,0.0,-9999,1.0,-0.081194,0.0,-0.0958674,-9999,-9999,-9999,-12.1074,0.0,-14.2954,-9999,-9999,-9999,0.0433467,0.0,-9999,-0.021219,0.0433467,0.0433467,0.0,0.0,0.0,0.0105455,0.0087537,0.0124699,0.0140989,-0.0311717,-0.030933,-0.0285348,0.0335266,0.0606601,0.0471294,0.0795048,0.105424,0.0,0.0,0.0,0.0,-9999,-9999
20091117,-27.955,0.0,0.0,0.0,1.0,111.435,0.0,0.235,0.0,95.927,0.0,0.0,1.0,4.231,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,392.968,0.0,-2.244,-0.17,0.005,0.0,0.0,0.0,-9999,1.0,0.305553,0.0,-9999,-9999,-9999,-9999,-36.2121,0.0,-9999,-9999,-9999,-9999,0.0448948,0.0,-9999,0.040218,0.0416511,0.0448948,0.0,0.0,0.0,0.00922954,0.00779104,0.0111671,0.0128189,-0.0340246,-0.0340246,-0.0296412,-0.027889,0.0518236,0.0396729,0.069671,0.0933004,0.0,0.0,0.0,0.0,-9999,-9999
20091118,-27.321,0.0,0.0,0.0,1.0,105.377,0.0,0.296,0.0,95.245,0.0,0.0,1.0,4.802,0.0,-9999,-9999,-9999,-9999,0.0,1.0,-9999,-9999,-9999,-9999,392.746,0.0,-2.354,-0.178,0.004,0.0,0.0,0.0,-9999,1.0,-0.0130127,0.0,-9999,-9999,-9999,-9999,-35.3727,0.0,-9999,-9999,-9999,-9999,0.0341604,0.0,-9999,0.0262263,0.0303425,0.0341604,0.0,0.0,0.0,0.0102638,0.00853686,0.0121712,0.0137925,-0.0222818,-0.0222818,-0.0179036,-0.0147617,0.0589123,0.0457297,0.0773916,0.102739,0.0,0.0,0.0,0.0,-9999,-9999
20091119,-27.119,0.0,0.0,0.0,1.0,110.667,0.0,0.246,0.0,95.451,0.0,0.0,1.0,4.763,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,392.781,0.0,-2.466,-0.189,0.001,0.0,0.0,0.0,-9999,1.0,-0.0181728,0.0,-9999,-9999,-9999,-9999,-34.5197,0.0,-9999,-9999,-9999,-9999,0.0147711,0.0,-9999,0.0107193,0.0112827,0.0147711,0.0,0.0,0.0,0.010549,0.00875552,0.0124721,0.0141,-0.00259373,-0.00259373,0.00118934,0.00314714,0.0606946,0.0471643,0.0795308,0.105451,0.0,0.0,0.0,0.0,-9999,-9999
20091120,-22.234,0.0,0.0,0.0,1.0,170.979,0.0,0.561,0.0,95.604,0.0,0.0,1.0,5.257,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,392.51,0.0,-2.752,-0.203,-0.0,0.0,0.0,0.0,-9999,1.0,-0.0275667,0.0,-9999,-9999,-9999,-9999,-34.1696,0.0,-9999,-9999,-9999,-9999,0.0118646,0.0,-9999,0.00603354,0.00642834,0.0118646,0.0,0.0,0.0,0.0191826,0.0201362,0.021194,0.0220082,0.0082717,0.0082717,0.0127542,0.0147159,0.124147,0.0839537,0.143746,0.181806,0.0,0.0,0.0,0.0,-9999,-9999
20091121,-16.552,0.0,0.0,0.0,1.0,199.031,0.0,0.867,0.0,96.228,0.0,0.0,1.0,3.532,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,392.142,0.0,-2.393,-0.177,0.007,0.0,0.0,0.0,-9999,1.0,-0.0935214,0.0,-9999,-9999,-9999,-9999,-28.08,0.0,-9999,-9999,-9999,-9999,0.00638355,0.0,-9999,0.00199335,0.00314949,0.00638355,0.0,0.0,0.0,0.0296604,0.0293331,0.0294838,0.0298481,0.0229359,0.0229468,0.026314,0.0278548,0.205998,0.126717,0.221431,0.271899,0.0,0.0,0.0,0.0,-9999,-9999
20091122,-17.385,0.0,0.0,0.0,1.0,150.006,0.0,0.663,0.0,96.88,0.0,0.0,1.0,3.096,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,391.953,0.0,-1.968,-0.159,0.005,0.0,0.0,0.0,-9999,1.0,-0.0725749,0.0,-9999,-9999,-9999,-9999,-25.495,0.0,-9999,-9999,-9999,-9999,-0.00022729,0.0,-9999,-0.00380885,-0.00295698,-0.00022729,0.0,0.0,0.0,0.0281108,0.0280742,0.0283961,0.0288587,0.0282529,0.0282923,0.030134,0.0325765,0.193183,0.120514,0.209976,0.258927,0.0,0.0,0.0,0.0,-9999,-9999
20091123,-18.043,0.0,0.0,0.0,1.0,144.855,0.0,0.531,0.0,96.673,0.0,0.0,1.0,3.023,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,391.917,0.0,-2.092,-0.164,0.006,0.0,0.0,0.0,-9999,1.0,-0.081194,0.0,-9999,-9999,-9999,-9999,-12.1074,0.0,-9999,-9999,-9999,-9999,0.0433467,0.0,-9999,-0.021219,0.0433467,0.0433467,0.0,0.0,0.0,0.0268796,0.0270392,0.0275174,0.0281034,-0.0163678,-0.0163075,-0.0157104,0.0490035,0.183221,0.11555,0.200865,0.248519,0.0,0.0,0.0,0.0,-9999,-9999
20091124,-19.304,0.0,0.0,0.0,1.0,141.327,0.0,0.448,0.0,96.497,0.0,0.0,1.0,2.997,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,392.968,0.0,-2.244,-0.17,0.005,0.0,0.0,0.0,-9999,1.0,0.305553,0.0,-9999,-9999,-9999,-9999,-36.2121,0.0,-9999,-9999,-9999,-9999,0.0448948,0.0,-9999,0.040218,0.0416511,0.0448948,0.0,0.0,0.0,0.0245195,0.0250326,0.0257268,0.0265827,-0.0199587,-0.0184087,-0.0151649,-0.0142634,0.164532,0.105965,0.18338,0.228364,0.0,0.0,0.0,0.0,-9999,-9999
20091125,-20.175,0.0,0.0,0.0,1.0,120.354,0.0,0.526,0.0,96.565,0.0,0.0,1.0,3.426,0.0,-9999,-9999,-9999,-9999,0.0,1.0,-9999,-9999,-9999,-9999,392.746,0.0,-2.354,-0.178,0.004,0.0,0.0,0.0,-9999,1.0,-0.0130127,0.0,-9999,-9999,-9999,-9999,-35.3727,0.0,-9999,-9999,-9999,-9999,0.0341604,0.0,-9999,0.0262263,0.0303425,0.0341604,0.0,0.0,0.0,0.022885,0.023531,0.0243915,0.0254681,-0.0106294,-0.00965959,-0.00636512,-0.00233488,0.151487,0.0993452,0.171276,0.214458,0.0,0.0,0.0,0.0,-9999,-9999
20091126,-21.741,0.0,0.0,0.0,1.0,117.658,0.0,0.434,0.0,96.213,0.0,0.0,1.0,3.829,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,392.781,0.0,-2.466,-0.189,0.001,0.0,0.0,0.0,-9999,1.0,-0.0181728,0.0,-9999,-9999,-9999,-9999,-34.5197,0.0,-9999,-9999,-9999,-9999,0.0147711,0.0,-9999,0.0107193,0.0112827,0.0147711,0.0,0.0,0.0,0.0199785,0.0209576,0.0220203,0.0229033,0.00618648,0.0041595,0.0098736,0.0112577,0.129098,0.0874324,0.149712,0.189321,0.0,0.0,0.0,0.0,-9999,-9999
20091127,-20.86,0.0,0.0,0.0,1.0,119.475,0.0,0.419,0.0,96.018,0.0,0.0,1.0,4.379,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,392.51,0.0,-2.68,-0.198,-0.0,0.0,0.0,0.0,-9999,1.0,-0.0275667,0.0,-9999,-9999,-9999,-9999,-34.1696,0.0,-9999,-9999,-9999,-9999,0.0118646,0.0,-9999,0.00603354,0.00642834,0.0118646,0.0,0.0,0.0,0.0216075,0.0224098,0.0233408,0.0244718,0.0105453,0.0102768,0.0151791,0.0172237,0.141542,0.0941278,0.161803,0.203463,0.0,0.0,0.0,0.0,-9999,-9999
20091128,-21.629,0.0,0.0,0.0,1.0,119.755,0.0,0.481,0.0,97.086,0.0,0.0,1.0,4.749,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,392.142,0.0,-2.241,-0.166,0.006,0.0,0.0,0.0,-9999,1.0,-0.0935214,0.0,-9999,-9999,-9999,-9999,-28.08,0.0,-9999,-9999,-9999,-9999,0.00638355,0.0,-9999,0.00199335,0.00314949,0.00638355,0.0,0.0,0.0,0.0201819,0.0211431,0.0221918,0.0231041,0.0147595,0.0149185,0.0166859,0.0205074,0.130608,0.0882762,0.151224,0.191109,0.0,0.0,0.0,0.0,-9999,-9999
20091129,-21.695,0.0,0.0,0.0,1.0,107.62,0.0,0.568,0.0,97.622,0.0,0.0,1.0,3.451,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,391.953,0.0,-1.959,-0.159,0.005,0.0,0.0,0.0,-9999,1.0,-0.0725749,0.0,-9999,-9999,-9999,-9999,-25.495,0.0,-9999,-9999,-9999,-9999,-0.00022729,0.0,-9999,-0.00380885,-0.00295698,-0.00022729,0.0,0.0,0.0,0.0200617,0.0210341,0.0220913,0.0229861,0.0212614,0.0214216,0.0245528,0.0262267,0.12971,0.0877788,0.150331,0.190056,0.0,0.0,0.0,0.0,-9999,-9999
20091130,-23.343,0.0,0.0,0.0,1.0,116.407,0.0,0.277,0.0,97.451,0.0,0.0,1.0,4.012,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,391.917,0.0,-2.081,-0.163,0.006,0.0,0.0,0.0,-9999,1.0,-0.081194,0.0,-9999,-9999,-9999,-9999,-12.1074,0.0,-9999,-9999,-9999,-9999,0.0433467,0.0,-9999,-0.021219,0.0433467,0.0433467,0.0,0.0,0.0,0.0170417,0.0174131,0.019031,0.0204006,-0.025033,-0.0248376,-0.0229462,0.0400227,0.106927,0.0753142,0.127901,0.163685,0.0,0.0,0.0,0.0,-9999,-9999
20091201,-19.871,0.0,0.0,0.0,1.0,170.089,0.0,0.444,0.0,97.057,0.0,0.0,1.0,4.916,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,392.968,0.0,-2.23,-0.169,0.005,0.0,0.0,0.0,-9999,1.0,0.305553,0.0,-9999,-9999,-9999,-9999,-36.2121,0.0,-9999,-9999,-9999,-9999,0.0448948,0.0,-9999,0.040218,0.0416511,0.0448948,0.0,0.0,0.0,0.023455,0.0240261,0.024864,0.0258461,-0.0208687,-0.0191022,-0.0162011,-0.0150854,0.155979,0.101663,0.175499,0.219335,0.0,0.0,0.0,0.0,-9999,-9999
20091202,-21.618,0.0,0.0,0.0,1.0,126.317,0.0,0.594,0.0,97.495,0.0,0.0,1.0,3.044,0.0,-9999,-9999,-9999,-9999,0.0,1.0,-9999,-9999,-9999,-9999,392.746,0.0,-2.334,-0.177,0.004,0.0,0.0,0.0,-9999,1.0,-0.0130127,0.0,-9999,-9999,-9999,-9999,-35.3727,0.0,-9999,-9999,-9999,-9999,0.0341604,0.0,-9999,0.0262263,0.0303425,0.0341604,0.0,0.0,0.0,0.0202119,0.0211567,0.0221951,0.0231178,-0.0130037,-0.0130037,-0.00920304,-0.00601113,0.130976,0.088375,0.15144,0.191298,0.0,0.0,0.0,0.0,-9999,-9999
20091203,-23.842,0.0,0.0,0.0,1.0,151.737,0.0,0.474,0.0,97.514,0.0,0.0,1.0,3.535,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,392.781,0.0,-2.435,-0.187,0.001,0.0,0.0,0.0,-9999,1.0,-0.0181728,0.0,-9999,-9999,-9999,-9999,-34.5197,0.0,-9999,-9999,-9999,-9999,0.0147711,0.0,-9999,0.0107193,0.0112827,0.0147711,0.0,0.0,0.0,0.0161552,0.0161552,0.0182389,0.0193706,0.00272096,0.00156627,0.00646007,0.00782539,0.100466,0.0716123,0.121304,0.155819,0.0,0.0,0.0,0.0,-9999,-9999
20091204,-20.828,0.0,0.0,0.0,1.0,177.636,0.0,0.497,0.0,96.564,0.0,0.1,1.0,4.962,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,392.51,0.0,-2.68,-0.198,-0.0,0.0,0.0,0.0,-9999,1.0,-0.0275667,0.0,-9999,-9999,-9999,-9999,-34.1696,0.0,-9999,-9999,-9999,-9999,0.0118646,0.0,-9999,0.00603354,0.00642834,0.0118646,0.0,0.0,0.0,0.0216906,0.0224472,0.0233496,0.0245095,0.0105827,0.0103091,0.0151933,0.0172031,0.142564,0.0944007,0.162401,0.203985,0.0,0.0,0.0,0.0,-9999,-9999
20091205,-19.99,0.0,0.0,0.0,1.0,149.438,0.0,0.409,0.0,96.296,0.0,0.0,1.0,4.732,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,392.142,0.0,-2.241,-0.166,0.006,0.0,0.0,0.0,-9999,1.0,-0.0935214,0.0,-9999,-9999,-9999,-9999,-28.08,0.0,-9999,-9999,-9999,-9999,0.00638355,0.0,-9999,0.00199335,0.00314949,0.00638355,0.0,0.0,0.0,0.0232337,0.0238291,0.0246739,0.0256896,0.0174456,0.0175622,0.0187052,0.022958,0.15429,0.100755,0.173858,0.217415,0.0,0.0,0.0,0.0,-9999,-9999
20091206,-16.795,0.0,0.0,0.0,1.0,213.755,0.0,0.772,0.0,96.015,0.0,0.0,1.0,3.543,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,391.953,0.0,-1.959,-0.159,0.005,0.0,0.0,0.0,-9999,1.0,-0.0725749,0.0,-9999,-9999,-9999,-9999,-25.495,0.0,-9999,-9999,-9999,-9999,-0.00022729,0.0,-9999,-0.00380885,-0.00295698,-0.00022729,0.0,0.0,0.0,0.0292057,0.0289577,0.0291776,0.0295072,0.0291619,0.0291849,0.0321347,0.0333228,0.202301,0.124887,0.218068,0.268064,0.0,0.0,0.0,0.0,-9999,-9999
20091207,-16.442,0.0,0.0,0.0,1.0,213.233,0.0,0.702,0.0,95.762,0.0,0.2,1.0,3.49,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,391.917,0.0,-2.081,-0.163,0.006,0.0,0.0,0.0,-9999,1.0,-0.081194,0.0,-9999,-9999,-9999,-9999,-12.1074,0.0,-9999,-9999,-9999,-9999,0.0433467,0.0,-9999,-0.021219,0.0433467,0.0433467,0.0,0.0,0.0,0.0298689,0.0295142,0.0296387,0.0300172,-0.0138425,-0.0138325,-0.00401958,0.0511253,0.207599,0.127572,0.222978,0.273703,0.0,0.0,0.0,0.0,-9999,-9999
20091208,-9.326,0.0,0.0,0.0,1.0,268.496,0.0,0.441,0.0,95.863,0.0,10.2,1.0,4.541,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,392.968,0.0,-2.23,-0.169,0.005,0.0,0.0,0.0,-9999,1.0,0.305553,0.0,-9999,-9999,-9999,-9999,-36.2121,0.0,-9999,-9999,-9999,-9999,0.0448948,0.0,-9999,0.040218,0.0416511,0.0448948,0.0,0.0,0.0,0.0426829,0.03758,0.0396463,0.0426829,-0.00493881,-0.00493881,-0.00310055,0.00303318,0.316677,0.197255,0.317556,0.379562,0.0,0.0,0.0,0.0,-9999,-9999
20091209,-5.096,0.0,0.0,0.0,1.0,265.588,0.0,1.116,0.0,96.3,0.0,0.0,1.0,4.344,0.0,-9999,-9999,-9999,-9999,0.0,1.0,-9999,-9999,-9999,-9999,392.746,0.0,-2.334,-0.177,0.004,0.0,0.0,0.0,-9999,1.0,-0.0130127,0.0,-9999,-9999,-9999,-9999,-35.3727,0.0,-9999,-9999,-9999,-9999,0.0341604,0.0,-9999,0.0262263,0.0303425,0.0341604,0.0,0.0,0.0,0.0498127,0.0416744,0.0449068,0.0493568,0.0114162,0.0124073,0.0142663,0.0189966,0.379919,0.240814,0.370068,0.437355,0.0,0.0,0.0,0.0,-9999,-9999
20091210,-2.708,0.0,0.0,0.0,1.0,280.909,0.0,1.651,0.0,97.051,0.0,2.3,1.0,3.634,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,392.781,0.0,-2.435,-0.187,0.001,0.0,0.0,0.0,-9999,1.0,-0.0181728,0.0,-9999,-9999,-9999,-9999,-34.5197,0.0,-9999,-9999,-9999,-9999,0.0147711,0.0,-9999,0.0107193,0.0112827,0.0147711,0.0,0.0,0.0,0.053616,0.0437683,0.0475771,0.0525043,0.0337476,0.0330896,0.0353767,0.037966,0.414428,0.264926,0.398045,0.46786,0.0,0.0,0.0,0.0,-9999,-9999
20091211,-4.014,0.0,0.0,0.0,1.0,256.436,0.0,0.82,0.0,97.939,0.0,1.5,1.0,2.255,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,392.51,0.0,-2.68,-0.198,-0.0,0.0,0.0,0.0,-9999,1.0,-0.0275667,0.0,-9999,-9999,-9999,-9999,-34.1696,0.0,-9999,-9999,-9999,-9999,0.0118646,0.0,-9999,0.00603354,0.00642834,0.0118646,0.0,0.0,0.0,0.0514937,0.0425849,0.0460747,0.0507372,0.0350031,0.0345478,0.0390608,0.040227,0.395303,0.251621,0.382427,0.450783,0.0,0.0,0.0,0.0,-9999,-9999
20091212,-6.239,0.0,0.0,0.0,1.0,254.347,0.0,0.463,0.0,98.14,0.0,5.2,1.0,3.198,0.0,-9999,0.0,-9999,0.0,0.0,1.0,-9999,0.0,-9999,0.0,392.142,0.0,-2.241,-0.166,0.006,0.0,0.0,0.0,-9999,1.0,-0.0935214,0.0,-9999,-9999,-9999,-9999,-28.08,0.0,-9999,-9999,-9999,-9999,0.00638355,0.0,-9999,0.00199335,0.00314949,0.00638355,0.0,0.0,0.0,0.0479088,0.0405926,0.0435426,0.0477571,0.0376994,0.0374007,0.0382701,0.0421042,0.362934,0.229073,0.356049,0.421963,0.0,0.0,0.0,0.0,-9999,-9999
