TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20070213,6.6,0.0,158.979,26.799,0.0,327.597,0.0,0.77,0.0,98.191,0.0,3.591,0.0,4.463,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.72811,3.0,63.0851,0.0,33.695,-9999,-9999,-9999,11.1578,0.0,5.73682,-9999,-9999,-9999,-3.81999,0.0,-9999,-3.98681,-3.82697,-3.44178,0.0,0.0,0.0,2.6158,2.4572,2.70717,2.74905,6.05759,6.05759,6.28458,6.71635,3.04067,1.67764,2.9162,5.92273,2.78469,2.32311,2.45375,3.1903,-9999,-9999
20070214,5.939,0.0,161.817,9.168,0.0,323.659,0.0,0.89,0.0,98.238,0.0,8.929,0.0,2.808,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.06631,3.0,66.0904,0.0,36.8542,-9999,-9999,-9999,8.92176,0.0,4.79695,-9999,-9999,-9999,-3.78429,0.0,-9999,-3.88208,-3.74267,-3.69997,0.0,0.0,0.0,2.51863,2.3606,2.63637,2.67522,6.23026,6.20783,6.39014,6.5506,2.8621,1.52419,2.81623,5.85149,1.12904,0.914499,0.969139,1.22566,-9999,-9999
20070215,5.749,0.0,164.693,90.767,0.0,274.717,0.0,1.471,0.0,99.814,0.0,0.193,0.0,2.098,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-15.9937,3.0,71.1816,0.0,41.8965,-9999,-9999,-9999,11.5597,0.0,6.55881,-9999,-9999,-9999,-3.81877,0.0,-9999,-3.90098,-3.8399,-3.74874,0.0,0.0,0.0,2.49413,2.33687,2.6144,2.65511,6.39512,6.19635,6.39759,6.54769,2.82855,1.51075,2.78325,5.82831,6.30323,5.62619,5.67121,7.90488,-9999,-9999
20070216,6.984,0.0,167.608,99.985,0.0,247.323,0.0,3.503,0.0,99.764,0.0,0.0,0.0,3.859,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.72811,3.0,63.0851,0.0,38.6923,-9999,-9999,-9999,11.1578,0.0,6.66229,-9999,-9999,-9999,-3.81999,0.0,-9999,-3.98681,-3.82697,-3.44178,0.0,0.0,0.0,2.68055,2.52314,2.74747,2.79643,6.12234,6.12234,6.32573,6.76314,3.18969,1.84984,2.93398,5.95752,6.68299,5.97357,6.03929,8.45582,-9999,-9999
20070217,7.98,0.0,170.559,89.774,0.0,260.686,0.0,3.925,0.0,99.245,0.0,0.0,0.0,3.144,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.06631,3.0,66.0904,0.0,41.7166,-9999,-9999,-9999,8.92176,0.0,5.53696,-9999,-9999,-9999,-3.78429,0.0,-9999,-3.88208,-3.74267,-3.69997,0.0,0.0,0.0,2.82871,2.67082,2.8517,2.915,6.54034,6.41807,6.63225,6.78633,3.47004,2.10559,3.10895,6.06344,6.36052,5.67397,5.71207,7.94443,-9999,-9999
20070218,5.507,0.0,173.547,91.275,0.0,285.279,0.0,1.277,0.0,99.332,0.0,0.083,0.0,1.535,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-15.9937,3.0,71.1816,0.0,46.2021,-9999,-9999,-9999,11.5597,0.0,7.38068,-9999,-9999,-9999,-3.81877,0.0,-9999,-3.90098,-3.8399,-3.74874,0.0,0.0,0.0,2.46006,2.30577,2.58568,2.62954,6.36104,6.17219,6.36461,6.51868,2.76984,1.4646,2.72588,5.80127,6.3624,5.67752,5.7199,7.9663,-9999,-9999
20070219,5.551,0.0,176.571,63.382,0.0,314.993,0.0,1.334,0.0,99.256,0.0,0.192,0.0,0.913,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.72811,3.0,63.0851,0.0,42.1163,-9999,-9999,-9999,11.1578,0.0,7.3234,-9999,-9999,-9999,-3.81999,0.0,-9999,-3.98681,-3.82697,-3.44178,0.0,0.0,0.0,2.46383,2.30974,2.59012,2.63403,5.90562,5.90562,6.17836,6.59371,2.76854,1.45302,2.72479,5.80796,5.12136,4.50093,4.56761,6.18638,-9999,-9999
20070220,7.015,0.0,179.628,71.762,0.0,296.964,0.0,1.488,0.0,98.941,0.0,0.0,0.0,1.412,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.06631,3.0,66.0904,0.0,45.3036,-9999,-9999,-9999,8.92176,0.0,6.07662,-9999,-9999,-9999,-3.78429,0.0,-9999,-3.88208,-3.74267,-3.69997,0.0,0.0,0.0,2.68486,2.52739,2.75069,2.80004,6.39649,6.31937,6.51839,6.67533,3.19696,1.8555,2.9408,5.96103,5.67478,5.00198,5.06593,6.89439,-9999,-9999
20070221,7.558,0.0,182.718,65.341,0.0,290.43,0.0,1.28,0.0,98.841,0.0,1.529,0.0,2.816,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-15.9937,3.0,71.1816,0.0,49.5387,-9999,-9999,-9999,11.5597,0.0,7.98664,-9999,-9999,-9999,-3.81877,0.0,-9999,-3.90098,-3.8399,-3.74874,0.0,0.0,0.0,2.7622,2.6038,2.80758,2.86404,6.66319,6.38106,6.66319,6.77465,3.32997,1.95642,2.98823,6.02163,5.41883,4.74887,4.82644,6.50705,-9999,-9999
20070222,7.102,0.0,185.84,79.941,0.0,286.992,0.0,1.93,0.0,98.912,0.0,0.005,0.0,2.139,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.72811,3.0,63.0851,0.0,44.4625,-9999,-9999,-9999,11.1578,0.0,7.80771,-9999,-9999,-9999,-3.81999,0.0,-9999,-3.98681,-3.82697,-3.44178,0.0,0.0,0.0,2.69914,2.54184,2.75989,2.81076,6.14093,6.14093,6.33828,6.77729,3.22784,1.8878,2.96225,5.96929,5.99979,5.32366,5.36686,7.38683,-9999,-9999
20070223,9.201,0.0,188.992,91.848,0.0,292.637,0.0,2.548,0.0,98.595,0.0,0.14,0.0,2.641,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.06631,3.0,66.0904,0.0,46.7066,-9999,-9999,-9999,8.92176,0.0,6.25408,-9999,-9999,-9999,-3.78429,0.0,-9999,-3.88208,-3.74267,-3.69997,0.0,0.0,0.0,3.01527,2.86376,3.01527,3.06137,6.7269,6.5601,6.7772,6.9274,3.84057,2.46778,3.47004,6.20093,6.48007,5.77966,5.8171,8.08957,-9999,-9999
20070224,8.692,0.0,192.174,42.539,0.0,305.308,0.0,1.433,0.0,97.808,0.0,2.772,0.0,4.015,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-15.9937,3.0,71.1816,0.0,50.4402,-9999,-9999,-9999,11.5597,0.0,8.11758,-9999,-9999,-9999,-3.81877,0.0,-9999,-3.90098,-3.8399,-3.74874,0.0,0.0,0.0,2.93157,2.77233,2.93936,2.99932,6.83255,6.54343,6.81417,6.91724,3.65047,2.24459,3.27944,6.14172,4.02192,3.38921,3.55931,4.67519,-9999,-9999
20070225,7.372,0.0,195.385,47.016,0.0,322.833,0.0,1.107,0.0,97.468,0.0,5.944,0.0,3.987,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.72811,3.0,63.0851,0.0,44.7809,-9999,-9999,-9999,11.1578,0.0,7.8491,-9999,-9999,-9999,-3.81999,0.0,-9999,-3.98681,-3.82697,-3.44178,0.0,0.0,0.0,2.73157,2.5727,2.78811,2.84129,6.17336,6.17336,6.36845,6.80751,3.26116,1.87803,2.97959,6.00423,4.07351,3.51623,3.6212,4.83102,-9999,-9999
20070226,6.389,0.0,198.623,37.497,0.0,323.188,0.0,0.578,0.0,98.448,0.0,3.572,0.0,3.69,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.06631,3.0,66.0904,0.0,46.9363,-9999,-9999,-9999,8.92176,0.0,6.28557,-9999,-9999,-9999,-3.78429,0.0,-9999,-3.88208,-3.74267,-3.69997,0.0,0.0,0.0,2.58492,2.42653,2.68506,2.72401,6.29655,6.25368,6.4431,6.60226,2.98445,1.63007,2.90494,5.89985,3.73456,3.13273,3.29863,4.32453,-9999,-9999
20070227,5.855,0.0,201.887,23.648,0.0,324.812,0.0,0.636,0.0,98.916,0.0,5.074,0.0,3.637,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-15.9937,3.0,71.1816,0.0,50.5811,-9999,-9999,-9999,11.5597,0.0,8.15901,-9999,-9999,-9999,-3.81877,0.0,-9999,-3.90098,-3.8399,-3.74874,0.0,0.0,0.0,2.51136,2.3543,2.62767,2.66641,6.41234,6.20755,6.41495,6.56127,2.86632,1.55256,2.81996,5.83846,2.54775,2.1167,2.22005,2.8881,-9999,-9999
20070228,8.711,0.0,205.176,58.096,0.0,319.693,0.0,1.155,0.0,97.644,0.0,5.063,0.0,5.664,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.72811,3.0,63.0851,0.0,44.8599,-9999,-9999,-9999,11.1578,0.0,7.89329,-9999,-9999,-9999,-3.81999,0.0,-9999,-3.98681,-3.82697,-3.44178,0.0,0.0,0.0,2.9348,2.77536,2.94262,3.00173,6.37659,6.36012,6.52078,6.96608,3.65766,2.25278,3.28662,6.1436,4.93966,4.27804,4.39266,5.87584,-9999,-9999
20070301,7.953,0.0,208.49,75.17,0.0,309.145,0.0,1.871,0.0,97.094,0.0,4.74,0.0,5.381,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.06631,3.0,66.0904,0.0,47.0404,-9999,-9999,-9999,8.92176,0.0,6.31265,-9999,-9999,-9999,-3.78429,0.0,-9999,-3.88208,-3.74267,-3.69997,0.0,0.0,0.0,2.81902,2.66003,2.84898,2.91073,6.53065,6.41403,6.62803,6.78251,3.42926,2.03319,3.06447,6.06521,5.66116,5.01907,5.06259,6.95953,-9999,-9999
20070302,5.79,0.0,211.826,91.986,0.0,286.043,0.0,2.309,0.0,98.258,0.0,0.677,0.0,3.523,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-15.9937,3.0,71.1816,0.0,50.6392,-9999,-9999,-9999,11.5597,0.0,8.1812,-9999,-9999,-9999,-3.81877,0.0,-9999,-3.90098,-3.8399,-3.74874,0.0,0.0,0.0,2.49899,2.34147,2.61904,2.65947,6.39997,6.20025,6.40246,6.55261,2.83322,1.50874,2.7879,5.83371,6.59241,5.8764,5.90742,8.19977,-9999,-9999
20070303,5.982,0.0,215.183,18.107,0.0,311.661,0.0,0.842,0.0,98.102,0.0,6.278,0.0,4.304,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.72811,3.0,63.0851,0.0,44.9411,-9999,-9999,-9999,11.1578,0.0,7.89944,-9999,-9999,-9999,-3.81999,0.0,-9999,-3.98681,-3.82697,-3.44178,0.0,0.0,0.0,2.52716,2.36947,2.64223,2.67988,5.96895,5.96895,6.22223,6.64429,2.88506,1.55365,2.83848,5.85441,2.16991,1.77903,1.86643,2.37891,-9999,-9999
20070304,7.787,0.0,218.561,131.718,0.0,277.841,0.0,2.882,0.0,99.473,0.0,0.111,0.0,2.511,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.06631,3.0,66.0904,0.0,47.0578,-9999,-9999,-9999,8.92176,0.0,6.31968,-9999,-9999,-9999,-3.78429,0.0,-9999,-3.88208,-3.74267,-3.69997,0.0,0.0,0.0,2.80954,2.65349,2.83157,2.89403,6.52117,6.40067,6.61146,6.76558,3.46794,2.1523,3.11441,6.03525,8.05262,7.21923,7.34672,10.3857,-9999,-9999
20070305,9.379,0.0,221.958,94.761,0.0,294.096,0.0,3.354,0.0,99.169,0.0,2.003,0.0,4.258,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-15.9937,3.0,71.1816,0.0,50.6392,-9999,-9999,-9999,11.5597,0.0,8.16703,-9999,-9999,-9999,-3.81877,0.0,-9999,-3.90098,-3.8399,-3.74874,0.0,0.0,0.0,3.03905,2.88793,3.03905,3.08226,6.94003,6.65385,6.89652,7.00448,3.87267,2.47424,3.49785,6.24911,6.55583,5.8504,5.89537,8.21585,-9999,-9999
20070306,8.504,0.0,225.374,22.905,0.0,325.748,0.0,2.653,0.0,98.774,0.0,3.634,0.0,4.941,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.72811,3.0,63.0851,0.0,44.802,-9999,-9999,-9999,11.1578,0.0,7.88303,-9999,-9999,-9999,-3.81999,0.0,-9999,-3.98681,-3.82697,-3.44178,0.0,0.0,0.0,2.90264,2.74364,2.91022,2.97675,6.34442,6.33838,6.49716,6.9414,3.59227,2.18695,3.22259,6.12256,2.54156,2.10488,2.19715,2.85738,-9999,-9999
20070307,8.0,0.0,228.806,85.385,0.0,307.877,0.0,1.511,0.0,98.116,0.0,1.931,0.0,3.021,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.06631,3.0,66.0904,0.0,46.6933,-9999,-9999,-9999,8.92176,0.0,6.30328,-9999,-9999,-9999,-3.78429,0.0,-9999,-3.88208,-3.74267,-3.69997,0.0,0.0,0.0,2.82797,2.66932,2.85391,2.91674,6.5396,6.41931,6.63397,6.7882,3.45327,2.06514,3.08918,6.06864,6.25834,5.56549,5.60174,7.74196,-9999,-9999
20070308,6.606,0.0,232.253,110.607,0.0,279.927,0.0,1.76,0.0,99.702,0.0,0.249,0.0,1.848,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-15.9937,3.0,71.1816,0.0,44.5631,-9999,-9999,-9999,11.5597,0.0,6.85114,-9999,-9999,-9999,-3.81877,0.0,-9999,-3.90098,-3.8399,-3.74874,0.0,0.0,0.0,2.62442,2.46721,2.70794,2.75147,6.5254,6.28468,6.52878,6.65586,3.08406,1.75525,2.91356,5.91736,7.51485,6.71217,6.77518,9.46475,-9999,-9999
20070309,6.16,0.0,235.716,29.873,0.0,300.211,0.0,1.145,0.0,100.356,0.0,4.258,0.0,2.807,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.72811,3.0,63.0851,0.0,40.5494,-9999,-9999,-9999,11.1578,0.0,6.71671,-9999,-9999,-9999,-3.81999,0.0,-9999,-3.98681,-3.82697,-3.44178,0.0,0.0,0.0,2.55341,2.39559,2.66113,2.69879,5.99519,5.99519,6.24036,6.66518,2.93373,1.59608,2.88596,5.87347,3.17313,2.64085,2.77958,3.61285,-9999,-9999
20070310,6.114,0.0,239.191,126.087,0.0,273.118,0.0,2.188,0.0,101.279,0.0,0.002,0.0,1.984,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.06631,3.0,66.0904,0.0,43.5866,-9999,-9999,-9999,8.92176,0.0,5.4537,-9999,-9999,-9999,-3.78429,0.0,-9999,-3.88208,-3.74267,-3.69997,0.0,0.0,0.0,2.5558,2.39956,2.65675,2.69436,6.26742,6.22874,6.41347,6.57281,2.96758,1.66449,2.88613,5.86165,8.00357,7.16583,7.27151,10.2371,-9999,-9999
20070311,7.327,0.0,242.679,152.346,0.0,264.786,0.0,2.176,0.0,101.139,0.0,0.0,0.0,1.612,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-15.9937,3.0,71.1816,0.0,47.6065,-9999,-9999,-9999,11.5597,0.0,7.24275,-9999,-9999,-9999,-3.81877,0.0,-9999,-3.90098,-3.8399,-3.74874,0.0,0.0,0.0,2.7396,2.58354,2.78333,2.83887,6.64059,6.36021,6.64059,6.7477,3.33166,2.0251,2.98232,5.9875,8.81244,7.94327,8.0824,11.4889,-9999,-9999
20070312,8.221,0.0,246.177,158.43,0.0,260.972,0.0,3.422,0.0,100.495,0.0,0.0,0.0,1.413,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.72811,3.0,63.0851,0.0,42.7784,-9999,-9999,-9999,11.1578,0.0,7.16126,-9999,-9999,-9999,-3.81999,0.0,-9999,-3.98681,-3.82697,-3.44178,0.0,0.0,0.0,2.87678,2.7205,2.88443,2.94589,6.31856,6.30724,6.46542,6.9108,3.60982,2.311,3.25503,6.07891,8.99799,8.11464,8.26724,11.7735,-9999,-9999
20070313,7.696,0.0,249.686,158.922,0.0,266.702,0.0,2.356,0.0,100.522,0.0,0.0,0.0,1.363,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.06631,3.0,66.0904,0.0,45.4313,-9999,-9999,-9999,8.92176,0.0,5.80916,-9999,-9999,-9999,-3.78429,0.0,-9999,-3.88208,-3.74267,-3.69997,0.0,0.0,0.0,2.79922,2.6439,2.82185,2.88367,6.51085,6.39199,6.60119,6.75539,3.46286,2.17327,3.11302,6.02278,9.03021,8.14348,8.29612,11.8136,-9999,-9999
20070314,6.838,0.0,253.203,159.547,0.0,259.148,0.0,2.382,0.0,101.211,0.0,0.0,0.0,1.225,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-15.9937,3.0,71.1816,0.0,49.7584,-9999,-9999,-9999,11.5597,0.0,7.72015,-9999,-9999,-9999,-3.81877,0.0,-9999,-3.90098,-3.8399,-3.74874,0.0,0.0,0.0,2.66405,2.50768,2.73219,2.78011,6.56503,6.30959,6.56503,6.68586,3.1778,1.86773,2.9241,5.93778,9.0674,8.17691,8.32988,11.8611,-9999,-9999
20070315,6.507,0.0,256.728,163.468,0.0,259.354,0.0,2.569,0.0,100.737,0.0,0.0,0.0,1.209,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.72811,3.0,63.0851,0.0,44.6856,-9999,-9999,-9999,11.1578,0.0,7.58715,-9999,-9999,-9999,-3.81999,0.0,-9999,-3.98681,-3.82697,-3.44178,0.0,0.0,0.0,2.62638,2.47213,2.69809,2.74357,6.06817,6.06817,6.28138,6.71079,3.14369,1.88624,2.90201,5.89389,9.17317,8.27486,8.43629,12.0286,-9999,-9999
20070316,6.965,0.0,260.259,116.756,0.0,281.371,0.0,2.008,0.0,100.351,0.0,0.109,0.0,2.073,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.06631,3.0,66.0904,0.0,47.0921,-9999,-9999,-9999,8.92176,0.0,6.1497,-9999,-9999,-9999,-3.78429,0.0,-9999,-3.88208,-3.74267,-3.69997,0.0,0.0,0.0,2.68631,2.53035,2.7459,2.7963,6.39793,6.31669,6.51467,6.67128,3.22802,1.92064,2.95224,5.94912,7.89164,7.05041,7.12024,9.95394,-9999,-9999
20070317,8.509,0.0,263.796,34.413,0.0,328.151,0.0,1.535,0.0,99.735,0.0,0.876,0.0,3.999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-15.9937,3.0,71.1816,0.0,50.4207,-9999,-9999,-9999,11.5597,0.0,7.96804,-9999,-9999,-9999,-3.81877,0.0,-9999,-3.90098,-3.8399,-3.74874,0.0,0.0,0.0,2.90535,2.74674,2.91298,2.97771,6.80634,6.51705,6.79327,6.89442,3.60528,2.21127,3.23695,6.12149,3.35592,2.81588,2.96433,3.88683,-9999,-9999
20070318,6.885,0.0,267.336,55.335,0.0,305.684,0.0,1.815,0.0,98.044,0.0,3.929,0.0,5.551,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.72811,3.0,63.0851,0.0,45.1538,-9999,-9999,-9999,11.1578,0.0,7.82066,-9999,-9999,-9999,-3.81999,0.0,-9999,-3.98681,-3.82697,-3.44178,0.0,0.0,0.0,2.66193,2.50381,2.73721,2.78394,6.10372,6.10372,6.31475,6.75082,3.13933,1.78132,2.92978,5.9503,4.76384,4.11535,4.23429,5.64823,-9999,-9999
20070319,2.884,0.0,270.88,129.666,0.0,261.742,0.0,1.757,0.0,97.098,0.0,1.468,0.0,2.593,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.06631,3.0,66.0904,0.0,48.3595,-9999,-9999,-9999,8.92176,0.0,6.39577,-9999,-9999,-9999,-3.78429,0.0,-9999,-3.88208,-3.74267,-3.69997,0.0,0.0,0.0,2.08934,1.94382,2.27334,2.31933,5.80097,5.7793,6.05396,6.19225,2.13094,1.28728,2.10164,5.44617,8.23567,7.37152,7.47611,10.5187,-9999,-9999
20070320,2.824,0.0,274.426,129.437,0.0,257.348,0.0,1.266,0.0,97.942,0.0,1.696,0.0,2.516,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-15.9937,3.0,71.1816,0.0,52.8964,-9999,-9999,-9999,11.5597,0.0,8.50446,-9999,-9999,-9999,-3.81877,0.0,-9999,-3.90098,-3.8399,-3.74874,0.0,0.0,0.0,2.08802,1.94378,2.26898,2.31405,5.989,5.90584,6.05594,6.23801,2.14572,1.2846,2.11575,5.43484,8.28942,7.41971,7.52448,10.5835,-9999,-9999
20070321,3.262,0.0,277.972,128.171,0.0,272.054,0.0,1.527,0.0,98.67,0.0,1.232,0.0,2.854,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.72811,3.0,63.0851,0.0,47.599,-9999,-9999,-9999,11.1578,0.0,8.41876,-9999,-9999,-9999,-3.81999,0.0,-9999,-3.98681,-3.82697,-3.44178,0.0,0.0,0.0,2.14203,1.99659,2.31813,2.35874,5.58382,5.58382,5.94957,6.32885,2.21919,1.2973,2.18792,5.48856,8.19326,7.33357,7.4372,10.4615,-9999,-9999
20070322,4.249,0.0,281.518,43.107,0.0,307.771,0.0,1.305,0.0,98.835,0.0,5.602,0.0,3.768,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.06631,3.0,66.0904,0.0,51.1107,-9999,-9999,-9999,8.92176,0.0,6.89959,-9999,-9999,-9999,-3.78429,0.0,-9999,-3.88208,-3.74267,-3.69997,0.0,0.0,0.0,2.27764,2.13205,2.43429,2.4794,5.98926,5.97062,6.19687,6.35808,2.44195,1.32378,2.4058,5.60058,4.19626,3.52862,3.71031,4.86918,-9999,-9999
20070323,5.063,0.0,285.062,85.871,0.0,302.699,0.0,1.712,0.0,98.727,0.0,2.087,0.0,3.621,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-15.9937,3.0,71.1816,0.0,56.1837,-9999,-9999,-9999,11.5597,0.0,9.12412,-9999,-9999,-9999,-3.81877,0.0,-9999,-3.90098,-3.8399,-3.74874,0.0,0.0,0.0,2.39347,2.24856,2.53154,2.57852,6.29445,6.12661,6.31216,6.47181,2.64325,1.35025,2.60246,5.75439,6.43265,5.70068,5.75154,7.9044,-9999,-9999
20070324,7.275,0.0,288.604,58.691,0.0,321.495,0.0,2.261,0.0,98.978,0.0,0.704,0.0,2.941,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.72811,3.0,63.0851,0.0,50.3511,-9999,-9999,-9999,11.1578,0.0,8.90552,-9999,-9999,-9999,-3.81999,0.0,-9999,-3.98681,-3.82697,-3.44178,0.0,0.0,0.0,2.72352,2.56587,2.778,2.83108,6.1653,6.1653,6.35784,6.79739,3.26894,1.918,2.97195,5.98883,5.14344,4.40837,4.56961,6.07778,-9999,-9999
20070325,8.864,0.0,292.143,159.195,0.0,278.013,0.0,3.976,0.0,99.646,0.0,0.0,0.0,3.512,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.06631,3.0,66.0904,0.0,52.8438,-9999,-9999,-9999,8.92176,0.0,7.13356,-9999,-9999,-9999,-3.78429,0.0,-9999,-3.88208,-3.74267,-3.69997,0.0,0.0,0.0,2.96265,2.80472,2.96285,3.02084,6.67427,6.50906,6.73707,6.88841,3.73087,2.352,3.36195,6.15559,9.41021,8.4564,8.61472,12.2198,-9999,-9999
20070326,10.614,0.0,295.676,196.24,0.0,265.909,0.0,5.084,0.0,99.854,0.0,0.0,0.0,3.328,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-15.9937,3.0,71.1816,0.0,57.5442,-9999,-9999,-9999,11.5597,0.0,9.34505,-9999,-9999,-9999,-3.81877,0.0,-9999,-3.90098,-3.8399,-3.74874,0.0,0.0,0.0,3.24077,3.09516,3.20308,3.24483,7.14175,6.86354,7.04515,7.16172,4.33188,3.02434,3.9591,6.41202,10.254,9.26881,9.49745,13.6368,-9999,-9999
20070327,10.781,0.0,299.204,199.043,0.0,265.329,0.0,5.767,0.0,99.649,0.0,0.0,0.0,2.98,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.72811,3.0,63.0851,0.0,51.5568,-9999,-9999,-9999,11.1578,0.0,9.11878,-9999,-9999,-9999,-3.81999,0.0,-9999,-3.98681,-3.82697,-3.44178,0.0,0.0,0.0,3.26546,3.11973,3.22283,3.27004,6.70725,6.57592,6.75594,7.21335,4.37647,3.05927,4.00144,6.43031,10.3157,9.32612,9.56034,13.7364,-9999,-9999
