TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20070411,8.254,1.0,350.391,123.251,1.0,303.587,1.0,2.595,1.0,97.952,0.0,0.0,1.0,1.726,1.0,0.129716202083,1.0,51.4345789583,1.0,215.944791667,1.0,9.75381958542,1.0,26.15750625,1.0,349.246520833,1.0,388.606,1.0,8.772,8.583,7.584,-9999,-9999,1.0,1.0,1.0,-9999,-9999,38.546,1.0,0.22534,1.0,17.1983,1.0,30.9393,29.715,36.7686,1.11614,12.1091,1.0,21.7839,20.9219,25.8882,1.3937,-2.60098,1.0,0.173899,-2.57166,-2.5206,-2.39936,1.0,1.0,1.0,3.29208,3.18189,3.47328,3.74795,5.89306,5.70134,5.89269,6.06443,4.36074,3.77752,3.96812,4.25228,5.89206,5.67803,5.90258,6.12996,-9999,-9999
20070412,9.319,1.0,353.698,257.244,1.0,276.492,1.0,4.018,1.0,98.115,0.0,0.0,1.0,1.543,1.0,0.121134775,1.0,120.60055125,1.0,438.110416667,1.0,19.3302734213,1.0,55.858825625,1.0,357.276416667,1.0,388.894,1.0,9.071,8.678,7.607,-9999,-9999,1.0,1.0,1.0,-9999,-9999,37.991,1.0,5.18243,1.0,40.3764,1.0,75.4217,70.5502,89.9557,1.50731,23.7815,1.0,44.423,41.5537,52.9834,1.54828,-4.16717,0.895833,0.170721,-4.18013,-4.09133,-4.02133,0.9375,0.916667,0.916667,3.54741,3.29622,3.72881,4.07349,7.71493,7.4134,7.82003,8.11324,5.82362,4.28284,4.74493,5.7077,8.69988,8.4307,8.92308,9.51713,-9999,-9999
20070413,12.195,1.0,356.984,264.0,1.0,284.701,1.0,6.98,1.0,98.058,0.0,0.0,1.0,1.817,1.0,0.151068995833,1.0,125.646439437,1.0,454.046041667,1.0,19.6367079167,1.0,57.0128610417,1.0,366.041645833,1.0,391.83,1.0,10.195,9.651,7.956,-9999,-9999,1.0,1.0,1.0,-9999,-9999,37.169,1.0,5.84617,1.0,50.0982,1.0,93.5818,87.5373,111.615,1.79195,12.9085,1.0,24.1127,22.5553,28.7593,1.443,-3.77184,0.9375,0.198806,-3.70461,-3.64667,-3.58747,0.958333,0.916667,0.916667,4.12544,3.36597,4.29541,4.74657,7.89083,6.88003,7.97471,8.42057,6.93922,4.16372,5.09161,5.63279,8.45966,7.86357,8.45966,8.83745,-9999,-9999
20070414,13.243,1.0,360.247,273.729,1.0,279.958,1.0,9.459,1.0,98.144,0.0,0.0,1.0,1.742,0.979167,0.110235217021,0.979166666667,126.809682708,1.0,464.424375,1.0,19.5820457596,1.0,59.6603520833,1.0,367.216666667,1.0,390.215,1.0,10.597,10.167,8.382,-9999,-9999,1.0,1.0,1.0,-9999,-9999,36.099,1.0,4.9056,1.0,58.7839,1.0,109.806,102.714,125.675,1.89424,6.47643,1.0,12.0978,11.3164,13.8461,1.50439,-3.64365,0.916667,0.191226,-3.61576,-3.53157,-3.51036,0.9375,1.0,0.895833,4.3246,3.00542,4.47904,5.02031,7.97391,6.53467,8.00883,8.5173,6.7299,3.02981,3.33154,4.8545,8.06138,6.58633,6.76245,8.11572,-9999,-9999
20070415,12.246,1.0,363.485,269.797,1.0,281.465,1.0,8.114,1.0,98.247,0.0,0.0,1.0,1.957,1.0,0.140118679167,1.0,128.180827083,1.0,462.451458333,1.0,18.9453275146,1.0,58.31365625,1.0,364.7680625,1.0,389.402,1.0,10.622,10.346,8.746,-9999,-9999,1.0,1.0,1.0,-9999,-9999,34.975,1.0,3.59103,1.0,59.2404,1.0,110.659,106.568,126.651,1.81981,10.0185,1.0,18.7142,18.0222,21.4187,1.49628,-4.36345,0.979167,0.209617,-4.43552,-4.25125,-3.88011,0.979167,0.979167,0.833333,4.06745,2.335,4.21078,4.81532,8.42836,6.88347,8.50565,8.69886,5.97773,1.9068,2.20118,5.43415,8.04415,5.99413,6.18472,8.39255,-9999,-9999
20070416,12.766,1.0,366.699,275.9,1.0,281.884,1.0,8.635,1.0,97.976,0.0,0.0,1.0,1.293,1.0,0.148372835417,1.0,130.194029167,1.0,474.541875,1.0,19.4153176292,1.0,60.2009458333,1.0,367.389541667,1.0,391.437,1.0,11.237,10.797,9.029,-9999,-9999,1.0,1.0,1.0,-9999,-9999,33.868,1.0,4.50092,1.0,58.8782,1.0,109.983,105.916,125.877,1.82094,13.8699,1.0,25.9085,24.9505,29.6526,1.28807,-3.51604,0.875,0.222653,-3.41755,-3.09868,-2.87991,0.895833,0.5625,0.645833,4.16382,2.32908,4.28997,4.97024,7.67864,5.68141,7.43892,7.84888,5.61618,1.46704,1.90429,5.30587,7.71592,5.42338,5.76933,8.61231,-9999,-9999
20070417,12.901,0.520833,369.887,217.358,0.5625,299.231,0.520833,7.151,0.520833,97.322,0.0,0.145,0.395833,2.666,1.0,0.16826669375,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,381.705,1.0,10.966,10.603,9.027,-9999,-9999,0.520833,0.520833,0.520833,-9999,-9999,33.709,0.520833,3.67645,0.520833,58.8312,1.0,105.836,102.797,111.861,1.73593,9.56221,1.0,17.2022,16.7082,18.1815,1.33181,-3.9385,0.875,0.237834,-3.6809,-3.55595,-3.35313,0.916667,0.604167,0.6875,4.13753,2.389,4.25229,5.01325,8.01439,6.01647,8.01439,8.47338,5.14174,1.22908,1.77605,4.82981,7.00421,4.94264,5.28004,7.62691,-9999,-9999
20070418,8.218,0.0,373.048,190.355,0.0,287.953,0.0,4.777,0.0,97.49,0.0,0.187,0.0,3.604,1.0,0.214254314583,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,378.697,1.0,11.316,10.908,9.147,-9999,-9999,0.0,0.0,0.0,-9999,-9999,33.397,0.0,3.6777,0.0,29.0349,1.0,52.2329,50.733,54.9185,1.29909,19.2044,1.0,34.5481,33.556,36.3244,1.50915,-2.24355,0.791667,0.209126,-2.42348,-2.29235,-2.2755,0.666667,0.708333,0.833333,3.11116,1.83472,3.22971,3.88797,5.35305,4.11043,5.45152,6.18032,3.77747,0.953749,1.45757,3.6371,6.58828,4.66389,5.01685,7.01225,-9999,-9999
20070419,8.931,0.0,376.182,238.07,0.0,271.17,0.0,5.709,0.0,97.396,0.0,0.0,0.0,2.491,1.0,0.19814856875,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,380.2,1.0,11.316,10.908,9.147,-9999,-9999,0.0,0.0,0.0,-9999,-9999,33.397,0.0,3.6777,0.0,48.6459,1.0,87.5126,84.0496,92.012,1.66719,28.1726,1.0,50.6818,48.6763,53.2876,1.67997,-3.16167,0.6875,0.219942,-3.08499,-3.03934,-3.03542,0.708333,0.708333,0.75,3.25749,1.90519,3.35911,4.10337,6.29425,4.94451,6.43903,7.24366,3.48405,0.940613,1.44977,3.30776,7.15524,5.55751,5.96493,7.43178,-9999,-9999
20070420,7.241,0.0,379.289,237.76,0.0,269.05,0.0,4.579,0.0,97.48,0.0,0.0,0.0,3.512,1.0,0.221313525,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,379.506,1.0,11.395,10.991,9.247,-9999,-9999,0.0,0.0,0.0,-9999,-9999,32.051,0.0,3.73069,0.0,34.1211,1.0,61.3804,57.0419,64.5389,1.48427,37.9645,1.0,68.2943,63.4671,71.8085,1.73618,-3.32504,0.791667,0.222531,-3.32504,-3.25529,-3.17489,0.791667,0.770833,0.833333,2.89423,1.76413,2.99114,3.72169,6.15476,5.13639,6.23442,6.91867,2.83812,0.844991,1.41526,2.67582,6.88755,5.51196,5.99034,7.01317,-9999,-9999
20070421,5.85,0.0,382.366,234.995,0.0,260.569,0.0,4.066,0.0,97.949,0.0,0.0,0.0,1.015,1.0,0.17246247234,0.979166666667,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,380.857,1.0,11.828,11.364,9.566,-9999,-9999,0.0,0.0,0.0,-9999,-9999,29.726,0.0,4.59246,0.0,48.3098,1.0,83.4689,77.141,90.241,1.67329,42.4177,1.0,73.2887,67.7326,79.2349,1.62857,-3.62163,0.270833,0.224134,-3.66218,-3.53784,-3.41436,0.229167,0.291667,0.125,2.64779,1.65409,2.73375,3.46415,6.20491,5.44167,6.2793,6.90858,2.28176,0.816677,1.40224,2.21304,6.63335,5.50547,6.02833,6.6434,-9999,-9999
20070422,8.893,0.0,385.414,244.251,0.0,270.159,0.0,6.129,0.0,98.072,0.0,0.0,0.0,1.275,0.958333,0.135824869565,0.958333333333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,381.718,1.0,12.321,11.673,9.795,-9999,-9999,0.0,0.0,0.0,-9999,-9999,27.397,0.0,6.40127,0.0,52.5712,1.0,87.8859,83.5546,94.5704,1.70892,29.0284,1.0,48.5281,46.1365,52.2191,1.61998,-3.63073,0.4375,0.229821,-3.77955,-3.67455,-3.52031,0.520833,0.416667,0.270833,3.20985,2.055,3.27247,4.19123,6.81278,6.0142,6.90971,7.71961,2.23033,0.943372,1.63113,2.23033,6.49558,5.63605,6.14484,6.50934,-9999,-9999
20070423,13.31,0.0,388.43,245.218,0.0,293.638,0.0,8.648,0.0,97.689,0.0,0.0,0.0,2.01,1.0,0.160206264583,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,376.69,1.0,12.585,11.85,9.862,-9999,-9999,0.0,0.0,0.0,-9999,-9999,26.575,0.0,7.37519,0.0,65.7226,1.0,104.946,102.945,113.555,1.86058,10.7796,1.0,17.2129,16.8847,18.6249,1.54669,-3.47525,0.666667,0.234027,-3.55063,-3.45684,-3.31324,0.645833,0.666667,0.604167,4.0488,2.62182,4.07366,5.33484,7.50563,6.51285,7.55353,8.69011,2.18817,1.16843,1.73445,2.18817,5.98233,5.37807,5.77786,6.10075,-9999,-9999
20070424,12.44,0.104167,391.415,122.88,0.125,331.307,0.104167,4.238,0.104167,97.68,0.0,0.742,0.0,1.402,1.0,0.125998804167,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,389.347,1.0,12.506,11.82,9.924,-9999,-9999,0.104167,0.104167,0.104167,-9999,-9999,26.304,0.104167,6.95621,0.104167,12.3443,1.0,19.6195,18.4309,20.6366,1.00445,4.68093,1.0,7.43967,6.98896,7.82534,1.19926,-2.68836,0.5,0.238259,-3.06306,-2.7421,-1.90175,0.270833,0.416667,0.833333,3.81115,2.51873,3.83358,5.13397,6.46533,4.3694,6.5786,8.09051,1.6374,0.783487,1.47066,2.12447,3.79511,3.27432,3.68238,4.10302,-9999,-9999
20070425,14.03,0.833333,394.369,273.024,0.854167,303.451,0.833333,7.414,0.833333,97.689,0.0,0.0,0.625,1.567,1.0,0.132891602083,1.0,199.87303,0.625,628.963,0.625,24.2549991367,0.625,80.0781566667,0.625,397.8566,0.625,393.094,1.0,12.661,11.979,9.97,-9999,-9999,0.833333,0.833333,0.833333,-9999,-9999,26.071,0.833333,6.53533,0.833333,49.3742,1.0,78.4733,75.5763,82.5412,1.92248,20.9073,1.0,33.2291,32.0024,34.9517,1.58274,-2.98663,0.791667,0.256655,-3.59946,-3.13297,-2.95582,0.833333,0.770833,0.75,4.14569,2.79778,4.14898,5.57404,7.13232,6.53551,7.35537,8.57626,1.42238,0.867219,1.42448,1.88999,5.8952,5.56095,5.91056,6.12975,-9999,-9999
20070426,14.536,1.0,397.289,290.465,1.0,289.82,1.0,8.75,1.0,97.775,0.0,0.0,1.0,1.98,1.0,0.20015484375,1.0,138.48899625,1.0,499.032916667,1.0,19.4836335167,1.0,64.8279297917,1.0,376.9680625,1.0,384.312,1.0,12.657,12.106,10.107,-9999,-9999,1.0,1.0,1.0,-9999,-9999,25.846,1.0,5.18658,1.0,59.5106,1.0,93.2145,91.092,95.0265,1.98549,23.9704,1.0,37.5461,36.6912,38.2759,1.78419,-3.67606,0.895833,0.249719,-4.5888,-3.65901,-3.42547,0.958333,0.895833,0.791667,4.28892,2.78108,4.34538,5.72325,7.96922,7.51931,8.22693,9.14516,1.32472,0.902825,1.19818,1.6516,5.94003,5.92601,6.00506,6.3012,-9999,-9999
20070427,14.156,1.0,400.175,289.332,1.0,291.519,1.0,9.536,1.0,97.809,0.0,0.0,1.0,1.844,1.0,0.1843028,1.0,140.313785208,1.0,494.89625,1.0,19.7812659029,1.0,64.930049375,1.0,375.607625,1.0,391.721,1.0,12.618,12.155,10.369,-9999,-9999,1.0,1.0,1.0,-9999,-9999,24.733,1.0,4.60839,1.0,57.6503,1.0,91.6271,88.2445,96.3769,2.02625,23.5254,1.0,37.3903,36.01,39.3285,1.52987,-3.782,0.895833,0.290495,-3.87588,-3.61135,-3.19539,0.895833,0.895833,0.791667,4.4099,2.88823,4.54967,5.70528,8.18951,6.83684,8.19922,8.90996,2.22813,1.06547,1.74986,2.01402,5.89628,5.89628,6.2225,6.48075,-9999,-9999
20070428,15.214,1.0,403.026,272.059,1.0,302.744,1.0,9.969,1.0,97.662,0.0,0.0,1.0,1.067,1.0,0.122724991489,0.979166666667,132.179459583,1.0,467.875,1.0,19.235038959,1.0,61.036124375,1.0,381.586833333,1.0,387.772,1.0,13.224,12.566,10.547,-9999,-9999,1.0,1.0,1.0,-9999,-9999,23.724,1.0,6.95951,1.0,63.6495,0.979167,100.721,97.4274,106.406,1.97147,14.0042,1.0,22.1607,21.436,23.4115,1.42667,-4.15725,0.916667,0.271659,-5.01255,-4.15137,-3.51112,0.9375,0.895833,0.8125,4.82319,2.0156,5.10831,5.97434,8.98558,7.09114,8.99244,9.45733,4.25347,1.22287,2.67523,3.47573,5.8467,5.82677,6.59792,7.13016,-9999,-9999
20070429,9.334,1.0,405.843,269.953,1.0,289.243,1.0,5.153,1.0,97.702,0.0,0.0,1.0,2.05,1.0,0.212670204167,1.0,136.852185208,1.0,464.349375,1.0,17.2219359729,1.0,59.4524083333,1.0,362.891770833,1.0,387.545,1.0,12.765,12.66,11.0,-9999,-9999,1.0,1.0,1.0,-9999,-9999,22.884,1.0,1.67543,1.0,47.7576,1.0,75.9039,74.187,79.8386,1.65348,38.5428,1.0,61.2584,59.8728,64.4339,1.77004,-4.69306,0.9375,0.295401,-4.73039,-4.49437,-4.18788,1.0,0.958333,0.958333,3.64098,1.56689,3.81045,4.44113,8.33128,6.44814,8.33971,8.60077,3.9926,1.46191,2.74268,3.52459,5.94174,5.82383,6.64735,7.19203,-9999,-9999
20070430,7.084,1.0,408.622,300.997,1.0,259.516,1.0,5.233,1.0,97.492,0.0,0.0,1.0,1.423,1.0,0.162366072917,1.0,142.842045,1.0,515.022291667,1.0,20.5710651896,1.0,66.8235854167,1.0,350.847229167,1.0,387.065,1.0,10.997,11.194,10.668,-9999,-9999,1.0,1.0,1.0,-9999,-9999,22.214,1.0,-0.148567,1.0,49.797,1.0,79.1453,77.3551,83.248,1.67095,48.902,1.0,77.7227,75.9647,81.7518,1.72423,-3.61285,1.0,0.301039,-3.85347,-3.46715,-3.1662,1.0,1.0,0.979167,3.38986,1.66127,3.5221,4.01974,6.99261,5.71851,7.01287,7.2546,3.47187,2.60114,3.01884,3.21762,6.94103,6.7601,7.21725,7.37006,-9999,-9999
20070501,5.36,1.0,411.365,312.93,1.0,244.981,1.0,5.203,1.0,97.561,0.0,0.0,1.0,2.06,1.0,0.160511052083,1.0,145.460786042,1.0,535.611458333,1.0,21.6553915167,1.0,70.1329160417,1.0,342.317375,1.0,388.651,1.0,10.105,10.606,10.429,-9999,-9999,1.0,1.0,1.0,-9999,-9999,21.587,1.0,-2.81638,1.0,47.7296,1.0,76.0158,74.1436,79.9801,1.78897,51.5807,1.0,82.1492,80.1259,86.4333,1.78209,-3.29006,1.0,0.268164,-4.58459,-3.28444,-3.00472,1.0,1.0,0.958333,3.0881,1.67268,3.21163,3.59918,6.38459,6.18257,6.41051,6.70795,2.92885,2.36742,2.58771,2.86045,7.38704,7.23992,7.38809,7.49555,-9999,-9999
20070502,7.483,1.0,414.07,308.605,1.0,259.017,1.0,6.052,1.0,97.409,0.0,0.0,1.0,1.5,0.895833,0.126036016279,0.895833333333,146.792472708,1.0,533.918125,1.0,22.09065657,1.0,68.90375,1.0,351.9250625,1.0,383.713,0.979167,10.286,10.405,10.179,-9999,-9999,1.0,1.0,1.0,-9999,-9999,21.024,1.0,0.915898,1.0,49.0767,0.979167,78.1613,76.2362,90.5151,1.80603,46.7266,0.979167,74.4185,72.5856,86.1808,1.75543,-3.56269,0.979167,0.295297,-4.21653,-3.55919,-3.27609,0.979167,0.979167,0.916667,3.72898,2.20083,3.82728,4.17246,7.30388,6.48018,7.31446,7.54047,2.78464,1.82873,2.24769,2.48152,6.44603,6.24138,6.55252,6.69141,-9999,-9999
20070503,10.371,1.0,416.738,311.616,1.0,272.04,1.0,7.461,1.0,97.117,0.0,0.0,1.0,1.585,1.0,0.143606254167,1.0,150.1627875,1.0,545.201458333,1.0,22.4951893926,1.0,69.1591333333,1.0,364.334645833,1.0,382.467,1.0,11.252,10.991,10.09,-9999,-9999,1.0,1.0,1.0,-9999,-9999,20.324,1.0,3.63245,1.0,52.4294,1.0,83.5009,81.4443,96.6987,1.79813,41.8988,1.0,66.7296,65.0861,77.2766,1.95046,-2.62906,0.979167,0.231875,-3.38393,-2.69433,-2.64678,1.0,0.958333,0.979167,4.54119,2.88213,4.60423,4.94668,7.18307,6.26605,7.29473,7.60273,4.33243,2.91523,3.17676,3.48292,7.2016,6.92411,7.03117,7.21845,-9999,-9999
20070504,12.511,1.0,419.365,286.578,1.0,291.84,1.0,8.106,1.0,96.845,0.0,0.0,1.0,1.911,1.0,0.136748470833,1.0,141.131760417,1.0,508.291041667,1.0,21.2221010448,1.0,63.6328472292,1.0,373.6535,1.0,387.163,1.0,12.118,11.629,10.225,-9999,-9999,1.0,1.0,1.0,-9999,-9999,19.717,1.0,4.68496,1.0,52.5771,1.0,83.5639,80.479,96.9712,1.82632,28.85,1.0,45.853,44.1603,53.2098,1.89451,-3.09895,0.854167,0.237581,-3.69883,-3.03144,-2.97792,1.0,0.895833,0.875,5.21587,3.52756,5.27938,5.5772,8.31402,7.33504,8.25196,8.40958,7.64636,4.82635,5.93075,6.65401,9.11123,8.08281,8.8337,9.22946,-9999,-9999
20070505,13.421,1.0,421.952,268.348,1.0,298.479,1.0,8.865,1.0,96.787,0.0,0.0,1.0,2.269,1.0,0.1926060625,1.0,131.137344583,1.0,475.454791667,1.0,19.9932752292,1.0,59.5304070833,1.0,376.15975,1.0,390.767,1.0,12.565,12.11,10.484,-9999,-9999,1.0,1.0,1.0,-9999,-9999,19.147,1.0,3.93962,1.0,53.8892,1.0,85.6492,82.4873,118.622,1.90079,26.492,1.0,42.1053,40.5509,58.3146,1.99294,-3.50947,0.979167,0.251532,-3.93669,-3.51127,-3.06737,0.979167,0.979167,0.8125,5.57322,3.99075,5.63679,5.81197,9.08449,7.92743,8.83762,9.13878,8.18362,5.54726,6.61652,7.50905,9.44135,8.38653,9.19907,9.57927,-9999,-9999
20070506,13.689,1.0,424.499,263.689,1.0,318.424,1.0,7.68,1.0,96.998,0.0,0.4,1.0,1.504,1.0,0.189593572917,1.0,143.040927292,1.0,446.560851064,0.979166666667,19.2136645287,1.0,57.3747653542,1.0,381.6965,1.0,386.513,1.0,13.855,13.003,10.818,-9999,-9999,1.0,1.0,1.0,-9999,-9999,18.859,1.0,6.66364,1.0,50.1174,1.0,79.8187,76.714,110.319,1.97785,35.5126,1.0,56.5586,54.3586,78.1708,2.10992,-2.58243,1.0,0.251303,-3.19301,-2.56197,-2.50012,1.0,1.0,1.0,5.76673,4.34144,5.76673,5.86066,8.42267,7.53445,8.319,8.39554,5.90855,5.27417,5.48118,5.90855,8.41043,8.09301,8.21033,8.41043,-9999,-9999
20070507,12.638,1.0,427.004,127.469,1.0,339.619,1.0,4.98,1.0,96.743,0.0,5.0,1.0,3.511,1.0,0.31874236875,1.0,68.7202639583,1.0,239.366666667,1.0,10.2747299908,1.0,26.93645,1.0,371.4319375,1.0,386.005,1.0,12.595,12.285,11.013,-9999,-9999,1.0,1.0,1.0,-9999,-9999,18.631,1.0,0.35597,1.0,23.8424,1.0,39.9525,36.4952,52.4822,1.5246,5.47182,1.0,9.16908,8.37563,12.0446,1.81365,-1.14136,1.0,0.296623,-1.19399,-1.1366,-1.11115,1.0,1.0,1.0,5.60556,4.46478,5.49954,5.67916,6.74918,5.65877,6.62419,6.78108,4.40013,4.19818,4.30795,4.85127,5.65687,5.3107,5.35784,5.626,-9999,-9999
20070508,9.606,1.0,429.467,158.591,1.0,349.379,1.0,1.777,1.0,96.437,0.0,26.3,1.0,3.363,1.0,0.291551435417,1.0,108.55794418,1.0,287.623958333,1.0,11.7974592937,1.0,34.547005625,1.0,364.865166667,1.0,381.763,1.0,12.632,12.266,11.022,-9999,-9999,1.0,1.0,1.0,-9999,-9999,28.863,1.0,-1.11854,1.0,19.4124,1.0,35.8035,30.1554,44.7093,1.36258,22.085,1.0,40.7327,34.307,50.8646,1.61418,-0.866742,1.0,0.240788,-0.878925,-0.846032,-0.79244,1.0,1.0,1.0,4.82716,4.14752,4.87457,4.9681,5.69443,5.02644,5.69232,5.76054,3.60655,3.41949,3.49298,3.97229,6.07679,5.74669,5.79914,6.05831,-9999,-9999
20070509,10.762,1.0,431.887,238.574,1.0,313.248,1.0,3.79,1.0,96.752,0.0,0.2,1.0,4.167,1.0,0.363359208333,1.0,130.89429375,1.0,421.447916667,1.0,13.1743615833,1.0,52.3118041667,1.0,368.616645833,1.0,375.749,1.0,12.858,12.332,10.943,-9999,-9999,1.0,1.0,1.0,-9999,-9999,30.456,1.0,0.861404,1.0,38.5123,1.0,73.7162,60.9431,88.6987,2.11732,31.9907,1.0,61.2332,50.6231,73.6787,2.1033,-2.75256,1.0,0.263987,-2.82329,-2.75156,-2.6836,1.0,1.0,1.0,5.26687,4.8127,5.31027,5.56924,8.06782,7.63599,8.05457,8.26403,3.86248,3.6972,3.76643,4.16334,8.05471,7.78923,7.8356,8.0724,-9999,-9999
20070510,13.572,1.0,434.263,128.454,1.0,347.411,1.0,4.476,1.0,96.718,0.0,1.1,1.0,2.915,1.0,0.260510910417,1.0,70.9161603958,1.0,236.942083333,1.0,6.16963504167,1.0,27.289074375,1.0,377.659729167,1.0,376.261,1.0,13.013,12.565,11.093,-9999,-9999,1.0,1.0,1.0,-9999,-9999,29.345,1.0,2.88832,1.0,24.4673,1.0,46.8328,38.9675,56.3514,1.80555,4.0734,1.0,7.79686,6.48743,9.38155,1.63102,-1.09993,1.0,0.264054,-1.1216,-1.08743,-0.676236,1.0,1.0,1.0,6.31592,5.88778,6.33591,6.57687,7.41471,7.00869,7.24617,7.35123,4.87466,4.7622,4.8389,4.98096,5.70778,5.60416,5.64323,5.7384,-9999,-9999
20070511,15.463,1.0,436.595,207.226,1.0,319.351,1.0,9.285,1.0,96.194,0.0,0.0,1.0,4.632,1.0,0.361739454348,0.958333333333,102.488078333,1.0,374.876458333,1.0,14.7252809302,1.0,44.2328291667,1.0,379.856208333,1.0,377.343,1.0,13.514,13.067,11.243,-9999,-9999,1.0,1.0,1.0,-9999,-9999,28.435,1.0,0.803283,1.0,70.1703,1.0,134.313,111.756,161.611,2.4525,0.865916,1.0,1.65745,1.37909,1.99432,2.01033,-2.57184,1.0,0.255946,-2.58249,-2.5722,-2.55414,1.0,1.0,1.0,7.14461,6.78815,7.14461,7.35031,9.67962,9.34104,9.71901,9.93598,5.48298,5.2672,5.38663,5.4299,7.67529,7.58357,7.65788,7.6777,-9999,-9999
20070512,11.696,1.0,438.881,223.181,1.0,326.696,1.0,3.981,1.0,96.687,0.0,7.8,1.0,2.959,1.0,0.247163510417,1.0,131.394689,1.0,406.031875,1.0,15.370884406,1.0,48.03391625,1.0,370.448645833,1.0,381.212,1.0,13.088,12.704,11.325,-9999,-9999,1.0,1.0,1.0,-9999,-9999,28.988,1.0,2.46437,1.0,37.1618,1.0,71.1312,59.1852,85.5884,1.68854,21.4106,1.0,40.9818,34.0992,49.3113,1.85855,-1.54558,1.0,0.272695,-1.89843,-1.49125,-1.41319,1.0,1.0,1.0,6.1094,5.92191,6.12746,6.3289,7.71451,7.69238,7.75878,7.81215,5.31077,4.41533,4.66844,5.23001,7.7418,7.35156,7.47402,7.75238,-9999,-9999
20070513,15.681,1.0,441.123,285.752,1.0,343.796,1.0,7.895,1.0,96.874,0.0,0.1,1.0,1.909,1.0,0.18942415,1.0,178.5193725,1.0,517.629583333,1.0,20.2554902167,1.0,61.5092972917,1.0,389.519416667,1.0,392.437,1.0,14.655,13.727,11.332,-9999,-9999,1.0,1.0,1.0,-9999,-9999,28.822,1.0,7.45519,1.0,65.0495,1.0,124.511,107.714,149.817,2.70684,14.4537,1.0,27.6657,23.9336,33.2887,2.50197,-3.38399,1.0,0.256235,-3.32029,-3.25783,-3.22768,0.979167,0.979167,1.0,7.8097,7.5841,7.6283,7.82692,11.1916,10.8444,10.9931,11.1283,6.05276,5.0959,5.36559,6.10515,9.46099,8.97591,9.11151,9.515,-9999,-9999
20070514,17.999,1.0,443.317,255.78,1.0,361.016,1.0,8.156,1.0,96.509,0.0,26.0,1.0,2.027,0.833333,0.198554795,0.833333333333,158.074084667,1.0,464.703333333,1.0,18.1918271333,1.0,53.9849110417,1.0,404.7368125,1.0,374.647,1.0,16.366,15.304,11.94,-9999,-9999,1.0,1.0,1.0,-9999,-9999,29.191,1.0,9.30406,1.0,69.4997,1.0,133.029,124.809,160.067,2.58006,4.71404,1.0,9.02312,8.46555,10.857,1.65838,-2.33855,1.0,0.240288,-2.41395,-2.36159,-2.3218,0.958333,1.0,1.0,8.88754,8.64022,8.72342,8.87826,11.2026,10.9165,11.0919,11.2445,6.87277,6.25487,6.36709,7.06034,8.92591,8.6508,8.71238,9.13791,-9999,-9999
