TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20010210,3.395,1.0,239.429,172.601,0.0,205.05,0.0,4.856,1.0,84.526,0.0,0.0,1.0,3.457,1.0,-9999,0.0,-9999,0.0,39.4,1.0,-9999,-9999,-9999,3.405,-9999,1.0,-9999,13.733,-9999,1.0,-6.24768,0.0,30.0101,0.0,35.244,-9999,-9999,-9999,26.744,0.0,31.4083,-9999,-9999,-9999,-0.379935,0.0,-9999,-0.386486,-0.379385,-0.374076,0.0,0.0,0.0,0.113005,0.112416,0.118693,0.125555,0.489824,0.487081,0.502354,0.505276,0.0928829,0.0890551,0.0928827,0.0931155,0.598653,0.598652,0.606494,0.670261,-9999,-9999
20010211,4.315,1.0,241.913,167.042,0.0,215.816,0.0,5.341,1.0,84.546,0.0,0.0,1.0,3.581,1.0,-9999,-9999,-9999,-9999,41.8166666667,1.0,-9999,-9999,-9999,5.471,-9999,1.0,-9999,13.68,-9999,1.0,-7.60363,0.0,26.9423,0.0,32.044,-9999,-9999,-9999,34.5756,0.0,41.1227,-9999,-9999,-9999,-0.405415,0.0,-9999,-0.389022,-0.382914,-0.377823,0.0,0.0,0.0,0.117964,0.117342,0.123908,0.130817,0.505693,0.49553,0.501318,0.516731,0.0914492,0.0876803,0.0914491,0.0916782,0.608118,0.608118,0.616176,0.680093,-9999,-9999
20010212,5.612,1.0,244.424,166.558,0.0,222.601,0.0,6.265,1.0,84.714,0.0,0.0,1.0,3.044,1.0,-9999,0.0,-9999,0.0,34.5833333333,1.0,-9999,-9999,-9999,5.642,-9999,1.0,-9999,13.626,-9999,1.0,-7.96768,0.0,25.1552,0.0,30.6617,-9999,-9999,-9999,23.749,0.0,28.9476,-9999,-9999,-9999,-0.395487,0.0,-9999,-0.459861,-0.379105,-0.328506,0.0,0.0,0.0,0.130119,0.129176,0.13418,0.139814,0.511039,0.463868,0.521406,0.593589,0.118796,0.1139,0.118795,0.119093,0.57229,0.57229,0.580493,0.634086,-9999,-9999
20010213,5.805,1.0,246.963,142.479,0.0,252.976,0.0,4.675,1.0,84.357,0.0,0.2,1.0,2.434,1.0,-9999,0.0,-9999,0.0,36.875,1.0,-9999,-9999,-9999,6.1,-9999,1.0,-9999,13.569,-9999,1.0,-8.76825,0.0,20.0002,0.0,25.0576,-9999,-9999,-9999,28.8136,0.0,36.0996,-9999,-9999,-9999,-0.351009,0.0,-9999,-0.38709,-0.342311,-0.292739,0.0,0.0,0.0,0.132286,0.131412,0.135875,0.141226,0.464426,0.433965,0.474005,0.518767,0.126195,0.120994,0.126194,0.126511,0.552781,0.552781,0.560409,0.615732,-9999,-9999
20010214,3.107,1.0,249.528,129.794,0.0,248.897,0.0,3.539,1.0,84.36,0.0,0.0,1.0,3.16,1.0,-9999,0.0,-9999,0.0,34.5833333333,1.0,-9999,-9999,-9999,5.674,-9999,1.0,-9999,13.52,-9999,1.0,-9.45982,0.0,26.2884,0.0,33.829,-9999,-9999,-9999,29.0879,0.0,37.4315,-9999,-9999,-9999,-0.410505,0.0,-9999,-0.383269,-0.351497,-0.342717,0.0,0.0,0.0,0.10814,0.107478,0.11523,0.122842,0.479887,0.457257,0.466297,0.495938,0.0762193,0.0730781,0.0762193,0.0764102,0.584574,0.584573,0.592886,0.648162,-9999,-9999
20010215,1.252,1.0,252.117,154.406,0.0,226.683,0.0,2.879,1.0,84.819,0.0,0.0,1.0,1.54,1.0,-9999,0.0,-9999,0.0,36.2166666667,1.0,-9999,-9999,-9999,5.23,-9999,1.0,-9999,13.461,-9999,1.0,-12.9097,0.0,28.0938,0.0,37.1065,-9999,-9999,-9999,28.3631,0.0,37.4622,-9999,-9999,-9999,-0.347972,0.0,-9999,-0.32379,-0.308227,-0.30411,0.0,0.0,0.0,0.0942617,0.0935678,0.102543,0.110637,0.412919,0.396428,0.410942,0.420095,0.0586452,0.0562283,0.0586451,0.058792,0.599394,0.599393,0.607522,0.668136,-9999,-9999
20010216,1.231,1.0,254.73,170.898,0.0,211.544,0.0,3.033,1.0,85.521,0.0,0.0,1.0,1.394,1.0,-9999,0.0,-9999,0.0,35.2083333333,1.0,-9999,-9999,-9999,4.415,-9999,1.0,-9999,13.406,-9999,1.0,-8.03201,0.0,28.0153,0.0,37.6647,-9999,-9999,-9999,25.3783,0.0,34.1195,-9999,-9999,-9999,-0.379987,0.0,-9999,-0.42931,-0.359433,-0.35519,0.0,0.0,0.0,0.0956001,0.0949405,0.1033,0.111173,0.455147,0.452667,0.472796,0.527006,0.0649935,0.0623151,0.0649935,0.0651564,0.593073,0.593072,0.601289,0.65963,-9999,-9999
20010217,2.645,1.0,257.364,183.144,0.0,220.505,0.0,3.453,1.0,85.665,0.0,0.0,1.0,1.476,1.0,-9999,0.0,-9999,0.0,41.2333333333,1.0,-9999,-9999,-9999,4.8,-9999,1.0,-9999,13.343,-9999,1.0,-7.2699,0.0,32.1053,0.0,43.3113,-9999,-9999,-9999,31.2882,0.0,42.2089,-9999,-9999,-9999,-0.403785,0.0,-9999,-0.402319,-0.396115,-0.394502,0.0,0.0,0.0,0.107096,0.106487,0.113472,0.120682,0.501648,0.501812,0.508002,0.516707,0.0841163,0.0806495,0.084116,0.0843267,0.626996,0.626996,0.635176,0.702262,-9999,-9999
20010218,4.263,1.0,260.019,109.507,0.0,271.947,0.0,1.898,1.0,85.291,0.0,0.1,1.0,1.096,1.0,-9999,-9999,-9999,-9999,25.6333333333,1.0,-9999,-9999,-9999,6.281,-9999,1.0,-9999,13.284,-9999,1.0,-10.7224,0.0,25.3469,0.0,34.738,-9999,-9999,-9999,18.5505,0.0,25.4235,-9999,-9999,-9999,-0.327651,0.0,-9999,-0.30101,-0.285057,-0.280181,0.0,0.0,0.0,0.118273,0.11767,0.12397,0.130672,0.406603,0.389616,0.406603,0.425804,0.0957126,0.091768,0.0957124,0.0959522,0.531914,0.531913,0.540113,0.583609,-9999,-9999
20010219,7.506,1.0,262.694,178.783,0.0,239.589,0.0,5.254,1.0,84.994,0.0,0.0,1.0,1.703,1.0,-9999,0.0,-9999,0.0,43.375,1.0,-9999,-9999,-9999,8.266,-9999,1.0,-9999,13.206,-9999,1.0,-5.13108,0.0,27.4905,0.0,38.2428,-9999,-9999,-9999,36.8725,0.0,51.2944,-9999,-9999,-9999,-0.347475,0.0,-9999,-0.334518,-0.3121,-0.310508,0.0,0.0,0.0,0.147982,0.147588,0.149126,0.152922,0.475884,0.459056,0.463021,0.481272,0.162123,0.155442,0.162123,0.162529,0.629468,0.629468,0.637329,0.708421,-9999,-9999
20010220,9.692,1.0,265.388,152.298,0.0,251.455,0.0,7.99,1.0,85.187,0.0,0.0,1.0,2.913,1.0,-9999,0.0,-9999,0.0,38.325,1.0,-9999,-9999,-9999,8.983,-9999,1.0,-9999,13.093,-9999,1.0,-4.34381,0.0,18.4779,0.0,25.7211,-9999,-9999,-9999,27.9696,0.0,38.9335,-9999,-9999,-9999,-0.243842,0.0,-9999,-0.243463,-0.231323,-0.227386,0.0,0.0,0.0,0.167353,0.166797,0.167524,0.167804,0.393938,0.394793,0.398428,0.41015,0.199722,0.191491,0.199722,0.200222,0.604612,0.604612,0.612748,0.674871,-9999,-9999
20010221,8.039,1.0,268.1,179.587,0.0,248.48,0.0,4.945,1.0,85.358,0.0,0.2,1.0,1.622,1.0,-9999,0.0,-9999,0.0,32.9916666667,1.0,-9999,-9999,-9999,9.303,-9999,1.0,-9999,12.99,-9999,1.0,-7.49616,0.0,22.1556,0.0,30.8596,-9999,-9999,-9999,21.5355,0.0,29.9959,-9999,-9999,-9999,-0.348506,0.0,-9999,-0.346902,-0.339634,-0.33513,0.0,0.0,0.0,0.151931,0.15154,0.15281,0.156388,0.492662,0.487481,0.492662,0.499738,0.163924,0.157168,0.163923,0.164334,0.608901,0.608901,0.617452,0.675654,-9999,-9999
20010222,8.345,1.0,270.828,136.131,0.0,259.413,0.0,6.252,1.0,84.774,0.0,0.0,1.0,2.143,1.0,-9999,0.0,-9999,0.0,28.1583333333,1.0,-9999,-9999,-9999,8.395,-9999,1.0,-9999,12.881,-9999,1.0,-7.17019,0.0,13.7506,0.0,19.1407,-9999,-9999,-9999,20.2094,0.0,28.1313,-9999,-9999,-9999,-0.285199,0.0,-9999,-0.312407,-0.282388,-0.270652,0.0,0.0,0.0,0.154911,0.154546,0.155816,0.158517,0.429625,0.428539,0.439113,0.46767,0.172321,0.165219,0.172321,0.172752,0.548034,0.548034,0.556465,0.601526,-9999,-9999
20010223,3.866,1.0,273.571,103.83,0.0,261.516,0.0,2.809,0.875,83.69,0.0,4.1,1.0,2.559,1.0,-9999,0.0,-9999,0.0,12.9166666667,1.0,-9999,-9999,-9999,6.661,-9999,1.0,-9999,12.834,-9999,1.0,-12.243,0.0,10.2615,0.0,14.2504,-9999,-9999,-9999,2.98509,0.0,4.14546,-9999,-9999,-9999,-0.20803,0.0,-9999,-0.183875,-0.182078,-0.158542,0.0,0.0,0.0,0.115076,0.11446,0.121033,0.12807,0.300039,0.279672,0.29729,0.311945,0.0904966,0.0867669,0.0904964,0.0907231,0.407821,0.40782,0.416205,0.428674,-9999,-9999
20010224,3.368,1.0,276.327,189.112,0.0,231.699,0.0,3.504,1.0,84.065,0.0,0.0,1.0,2.101,1.0,-9999,0.0,-9999,0.0,40.8083333333,1.0,-9999,-9999,-9999,5.604,-9999,1.0,-9999,12.854,-9999,1.0,-8.75259,0.0,29.6387,0.0,40.8812,-9999,-9999,-9999,37.6641,0.0,51.9508,-9999,-9999,-9999,-0.502108,0.0,-9999,-0.513681,-0.48206,-0.47056,0.0,0.0,0.0,0.1103,0.109647,0.117134,0.124575,0.589245,0.581281,0.604798,0.630815,0.0797573,0.0764702,0.0797571,0.0799569,0.643253,0.643253,0.651586,0.720926,-9999,-9999
20010225,4.567,1.0,279.097,154.469,0.0,255.521,0.0,3.742,1.0,85.017,0.0,0.0,1.0,1.657,1.0,-9999,-9999,-9999,-9999,23.725,1.0,-9999,-9999,-9999,6.186,-9999,1.0,-9999,12.867,-9999,1.0,-9.85643,0.0,18.7045,0.0,25.5795,-9999,-9999,-9999,15.8236,0.0,21.6398,-9999,-9999,-9999,-0.334862,0.0,-9999,-0.340183,-0.315497,-0.303283,0.0,0.0,0.0,0.120318,0.119713,0.125937,0.132564,0.429022,0.426878,0.442209,0.466119,0.0965504,0.0925714,0.0965503,0.0967922,0.522105,0.522104,0.530683,0.567706,-9999,-9999
20010226,2.73,1.0,281.879,56.575,0.0,276.772,0.0,1.65,1.0,85.003,0.0,1.2,1.0,1.344,1.0,-9999,0.0,-9999,0.0,21.9666666667,1.0,-9999,-9999,-9999,4.983,-9999,1.0,-9999,12.867,-9999,1.0,-15.4747,0.0,17.7254,0.0,23.9727,-9999,-9999,-9999,8.36689,0.0,11.3158,-9999,-9999,-9999,-0.241888,0.0,-9999,-0.217452,-0.200255,-0.106558,0.0,0.0,0.0,0.104901,0.104222,0.112406,0.120295,0.296505,0.226853,0.313358,0.329858,0.0706945,0.0677809,0.0706944,0.0708715,0.496528,0.496528,0.505025,0.537087,-9999,-9999
20010227,3.834,1.0,284.671,162.633,0.0,259.166,0.0,1.48,0.666667,84.812,0.0,2.4,1.0,1.289,1.0,-9999,0.0,-9999,0.0,17.7083333333,1.0,-9999,-9999,-9999,6.569,-9999,1.0,-9999,12.868,-9999,1.0,-10.7506,0.0,24.2402,0.0,32.2952,-9999,-9999,-9999,4.2219,0.0,5.62484,-9999,-9999,-9999,-0.283513,0.0,-9999,-0.318888,-0.277336,-0.256428,0.0,0.0,0.0,0.113791,0.113146,0.1202,0.127558,0.394203,0.370687,0.401425,0.43505,0.084024,0.0805611,0.0840239,0.0842343,0.509891,0.509891,0.518457,0.552883,-9999,-9999
20010228,2.928,1.0,287.473,155.878,0.0,261.845,0.0,1.058,0.916667,84.58,0.0,0.5,1.0,1.578,1.0,-9999,0.0,-9999,0.0,13.7666666667,1.0,-9999,-9999,-9999,5.212,-9999,1.0,-9999,13.116,-9999,1.0,-14.9842,0.0,17.6958,0.0,23.842,-9999,-9999,-9999,2.65936,0.0,3.58302,-9999,-9999,-9999,-0.0844588,0.0,-9999,-0.129799,-0.0844588,-0.0406706,0.0,0.0,0.0,0.106379,0.105703,0.113759,0.121559,0.167794,0.16223,0.189398,0.234811,0.072453,0.069467,0.0724529,0.0726345,0.438734,0.438733,0.44711,0.466942,-9999,-9999
20010301,3.141,1.0,290.282,175.556,0.0,237.428,0.0,2.267,1.0,84.713,0.0,0.0,1.0,1.535,1.0,-9999,0.0,-9999,0.0,34.3666666667,1.0,-9999,-9999,-9999,4.852,-9999,1.0,-9999,13.3,-9999,1.0,-13.0888,0.0,24.2463,0.0,32.3365,-9999,-9999,-9999,27.2788,0.0,36.3808,-9999,-9999,-9999,-0.517179,0.0,-9999,-0.475511,-0.446373,-0.435242,0.0,0.0,0.0,0.10866,0.108006,0.11561,0.123137,0.591826,0.542579,0.555034,0.581988,0.0780867,0.0748685,0.0780866,0.078282,0.636764,0.636764,0.645769,0.70591,-9999,-9999
20010302,4.442,1.0,293.1,209.952,0.0,228.718,0.0,3.597,1.0,84.356,0.0,0.0,1.0,1.782,1.0,-9999,0.0,-9999,0.0,45.7916666667,1.0,-9999,-9999,-9999,6.297,-9999,1.0,-9999,13.342,-9999,1.0,-7.18908,0.0,29.3915,0.0,38.797,-9999,-9999,-9999,41.1701,0.0,54.3448,-9999,-9999,-9999,-0.523582,0.0,-9999,-0.508317,-0.492163,-0.482124,0.0,0.0,0.0,0.120235,0.11965,0.125556,0.132018,0.61503,0.60657,0.618517,0.633872,0.100489,0.0963477,0.100489,0.100741,0.652479,0.652478,0.660682,0.733836,-9999,-9999
20010303,3.663,1.0,295.924,149.632,0.0,259.056,0.0,1.526,1.0,84.272,0.0,4.1,1.0,1.571,1.0,-9999,0.0,-9999,0.0,20.4666666667,1.0,-9999,-9999,-9999,6.262,-9999,1.0,-9999,13.525,-9999,1.0,-12.3013,0.0,20.6255,0.0,27.6633,-9999,-9999,-9999,15.7455,0.0,21.1181,-9999,-9999,-9999,-0.419118,0.0,-9999,-0.389736,-0.367953,-0.364767,0.0,0.0,0.0,0.112558,0.111912,0.119122,0.126476,0.486638,0.478092,0.484055,0.510467,0.0827589,0.0793482,0.0827587,0.082966,0.554796,0.554796,0.563948,0.602775,-9999,-9999
20010304,6.09,1.0,298.752,211.954,0.0,227.28,0.0,4.346,1.0,85.325,0.0,0.0,1.0,1.439,1.0,-9999,-9999,-9999,-9999,41.35,1.0,-9999,-9999,-9999,6.391,-9999,1.0,-9999,13.968,-9999,1.0,-6.99989,0.0,32.2141,0.0,43.8892,-9999,-9999,-9999,35.4251,0.0,48.2639,-9999,-9999,-9999,-0.508419,0.0,-9999,-0.483792,-0.47363,-0.470944,0.0,0.0,0.0,0.134784,0.133948,0.138055,0.143188,0.610337,0.604807,0.608921,0.622403,0.129784,0.124435,0.129783,0.130109,0.664095,0.664094,0.672633,0.744855,-9999,-9999
20010305,7.667,1.0,301.584,161.47,0.0,273.354,0.0,4.633,1.0,85.489,0.0,0.0,1.0,1.631,1.0,-9999,0.0,-9999,0.0,32.0166666667,1.0,-9999,-9999,-9999,7.765,-9999,1.0,-9999,13.968,-9999,1.0,-8.87301,0.0,19.8953,0.0,27.4363,-9999,-9999,-9999,19.1724,0.0,26.4395,-9999,-9999,-9999,-0.313726,0.0,-9999,-0.31271,-0.307112,-0.269836,0.0,0.0,0.0,0.148757,0.14835,0.150029,0.153873,0.442713,0.423709,0.447968,0.463469,0.158992,0.152439,0.158992,0.15939,0.574641,0.57464,0.58326,0.632997,-9999,-9999
20010306,9.3,1.0,304.42,152.208,0.0,285.653,0.0,5.228,1.0,85.346,0.0,0.0,1.0,1.299,1.0,-9999,0.0,-9999,0.0,39.8833333333,1.0,-9999,-9999,-9999,9.815,-9999,1.0,-9999,13.872,-9999,1.0,-5.12421,0.0,18.7801,0.0,25.8322,-9999,-9999,-9999,27.7858,0.0,38.2195,-9999,-9999,-9999,-0.35345,0.0,-9999,-0.356069,-0.350861,-0.328262,0.0,0.0,0.0,0.164487,0.16391,0.16475,0.165269,0.511509,0.493519,0.51203,0.521307,0.198931,0.190732,0.198931,0.199429,0.613909,0.613909,0.622231,0.684843,-9999,-9999
20010307,8.152,1.0,307.257,152.73,0.0,273.223,0.0,2.117,1.0,85.122,0.0,5.9,1.0,1.739,1.0,-9999,0.0,-9999,0.0,15.9083333333,1.0,-9999,-9999,-9999,9.343,-9999,1.0,-9999,13.979,-9999,1.0,-7.58156,0.0,22.5454,0.0,30.9446,-9999,-9999,-9999,3.78436,0.0,5.19421,-9999,-9999,-9999,-0.189593,0.0,-9999,-0.207943,-0.188952,-0.17768,0.0,0.0,0.0,0.152086,0.151674,0.153247,0.156966,0.341372,0.331279,0.346217,0.358164,0.15865,0.152111,0.15865,0.159047,0.409501,0.4095,0.416876,0.440187,-9999,-9999
20010308,8.48,1.0,310.095,218.164,0.0,247.098,0.0,4.334,0.75,85.072,0.0,0.0,1.0,1.398,1.0,-9999,0.0,-9999,0.0,44.9333333333,1.0,-9999,-9999,-9999,9.673,-9999,1.0,-9999,14.559,-9999,1.0,1.22698,0.0,21.533,0.0,29.5114,-9999,-9999,-9999,46.0783,0.0,63.1511,-9999,-9999,-9999,-0.45531,0.0,-9999,-0.478108,-0.454756,-0.453444,0.0,0.0,0.0,0.156765,0.156624,0.157479,0.159587,0.610133,0.610342,0.613959,0.634732,0.180105,0.172683,0.180105,0.180556,0.696729,0.696729,0.705102,0.787243,-9999,-9999
20010309,9.317,1.0,312.932,158.698,0.0,275.444,0.0,4.168,1.0,84.638,0.0,0.3,1.0,2.6,1.0,-9999,0.0,-9999,0.0,22.6583333333,1.0,-9999,-9999,-9999,8.97,-9999,1.0,-9999,14.43,-9999,1.0,-5.69706,0.0,14.2552,0.0,19.5103,-9999,-9999,-9999,14.0816,0.0,19.2728,-9999,-9999,-9999,-0.338117,0.0,-9999,-0.337654,-0.328386,-0.326859,0.0,0.0,0.0,0.163417,0.162621,0.164072,0.165307,0.490789,0.490789,0.492975,0.502009,0.187731,0.179994,0.187731,0.188201,0.531477,0.531476,0.540269,0.57741,-9999,-9999
20010310,6.559,1.0,315.768,176.06,0.0,283.688,0.0,2.374,1.0,83.914,0.0,0.9,1.0,2.403,1.0,-9999,0.0,-9999,0.0,24.0083333333,1.0,-9999,-9999,-9999,8.592,-9999,1.0,-9999,14.304,-9999,1.0,-9.12078,0.0,22.9696,0.0,31.4074,-9999,-9999,-9999,11.9389,0.0,16.3246,-9999,-9999,-9999,-0.262076,0.0,-9999,-0.329114,-0.262076,-0.262076,0.0,0.0,0.0,0.137537,0.136667,0.140882,0.14601,0.401599,0.399917,0.408104,0.465781,0.127942,0.122669,0.127942,0.128262,0.469978,0.469978,0.477297,0.515633,-9999,-9999
20010311,2.432,1.0,318.603,84.117,0.0,290.031,0.0,1.551,0.5,83.931,0.0,9.0,1.0,1.236,1.0,-9999,-9999,-9999,-9999,10.9833333333,1.0,-9999,-9999,-9999,6.804,-9999,1.0,-9999,14.866,-9999,1.0,-10.6713,0.0,22.5773,0.0,30.947,-9999,-9999,-9999,-2.52917,0.0,-3.46677,-9999,-9999,-9999,-0.177458,0.0,-9999,-0.194391,-0.164605,-0.155475,0.0,0.0,0.0,0.102431,0.101741,0.110225,0.118295,0.261388,0.258496,0.278811,0.2978,0.0667792,0.064027,0.0667791,0.0669465,0.449177,0.449177,0.457764,0.477211,-9999,-9999
20010312,5.509,1.0,321.434,210.269,0.0,251.651,0.0,3.316,0.833333,84.814,0.0,0.0,1.0,1.49,1.0,-9999,0.0,-9999,0.0,47.2916666667,1.0,-9999,-9999,-9999,8.638,-9999,1.0,-9999,15.579,-9999,1.0,-5.26431,0.0,42.6431,0.0,58.4517,-9999,-9999,-9999,45.1315,0.0,61.8626,-9999,-9999,-9999,-0.516639,0.0,-9999,-0.551895,-0.509742,-0.481051,0.0,0.0,0.0,0.128607,0.127612,0.133077,0.138955,0.638362,0.613646,0.649396,0.679575,0.112672,0.108028,0.112672,0.112954,0.685654,0.685654,0.694065,0.773461,-9999,-9999
20010313,5.906,1.0,324.26,230.722,0.0,234.075,0.0,3.764,1.0,85.005,0.0,0.0,1.0,1.5,1.0,-9999,0.0,-9999,0.0,54.6583333333,1.0,-9999,-9999,-9999,9.396,-9999,1.0,-9999,15.04,-9999,1.0,-5.33111,0.0,30.0739,0.0,41.2548,-9999,-9999,-9999,50.2568,0.0,68.9414,-9999,-9999,-9999,-0.528586,0.0,-9999,-0.506586,-0.495298,-0.468977,0.0,0.0,0.0,0.133084,0.132214,0.136614,0.141914,0.630395,0.61089,0.629794,0.641531,0.126182,0.120982,0.126182,0.126498,0.713944,0.713943,0.722409,0.807999,-9999,-9999
20010314,5.313,1.0,327.081,225.123,0.0,224.724,0.0,5.427,1.0,84.772,0.0,0.0,1.0,4.513,1.0,-9999,0.0,-9999,0.0,53.7333333333,1.0,-9999,-9999,-9999,8.42,-9999,1.0,-9999,14.762,-9999,1.0,-4.38342,0.0,35.6704,0.0,48.9699,-9999,-9999,-9999,52.0099,0.0,71.4015,-9999,-9999,-9999,-0.541674,0.0,-9999,-0.521749,-0.491041,-0.487581,0.0,0.0,0.0,0.127947,0.126993,0.132155,0.137903,0.64824,0.616371,0.626091,0.651483,0.117003,0.112181,0.117003,0.117296,0.713316,0.713316,0.721902,0.805817,-9999,-9999
20010315,3.532,1.0,329.897,247.46,0.0,213.29,0.0,5.343,1.0,85.065,0.0,0.0,1.0,1.482,1.0,-9999,0.0,-9999,0.0,59.4416666667,1.0,-9999,-9999,-9999,8.212,-9999,1.0,-9999,14.558,-9999,1.0,-4.98283,0.0,29.2412,0.0,40.1747,-9999,-9999,-9999,53.2488,0.0,73.159,-9999,-9999,-9999,-0.520982,0.0,-9999,-0.510598,-0.508598,-0.493235,0.0,0.0,0.0,0.113124,0.112514,0.119068,0.126154,0.621705,0.611145,0.621705,0.631325,0.0890576,0.0853874,0.0890575,0.0892808,0.726525,0.726525,0.735024,0.823384,-9999,-9999
20010316,4.408,1.0,332.705,180.843,0.0,270.358,0.0,4.174,0.916667,84.308,0.0,1.8,1.0,2.679,1.0,-9999,0.0,-9999,0.0,16.7,1.0,-9999,-9999,-9999,7.057,-9999,1.0,-9999,14.425,-9999,1.0,-9.07592,0.0,13.0234,0.0,17.9011,-9999,-9999,-9999,8.06573,0.0,11.0866,-9999,-9999,-9999,-0.204224,0.0,-9999,-0.236961,-0.183014,-0.168904,0.0,0.0,0.0,0.119467,0.118869,0.125021,0.131629,0.295007,0.291257,0.316452,0.359248,0.0978358,0.0938036,0.0978356,0.0980807,0.445016,0.445015,0.45378,0.47107,-9999,-9999
20010317,5.241,1.0,335.506,212.105,0.0,243.947,0.0,3.716,1.0,84.666,0.0,0.0,1.0,2.201,1.0,-9999,0.0,-9999,0.0,45.7583333333,1.0,-9999,-9999,-9999,8.079,-9999,1.0,-9999,14.337,-9999,1.0,-4.3025,0.0,28.6897,0.0,39.3623,-9999,-9999,-9999,42.9148,0.0,58.8791,-9999,-9999,-9999,-0.432089,0.0,-9999,-0.467328,-0.430644,-0.40979,0.0,0.0,0.0,0.1265,0.125664,0.131176,0.137199,0.531194,0.54442,0.554207,0.595571,0.109986,0.105453,0.109986,0.110261,0.651055,0.651055,0.659417,0.730865,-9999,-9999
20010318,7.27,1.0,338.297,229.244,0.0,238.043,0.0,5.906,1.0,85.386,0.0,0.0,1.0,2.137,1.0,-9999,-9999,-9999,-9999,58.3917083333,1.0,-9999,-9999,-9999,9.333,-9999,1.0,-9999,14.241,-9999,1.0,-2.81725,0.0,31.4998,0.0,43.1449,-9999,-9999,-9999,50.3602,0.0,68.9779,-9999,-9999,-9999,-0.551431,0.0,-9999,-0.544976,-0.531882,-0.52594,0.0,0.0,0.0,0.146917,0.146538,0.147913,0.151636,0.673946,0.673946,0.679262,0.69106,0.163345,0.156613,0.163345,0.163754,0.731457,0.731457,0.740035,0.828794,-9999,-9999
20010319,8.756,1.0,341.079,250.589,0.0,236.218,0.0,6.498,1.0,85.69,0.0,0.0,1.0,1.451,1.0,-9999,0.0,-9999,0.0,58.9833333333,1.0,-9999,-9999,-9999,11.215,-9999,1.0,-9999,14.094,-9999,1.0,-0.911261,0.0,31.0653,0.0,42.5693,-9999,-9999,-9999,56.4123,0.0,77.3027,-9999,-9999,-9999,-0.517579,0.0,-9999,-0.503676,-0.496054,-0.488552,0.0,0.0,0.0,0.160488,0.159834,0.160915,0.162022,0.657917,0.649657,0.656615,0.665579,0.195989,0.187912,0.195989,0.19648,0.733076,0.733076,0.741723,0.830268,-9999,-9999
20010320,12.723,1.0,343.851,242.681,0.0,257.925,0.0,9.433,1.0,85.457,0.0,0.0,1.0,1.505,1.0,-9999,0.0,-9999,0.0,54.3083333333,1.0,-9999,-9999,-9999,12.645,-9999,1.0,-9999,13.916,-9999,1.0,0.157665,0.0,20.1608,0.0,27.7206,-9999,-9999,0.296792,45.3139,0.0,62.3057,-9999,-9999,3.17831,-0.436974,0.0,0.0349867,-0.475952,-0.429636,-0.408854,0.0,0.0,0.0,0.199645,0.189461,0.193778,0.199722,0.617461,0.609589,0.623568,0.663485,0.310086,0.297306,0.310085,0.310862,0.720855,0.720854,0.72969,0.813055,-9999,-9999
20010321,15.486,1.0,346.61,224.332,0.0,275.975,0.0,11.843,1.0,85.181,0.0,0.0,1.0,1.805,1.0,-9999,0.0,-9999,0.0,54.8833333333,1.0,-9999,-9999,-9999,14.612,-9999,1.0,-9999,13.693,-9999,1.0,2.90687,0.0,19.5884,0.0,27.0377,-9999,-9999,0.273302,40.8974,0.0,56.4503,-9999,-9999,2.77674,-0.360072,0.0,0.0322129,-0.363559,-0.359039,-0.356855,0.0,0.0,0.0,0.22793,0.208972,0.215626,0.22793,0.580052,0.568712,0.578747,0.588486,0.399429,0.382967,0.399428,0.400429,0.70384,0.70384,0.712425,0.794585,-9999,-9999
