TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20100911,17.9,1.0,310.747,178.686,1.0,357.033,1.0,4.818,0.0,101.532,1.0,0.0,1.0,2.191,1.0,0.309048325,1.0,96.283658125,1.0,-9999,0.0,35.1500566667,1.0,403.85475,1.0,411.186,1.0,15.784,15.347,14.323,4.162,3.92,6.737,11.648,8.328,5.205,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21249,1.0,2.79185,0.0,2.93871,-9999,-9999,-9999,1.5497,1.0,1.42113,-9999,-9999,-9999,-1.97789,1.0,-9999,-1.98484,-1.98067,-1.9657,1.0,1.0,1.0,3.93538,3.90848,3.9415,4.04741,5.91448,5.88616,5.92453,5.99424,3.73218,3.73218,4.21817,4.37096,5.91948,5.76782,5.85391,5.96853,-9999,-9999
20100912,15.824,1.0,307.274,103.962,1.0,356.823,1.0,2.888,0.0,101.808,1.0,0.603,1.0,1.733,1.0,0.227372868085,0.979166666667,49.4459754167,1.0,-9999,0.0,20.4043752083,1.0,390.141395833,1.0,415.161,1.0,15.999,15.735,14.441,4.298,4.071,6.829,11.518,8.325,5.288,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37372,1.0,5.46709,0.0,5.79702,-9999,-9999,-9999,2.81475,1.0,2.47584,-9999,-9999,-9999,-0.302015,0.979167,-9999,-0.353449,-0.233263,-0.125178,0.979167,0.979167,0.979167,3.48965,3.46144,3.49336,3.53544,3.61236,3.64562,3.68281,3.83653,3.35878,3.36948,3.45627,3.57142,3.9223,3.92246,3.99797,4.05075,-9999,-9999
20100913,14.465,1.0,303.792,148.396,1.0,354.541,1.0,5.038,0.0,102.237,1.0,0.201,1.0,2.017,1.0,0.287972528571,0.875,90.7734304167,1.0,-9999,0.0,29.0228639583,1.0,382.615125,1.0,406.991,1.0,14.639,14.946,14.536,4.267,4.018,6.811,11.838,8.361,5.237,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.03288,1.0,4.63778,0.0,4.98952,-9999,-9999,-9999,0.349959,1.0,0.281616,-9999,-9999,-9999,-0.9949,1.0,-9999,-1.0796,-0.995207,-0.99471,1.0,1.0,1.0,3.14931,3.15069,3.16271,3.17557,4.1454,4.15703,4.17915,4.24192,2.42279,2.43239,2.44394,2.58943,4.25994,4.26042,4.29822,4.35278,-9999,-9999
20100914,16.212,1.0,300.302,25.64,1.0,392.662,1.0,1.457,0.0,101.255,1.0,27.336,1.0,4.34,1.0,0.5128676,0.9375,19.9355589583,1.0,-9999,0.0,4.39464645833,1.0,393.8128125,1.0,461.182,1.0,15.537,15.229,14.54,4.162,3.92,6.737,11.648,8.328,5.205,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54385,1.0,2.79185,0.0,2.24664,-9999,-9999,-9999,-29.4828,1.0,-23.7251,-9999,-9999,-9999,1.03391,1.0,-9999,1.02571,1.05152,1.05717,1.0,1.0,1.0,3.32784,3.31937,3.34603,3.40915,2.28897,2.28897,2.30826,2.35139,3.06591,3.06542,3.0778,3.19695,1.3299,1.32908,1.33786,1.35994,-9999,-9999
20100915,13.669,1.0,296.805,154.495,1.0,329.373,1.0,5.2,0.0,100.611,1.0,10.653,1.0,4.15,1.0,0.481094979167,1.0,71.914765625,1.0,-9999,0.0,32.240416875,1.0,378.747645833,1.0,401.915,1.0,15.219,15.289,14.564,4.298,4.071,6.829,11.518,8.325,5.288,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.59364,1.0,5.46709,0.0,6.09077,-9999,-9999,-9999,-21.4663,1.0,-21.9751,-9999,-9999,-9999,0.906282,1.0,-9999,0.897452,0.901381,0.908496,1.0,1.0,1.0,3.15109,3.13942,3.14934,3.20335,2.25129,2.24315,2.25081,2.28814,3.57257,3.57202,3.5819,3.6502,4.18107,4.17823,4.18874,4.21797,-9999,-9999
20100916,11.904,1.0,293.302,117.708,1.0,334.848,1.0,3.631,0.0,100.636,1.0,15.477,1.0,2.556,1.0,0.308780847917,1.0,55.0988852083,1.0,-9999,-9999,23.7145041667,1.0,372.920125,1.0,403.782,1.0,14.561,14.777,14.559,4.267,4.018,6.811,11.838,8.361,5.237,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.67982,1.0,4.63778,0.0,5.48791,-9999,-9999,-9999,-9.74147,1.0,-10.6467,-9999,-9999,-9999,-1.11212,1.0,-9999,-1.12049,-1.11224,-1.10965,1.0,1.0,1.0,3.03864,2.98948,3.0265,3.05325,4.13626,4.08561,4.13279,4.14122,3.03312,3.03574,3.04268,3.10355,4.02718,4.0232,4.03004,4.05672,-9999,-9999
20100917,10.764,1.0,289.793,105.237,1.0,335.231,1.0,3.144,0.0,101.097,1.0,6.231,1.0,2.051,1.0,0.25256785,0.958333333333,50.9448414583,1.0,-9999,0.0,21.1801420833,1.0,367.732708333,1.0,409.98,0.979167,14.109,14.439,14.479,4.162,3.92,6.737,11.648,8.328,5.205,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0463,1.0,2.79185,0.0,3.46675,-9999,-9999,-9999,-2.00965,1.0,-2.31383,-9999,-9999,-9999,-0.719002,0.979167,-9999,-0.712967,-0.691236,-0.674225,0.979167,0.979167,0.979167,3.00165,2.90553,2.98247,3.00986,3.6855,3.60077,3.6855,3.73759,1.8462,1.8451,1.85047,1.93286,3.49414,3.49112,3.49414,3.53272,-9999,-9999
20100918,11.481,1.0,286.281,151.148,1.0,310.698,1.0,6.399,0.0,101.579,1.0,0.603,1.0,1.941,1.0,0.238288287234,0.979166666667,65.7812964583,1.0,-9999,0.0,30.4446952083,1.0,364.671604167,1.0,406.686,0.979167,13.517,13.969,14.341,4.298,4.071,6.829,11.518,8.325,5.288,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.61869,1.0,5.46709,0.0,7.10812,-9999,-9999,-9999,-0.793885,1.0,-0.960434,-9999,-9999,-9999,-1.35043,0.979167,-9999,-1.32486,-1.31857,-1.27745,0.979167,0.979167,0.979167,3.24046,3.16506,3.22978,3.25126,4.55738,4.48507,4.54834,4.57543,1.61508,1.64864,1.65963,1.73962,4.19984,4.19218,4.19832,4.23219,-9999,-9999
20100919,13.017,1.0,282.765,58.634,1.0,358.365,1.0,4.748,0.0,101.382,1.0,0.402,1.0,2.849,1.0,0.36750716875,1.0,28.2533013271,1.0,-9999,0.0,11.2069285417,1.0,377.085895833,1.0,407.296,1.0,13.729,13.872,14.183,4.267,4.018,6.811,11.838,8.361,5.237,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.32704,1.0,4.63778,0.0,5.9142,-9999,-9999,-9999,-25.303,1.0,-32.2669,-9999,-9999,-9999,1.02838,1.0,-9999,1.02957,1.03381,1.0381,1.0,1.0,1.0,3.58588,3.5465,3.58588,3.60211,2.53972,2.52792,2.55482,2.56656,1.96062,2.05609,2.1156,2.14308,2.3741,2.35301,2.3741,2.38792,-9999,-9999
20100920,15.369,1.0,279.247,74.966,1.0,362.995,1.0,3.422,0.0,101.204,1.0,0.201,1.0,3.293,1.0,0.420387104167,1.0,34.3861372708,1.0,-9999,0.0,14.4266422917,1.0,388.5389375,1.0,398.196,1.0,14.31,14.171,14.082,4.162,3.92,6.737,11.648,8.328,5.205,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32919,1.0,2.79185,0.0,4.03343,-9999,-9999,-9999,-18.1732,1.0,-26.2551,-9999,-9999,-9999,0.436884,1.0,-9999,0.438128,0.439059,0.439985,1.0,1.0,1.0,4.03855,4.03841,4.05402,4.08307,3.59647,3.60153,3.61575,3.64451,2.20381,2.28431,2.40093,2.47184,2.98144,2.91422,2.97,3.00411,-9999,-9999
20100921,14.973,1.0,275.727,116.647,1.0,352.057,1.0,2.196,0.0,101.841,1.0,0.201,1.0,0.952,1.0,0.145433905556,0.75,60.083374,1.0,-9999,0.0,22.400523125,1.0,385.6608125,1.0,416.608,1.0,14.794,14.598,14.096,4.298,4.071,6.829,11.518,8.325,5.288,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4312,1.0,5.46709,0.0,7.89838,-9999,-9999,-9999,17.4225,1.0,25.1705,-9999,-9999,-9999,-0.870203,1.0,-9999,-0.870203,-0.851604,-0.828679,1.0,1.0,1.0,4.1684,4.1683,4.18489,4.21103,5.02766,4.96564,5.0368,5.07865,2.04944,2.10453,2.32101,2.36731,4.06662,3.98202,4.06175,4.07991,-9999,-9999
20100922,14.637,1.0,272.208,163.762,1.0,338.826,1.0,3.53,0.0,101.703,1.0,0.0,1.0,0.936,1.0,0.153951278125,0.666666666667,85.0686752083,1.0,-9999,0.0,33.1022085417,1.0,383.524833333,1.0,415.045,0.979167,14.132,14.305,14.1,4.267,4.018,6.811,11.838,8.361,5.237,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.953535,1.0,4.63778,0.0,6.60013,-9999,-9999,-9999,14.2508,1.0,20.2806,-9999,-9999,-9999,-1.70446,0.979167,-9999,-1.6901,-1.6803,-1.66096,0.979167,0.979167,0.979167,4.1054,4.11571,4.12577,4.20696,5.81527,5.78247,5.82013,5.89705,1.73116,1.89569,2.08219,2.2331,5.0108,4.94072,5.01082,5.07129,-9999,-9999
20100923,15.875,1.0,268.688,88.748,1.0,363.712,1.0,3.912,0.0,100.817,1.0,13.668,1.0,1.331,1.0,0.137100614894,0.979166666667,43.0535764583,1.0,-9999,-9999,17.4641089583,1.0,391.237770833,1.0,444.341,1.0,14.561,14.424,14.069,4.162,3.92,6.737,11.648,8.328,5.205,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32006,1.0,2.79185,0.0,3.94302,-9999,-9999,-9999,-2.05832,1.0,-2.90702,-9999,-9999,-9999,-0.39019,0.979167,-9999,-0.427871,-0.36138,-0.173503,0.979167,0.979167,0.979167,4.19001,4.19905,4.21178,4.3756,4.59547,4.3696,4.60197,4.80645,1.35913,1.7104,1.84342,2.21337,2.99875,2.95918,3.02645,3.15535,-9999,-9999
20100924,15.202,1.0,265.171,115.731,1.0,356.304,1.0,2.009,0.0,100.012,1.0,1.206,1.0,2.287,1.0,0.287111620833,1.0,59.1609889583,1.0,-9999,0.0,23.0374747917,1.0,389.49275,1.0,407.549,1.0,15.245,14.966,14.111,4.298,4.071,6.829,11.518,8.325,5.288,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23731,1.0,5.46709,0.0,7.48621,-9999,-9999,-9999,0.234421,1.0,0.320998,-9999,-9999,-9999,-0.509439,1.0,-9999,-0.460683,-0.439761,-0.376485,1.0,1.0,1.0,4.04674,4.04941,4.06562,4.24379,4.56057,4.51009,4.56057,4.65875,1.25542,1.62607,1.7999,2.13344,3.52528,3.51828,3.59395,3.71849,-9999,-9999
20100925,11.389,1.0,261.655,133.666,1.0,318.413,1.0,3.969,0.0,100.559,1.0,4.221,1.0,2.395,1.0,0.329361902128,0.979166666667,59.0490283333,1.0,-9999,0.0,27.5666939583,1.0,364.739583333,1.0,404.012,1.0,14.359,14.648,14.162,4.267,4.018,6.811,11.838,8.361,5.237,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.69011,1.0,4.63778,0.0,6.35883,-9999,-9999,-9999,-4.02619,1.0,-5.52028,-9999,-9999,-9999,-0.952979,1.0,-9999,-0.947498,-0.938315,-0.929285,1.0,1.0,1.0,3.54278,3.54343,3.59149,3.65068,4.47548,4.47548,4.51115,4.54795,1.29068,1.55172,1.72262,1.8564,3.84939,3.84491,3.93446,3.96744,-9999,-9999
20100926,8.295,1.0,258.144,97.249,1.0,321.628,1.0,3.251,0.0,100.614,1.0,0.201,1.0,1.195,1.0,0.149171384878,0.854166666667,46.375245625,1.0,-9999,0.0,19.0711889583,1.0,352.6533125,1.0,409.877,1.0,13.117,13.775,14.128,4.162,3.92,6.737,11.648,8.328,5.205,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.24665,1.0,2.79185,0.0,3.83142,-9999,-9999,-9999,13.8229,1.0,18.9699,-9999,-9999,-9999,0.0929056,1.0,-9999,0.105808,0.118365,0.146416,1.0,1.0,1.0,3.12316,3.0787,3.12432,3.17976,2.97686,2.96939,2.98591,3.06517,1.07376,1.28215,1.45756,1.55287,2.99388,2.95984,3.03569,3.06226,-9999,-9999
20100927,10.542,1.0,254.637,17.804,1.0,359.721,1.0,1.229,0.0,100.922,1.0,8.844,1.0,0.982,1.0,0.149284861111,0.75,12.46122745,1.0,-9999,0.0,2.90433104167,1.0,362.00225,1.0,416.362,1.0,12.36,12.97,13.942,4.298,4.071,6.829,11.518,8.325,5.288,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.01322,1.0,5.46709,0.0,7.55225,-9999,-9999,-9999,-2.32382,1.0,-3.21013,-9999,-9999,-9999,2.61053,1.0,-9999,2.62635,2.6516,2.67758,1.0,1.0,1.0,3.30154,3.27407,3.31508,3.34594,0.645947,0.626471,0.642495,0.684018,0.986008,1.18115,1.40946,1.68952,0.751986,0.719628,0.74717,0.780258,-9999,-9999
20100928,13.105,1.0,251.135,42.616,1.0,363.23,1.0,2.27,0.0,101.469,1.0,0.201,1.0,1.193,1.0,0.144659306977,0.895833333333,22.2060682583,1.0,-9999,0.0,7.986768125,1.0,375.328791667,1.0,411.868,1.0,13.474,13.398,13.747,4.267,4.018,6.811,11.838,8.361,5.237,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667475,1.0,4.63778,0.0,6.40588,-9999,-9999,-9999,0.466507,1.0,0.644358,-9999,-9999,-9999,1.41744,1.0,-9999,1.44701,1.47493,1.52581,1.0,1.0,1.0,3.50666,3.50662,3.53478,3.56878,2.02875,1.99906,2.03246,2.06708,1.42386,1.67699,1.88489,2.14673,1.82497,1.74279,1.80978,1.83899,-9999,-9999
20100929,9.595,1.0,247.641,146.317,1.0,303.935,1.0,4.739,0.0,101.786,1.0,0.0,1.0,1.527,1.0,0.177193208511,0.979166666667,61.7119035417,1.0,-9999,0.0,30.3552020833,1.0,357.2594375,1.0,419.423,1.0,12.882,13.22,13.617,4.162,3.92,6.737,11.648,8.328,5.205,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.73217,1.0,2.79185,0.0,3.85586,-9999,-9999,-9999,8.30583,1.0,11.4713,-9999,-9999,-9999,-1.68242,1.0,-9999,-1.63777,-1.61601,-1.54875,1.0,1.0,1.0,3.06219,2.96887,3.04592,3.08381,4.67111,4.5906,4.61233,4.66443,1.96813,2.16663,2.3355,2.45038,4.66835,4.50407,4.63944,4.69256,-9999,-9999
20100930,10.459,1.0,244.153,36.442,1.0,345.954,1.0,1.145,0.0,101.266,1.0,4.02,1.0,1.709,1.0,0.202309829167,1.0,13.9766108542,1.0,-9999,-9999,6.52605583333,1.0,361.2740625,1.0,415.498,1.0,12.559,12.86,13.505,4.298,4.071,6.829,11.518,8.325,5.288,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.61588,1.0,5.46709,0.0,7.55007,-9999,-9999,-9999,-4.56172,1.0,-6.22402,-9999,-9999,-9999,1.39367,0.979167,-9999,1.39939,1.43666,1.51501,0.979167,0.979167,0.979167,3.08151,2.98121,3.03187,3.08265,1.60582,1.56753,1.59055,1.60582,2.38579,2.47657,2.71273,2.85071,2.19163,1.98658,2.19163,2.26489,-9999,-9999
20101001,12.023,1.0,240.675,131.719,1.0,330.811,1.0,3.465,0.0,100.967,1.0,2.412,1.0,2.352,1.0,0.269097586889,0.9375,64.3488549792,1.0,-9999,0.0,26.3409566667,1.0,370.728604167,1.0,406.511,0.979167,12.517,12.741,13.383,4.267,4.018,6.811,11.838,8.361,5.237,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.61321,1.0,4.63778,0.0,6.37748,-9999,-9999,-9999,-4.49785,1.0,-6.0357,-9999,-9999,-9999,-1.09591,0.979167,-9999,-1.08854,-1.07975,-1.05367,0.979167,0.979167,0.979167,3.21499,3.16035,3.16778,3.21865,4.25799,4.24238,4.26205,4.28048,2.47343,2.50107,2.73295,2.83948,4.09868,3.89451,4.09868,4.13807,-9999,-9999
20101002,15.296,1.0,237.206,74.252,1.0,379.594,1.0,1.808,0.0,100.537,1.0,8.241,1.0,3.171,1.0,0.381479104167,1.0,49.1261454375,1.0,-9999,0.0,13.7688897917,1.0,390.727520833,1.0,409.284,0.979167,13.551,13.295,13.275,4.162,3.92,6.737,11.648,8.328,5.205,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16208,1.0,2.79185,0.0,3.79821,-9999,-9999,-9999,-5.64068,1.0,-7.44242,-9999,-9999,-9999,0.745884,0.979167,-9999,0.751682,0.767211,0.803651,0.979167,0.979167,0.979167,3.66728,3.64753,3.65431,3.66715,2.90263,2.85568,2.87381,2.89091,2.81449,2.81831,3.02842,3.13873,2.6743,2.47161,2.65764,2.71977,-9999,-9999
20101003,18.131,1.0,233.748,133.855,1.0,346.329,1.0,6.757,0.0,100.104,1.0,0.0,1.0,3.462,1.0,0.4002615,1.0,50.402735625,1.0,-9999,0.0,26.809219375,1.0,402.009458333,1.0,404.132,1.0,14.636,14.16,13.338,4.298,4.071,6.829,11.518,8.325,5.288,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55509,1.0,5.46709,0.0,7.38984,-9999,-9999,-9999,-20.5856,1.0,-26.1995,-9999,-9999,-9999,0.530463,1.0,-9999,0.530703,0.531118,0.532546,1.0,1.0,1.0,4.11521,4.11449,4.12044,4.12673,3.59589,3.58194,3.58806,3.59602,3.13554,3.13617,3.26077,3.45099,3.80103,3.63154,3.68755,3.81923,-9999,-9999
20101004,17.673,1.0,230.302,93.617,1.0,365.662,1.0,6.327,0.0,99.904,1.0,0.0,1.0,1.858,1.0,0.258932693103,0.604166666667,43.1096966667,1.0,-9999,0.0,17.7626747917,1.0,397.597854167,1.0,420.463,1.0,15.071,14.667,13.475,4.267,4.018,6.811,11.838,8.361,5.237,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59166,1.0,4.63778,0.0,6.11714,-9999,-9999,-9999,-8.90009,1.0,-10.9115,-9999,-9999,-9999,0.360113,1.0,-9999,0.381746,0.388785,0.411702,1.0,1.0,1.0,4.08824,4.06283,4.08293,4.08877,3.71571,3.65207,3.67818,3.69401,4.10841,4.04394,4.1088,4.36019,3.43199,3.2741,3.28566,3.45262,-9999,-9999
20101005,17.05,1.0,226.868,77.161,1.0,366.836,1.0,3.016,0.0,100.185,1.0,0.0,1.0,2.1,1.0,-9999,0.0,34.1660922917,1.0,-9999,0.0,14.0348833333,1.0,394.98375,1.0,412.833,0.979167,15.153,14.875,13.666,4.162,3.92,6.737,11.648,8.328,5.205,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42011,1.0,2.79185,0.0,3.59836,-9999,-9999,-9999,-10.2473,0.979167,-12.2547,-9999,-9999,-9999,0.416813,0.979167,-9999,0.424946,0.448423,0.483041,0.979167,0.979167,0.979167,3.9282,3.8972,3.9236,3.93645,3.51151,3.4402,3.45187,3.47863,6.12064,6.07103,6.12077,6.29948,4.1198,4.0214,4.0441,4.1498,-9999,-9999
20101006,16.135,1.0,223.449,41.524,1.0,377.791,1.0,3.351,0.0,100.779,0.9375,1.283,0.9375,2.683,0.9375,-9999,0.0,12.4912177178,0.9375,-9999,0.0,6.00712577778,0.9375,391.663511111,0.9375,413.83,0.895833,15.412,15.118,13.835,4.298,4.071,6.829,11.518,8.325,5.288,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05107,1.0,5.46709,0.0,6.79104,-9999,-9999,-9999,-18.0856,0.895833,-20.7191,-9999,-9999,-9999,1.48929,0.895833,-9999,1.49633,1.51383,1.55676,0.895833,0.895833,0.895833,3.74286,3.69797,3.73856,3.74586,2.24858,2.18414,2.1966,2.21286,6.72783,6.66665,6.72787,6.87017,2.88084,2.84004,2.86056,2.89306,-9999,-9999
20101007,13.446,0.958333,220.044,65.228,1.0,359.981,1.0,1.794,0.0,101.857,0.9375,0.402,0.9375,1.493,0.9375,-9999,-9999,27.0693403778,0.9375,-9999,-9999,10.2092771111,0.9375,378.845933333,0.9375,411.089,0.916667,14.737,14.778,13.984,4.267,4.018,6.811,11.838,8.361,5.237,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.926248,1.0,4.63778,0.0,5.54428,-9999,-9999,-9999,-14.5585,0.916667,-15.9984,-9999,-9999,-9999,0.726832,0.916667,-9999,0.723582,0.724327,0.730967,0.916667,0.916667,0.916667,3.37755,3.27367,3.36639,3.37825,2.63564,2.54706,2.63543,2.65219,5.65165,5.60076,5.65176,5.79343,3.94332,3.89221,3.91817,3.95373,-9999,-9999
20101008,15.442,1.0,216.655,46.845,1.0,363.931,1.0,2.628,0.0,101.771,1.0,0.0,1.0,2.288,1.0,-9999,0.0,15.6698962292,1.0,-9999,0.0,8.33365375,1.0,386.098791667,1.0,427.277,1.0,15.017,14.865,14.03,4.162,3.92,6.737,11.648,8.328,5.205,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958003,1.0,2.79185,0.0,3.22977,-9999,-9999,-9999,-24.0975,1.0,-25.5506,-9999,-9999,-9999,1.65652,1.0,-9999,1.64917,1.65523,1.65926,1.0,1.0,1.0,3.49242,3.45768,3.4893,3.49578,1.83719,1.80775,1.83345,1.83652,5.93564,5.88394,5.93584,6.0654,3.05192,3.01185,3.03191,3.07008,-9999,-9999
20101009,14.15,1.0,213.284,130.159,1.0,308.077,1.0,4.674,0.0,101.511,1.0,0.201,1.0,2.105,1.0,-9999,0.0,34.85055,1.0,-9999,0.0,25.810719375,1.0,375.977020833,1.0,422.65,0.979167,14.563,14.636,14.033,4.298,4.071,6.829,11.518,8.325,5.288,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.954391,1.0,5.46709,0.0,6.14577,-9999,-9999,-9999,-10.662,0.979167,-10.9561,-9999,-9999,-9999,0.216503,0.979167,-9999,0.199208,0.214611,0.225736,0.979167,0.979167,0.979167,3.27647,3.22509,3.27342,3.27653,3.06073,3.02513,3.04893,3.06053,5.32233,5.27702,5.32259,5.44574,5.11475,5.0602,5.08474,5.11476,-9999,-9999
20101010,11.826,1.0,209.931,139.62,1.0,275.843,1.0,5.457,0.0,101.368,1.0,0.0,1.0,2.131,1.0,-9999,0.0,22.34825625,1.0,-9999,0.0,28.4770872917,1.0,362.562291667,1.0,423.974,0.979167,13.785,14.096,13.975,4.267,4.018,6.811,11.838,8.361,5.237,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.43045,1.0,4.63778,0.0,4.98031,-9999,-9999,-9999,-9.73134,0.979167,-9.51045,-9999,-9999,-9999,0.0073774,0.979167,-9999,-0.0171253,0.0073774,0.0119809,0.979167,0.979167,0.979167,2.97353,2.8746,2.9604,2.9744,2.9508,2.88944,2.9508,2.96637,4.48028,4.44277,4.48058,4.60207,5.0755,5.02359,5.0472,5.0755,-9999,-9999
20101011,9.839,1.0,206.596,138.095,1.0,266.911,1.0,3.988,0.0,101.647,1.0,0.0,1.0,2.011,1.0,-9999,0.0,23.0619878958,1.0,-9999,0.0,28.4156160417,1.0,351.501666667,1.0,434.668,0.979167,12.839,13.381,13.845,4.162,3.92,6.737,11.648,8.328,5.205,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.65469,1.0,2.79185,0.0,2.85446,-9999,-9999,-9999,-3.8345,0.458333,-3.61391,-9999,-9999,-9999,-0.843384,0.416667,-9999,-0.924887,-0.796748,-0.792803,0.375,0.4375,0.4375,2.71015,2.58174,2.68898,2.71205,3.48178,3.37132,3.48178,3.63507,3.8065,3.77539,3.80683,3.92199,4.80787,4.76038,4.7823,4.80787,-9999,-9999
20101012,8.448,1.0,203.282,95.343,1.0,310.031,1.0,2.972,0.0,101.789,1.0,0.201,1.0,1.399,1.0,-9999,0.0,36.713765625,1.0,-9999,0.0,19.0312270833,1.0,348.479791667,1.0,441.511,0.979167,12.143,12.673,13.65,4.298,4.071,6.829,11.518,8.325,5.288,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.84799,1.0,5.46709,0.0,5.1347,-9999,-9999,-9999,-11.4983,0.0,-10.0709,-9999,-9999,-9999,-0.290272,0.0,-9999,-0.289857,-0.279291,-0.266652,0.0,0.0,0.0,2.51171,2.36782,2.48603,2.5139,2.77248,2.64892,2.76804,2.77871,3.31003,3.28377,3.31038,3.41894,3.79292,3.75604,3.77318,3.79437,-9999,-9999
20101013,8.773,1.0,199.99,41.829,1.0,335.106,1.0,3.68,0.0,101.698,1.0,0.0,1.0,0.456,1.0,-9999,0.0,15.1209041231,1.0,-9999,0.0,7.44943583333,1.0,353.811583333,1.0,452.717,0.979167,12.03,12.371,13.403,4.267,4.018,6.811,11.838,8.361,5.237,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.95508,1.0,4.63778,0.0,4.15792,-9999,-9999,-9999,-22.5488,0.0,-18.2473,-9999,-9999,-9999,0.895891,0.0,-9999,0.90173,0.905029,0.913733,0.0,0.0,0.0,2.46952,2.34703,2.44814,2.47137,1.54836,1.44043,1.54806,1.55593,3.16953,3.14557,3.16994,3.27127,2.28344,2.26206,2.2755,2.3082,-9999,-9999
