TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20020203,3.156,1.0,159.793,82.463,1.0,226.848,0.0,3.419,1.0,91.536,0.0,0.0,1.0,0.846,1.0,0.174761904762,0.875,-42.6314583333,1.0,166.074791667,1.0,39.1414583333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,372.09,1.0,-0.334,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.41604,1.0,3.79205,0.979167,8.29448,7.4553,8.83496,0.7787,-30.5734,0.979167,-62.7269,-71.0611,-55.8236,2.56672,1.78133,0.875,0.406299,1.56186,1.78133,1.87829,0.875,0.875,0.895833,2.11428,2.01648,2.02538,2.11428,0.332955,0.147095,0.332955,0.446311,0.926017,0.69358,0.926017,1.57248,0.627426,0.0682464,0.185522,0.410909,-9999,-9999
20020204,0.893,1.0,162.184,68.877,1.0,237.624,0.0,1.969,1.0,91.172,0.0,0.0,1.0,0.489,0.895833,-9999,-9999,-36.684,0.520833333333,133.950208333,1.0,113.691875,1.0,-9999,-9999,-9999,-9999,-9999,-9999,377.905,1.0,-0.218,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.08158,1.0,0.917269,0.979167,1.88194,1.67483,2.13711,0.691907,-19.7877,1.0,-40.5981,-46.1027,-36.1301,2.37737,1.83221,0.6875,0.396033,1.53028,1.56702,1.62203,0.666667,0.791667,0.770833,1.93849,1.83129,1.91487,1.93849,0.106277,0.106277,0.342837,0.384596,0.881816,0.72547,0.881816,1.49742,0.621416,0.127797,0.157062,0.443248,-9999,-9999
20020205,1.657,1.0,164.618,86.753,1.0,254.709,0.0,2.124,1.0,90.662,0.0,0.0,1.0,0.497,0.9375,-9999,0.0,-9999,0.0,160.517916667,1.0,94.633125,1.0,-9999,0.0,-9999,0.0,-9999,0.0,380.174,1.0,-0.222,-9999,-9999,0.979167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.47602,0.979167,3.79691,0.958333,8.30511,7.46485,8.84628,0.751007,-21.2455,0.958333,-43.589,-49.4992,-41.7694,2.41875,2.487,0.770833,0.415183,1.85856,1.90171,1.9998,0.520833,0.583333,0.833333,1.97541,1.8879,1.9504,1.97541,-0.511592,-0.111901,0.0297509,0.0486949,0.895925,0.895306,0.895925,1.52138,0.7008,0.179422,0.19588,0.46763,-9999,-9999
20020206,3.86,1.0,167.097,54.006,1.0,310.511,0.0,2.681,1.0,89.651,0.0,11.4,1.0,1.181,0.916667,-9999,0.0,-9999,0.0,103.475319149,0.979166666667,103.278085106,0.979166666667,-9999,0.0,-9999,0.0,-9999,0.0,371.498,1.0,-0.171,-9999,-9999,0.979167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.72274,0.979167,7.00477,0.979167,14.3715,13.7716,15.3218,0.817733,-31.2203,0.979167,-64.054,-68.2891,-61.3801,2.51963,1.80904,0.708333,0.389125,1.67438,1.80904,1.82959,0.791667,0.708333,0.708333,2.1863,2.08447,2.12936,2.1863,0.377257,0.29977,0.377257,0.410088,0.939241,0.939241,1.0572,1.59494,0.559584,0.123328,0.16331,0.356812,-9999,-9999
20020207,-1.28,1.0,169.617,49.516,0.333333,290.241,0.0,1.678,0.375,90.393,0.0,1.1,1.0,0.531,0.895833,0.0575,0.583333333333,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,378.726,1.0,-0.237,-9999,-9999,0.3125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.35891,0.3125,3.82786,0.416667,8.16511,-9999,-9999,0.753243,-11.006,0.708333,-22.5808,-9999,-9999,2.09731,2.61009,0.3125,0.402865,2.32027,2.47996,2.59556,0.3125,0.3125,0.3125,1.26762,1.20448,1.26762,1.31745,-1.34247,-1.27811,-1.27549,-1.0509,0.8384,0.8384,0.939129,1.4237,0.533902,0.113125,0.150209,0.328005,-9999,-9999
20020208,-0.719,1.0,172.18,68.585,0.0,249.202,0.0,1.478,0.1875,91.057,0.0,0.8,1.0,0.555,0.9375,0.112307692308,0.541666666667,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,381.032,1.0,-0.303,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.41362,0.0,0.7477,0.375,1.58475,-9999,-9999,0.720278,-8.93321,0.458333,-18.3281,-9999,-9999,2.06481,1.62618,0.0208333,0.401672,1.48062,1.62618,1.7052,0.0416667,0.0208333,0.0208333,1.23072,1.16505,1.23072,1.27891,-0.395459,-0.426285,-0.395459,-0.289737,0.849483,0.849483,1.0774,1.44252,0.682709,0.156256,0.202757,0.435678,-9999,-9999
20020209,2.699,1.0,174.782,100.271,0.0,270.255,0.0,0.736,0.666667,90.677,0.0,3.9,1.0,0.571,0.979167,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,374.412,1.0,-0.195,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.85702,0.0,0.17285,0.583333,0.362449,-9999,-9999,0.716931,-10.6373,0.5625,-21.8242,-9999,-9999,2.05859,1.32312,0.0208333,0.387435,1.11216,1.32312,1.38688,0.104167,0.0208333,0.0,1.50585,1.41951,1.50585,1.52622,0.182727,0.121428,0.182727,0.228653,0.918384,0.918384,1.25303,1.55952,0.822209,0.226697,0.27725,0.535504,-9999,-9999
20020210,1.072,1.0,177.425,97.708,0.0,260.8,0.0,0.928,0.791667,90.204,0.0,0.2,1.0,0.833,0.9375,0.2,0.520833333333,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,369.448,1.0,-0.059,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.13284,0.0,3.29216,0.604167,6.97775,-9999,-9999,0.749784,-13.3856,0.541667,-27.463,-9999,-9999,2.10533,1.06359,0.145833,0.387166,0.758745,1.06359,1.08924,0.125,0.145833,0.145833,1.18742,1.12149,1.18742,1.23456,0.123837,0.123837,0.145323,0.261362,0.885998,0.885998,1.2935,1.50453,0.82432,0.221004,0.27133,0.528376,-9999,-9999
20020211,2.325,1.0,180.106,71.787,0.0,251.455,0.0,1.295,1.0,90.597,0.0,0.0,1.0,0.986,0.916667,0.116296296296,0.5625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,374.408,1.0,-0.01,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.30197,0.0,1.88406,0.541667,3.86548,-9999,-9999,0.727602,-15.7166,0.645833,-32.2453,-9999,-9999,2.19414,1.03783,0.229167,0.370548,0.914699,1.03783,1.0612,0.229167,0.229167,0.229167,1.17499,1.12704,1.17499,1.21908,0.13716,0.13716,0.157881,0.203762,0.910105,0.910105,1.41796,1.71886,0.776851,0.163749,0.221179,0.512987,-9999,-9999
20020212,5.498,1.0,182.825,111.038,0.0,252.219,0.0,3.707,1.0,90.746,0.0,0.0,1.0,1.343,0.916667,0.162424242424,0.6875,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,373.81,1.0,-0.003,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.38409,0.0,3.59762,0.979167,1.79108,-9999,-9999,0.857715,-31.0475,0.9375,-15.457,-9999,-9999,2.46126,1.22757,0.416667,0.370478,1.03698,1.22757,1.27542,0.416667,0.416667,0.375,1.32822,1.29728,1.32822,1.35433,0.100654,0.0789057,0.100654,0.2603,0.969472,0.969472,1.60337,2.20556,0.893978,0.250534,0.302107,0.623618,-9999,-9999
20020213,4.241,0.5,185.581,92.606,0.0,270.644,0.0,3.044,0.5,90.577,0.0,0.495,1.0,0.641,0.4375,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,379.049,0.5,-0.003,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.38409,0.0,1.39416,0.25,0.694083,-9999,-9999,0.776215,-23.0307,0.291667,-11.4658,-9999,-9999,2.2233,1.09652,0.1875,0.370198,1.03916,1.09652,1.15792,0.1875,0.1875,0.1875,1.05981,1.05064,1.05981,1.12355,-0.0367146,-0.0367146,-0.0343617,0.0114755,0.945285,0.945285,1.6052,2.21668,0.862185,0.210017,0.298882,0.65763,-9999,-9999
20020214,2.177,0.770833,188.372,33.991,0.833333,311.619,0.0,1.333,0.770833,90.386,0.0,0.0,1.0,0.63,0.458333,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,383.098,0.770833,-0.004,-9999,-9999,0.770833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.47756,0.770833,2.89191,0.770833,4.62554,-9999,-9999,0.924376,-11.9482,0.770833,-19.1109,-9999,-9999,1.99748,0.821397,0.75,0.377428,0.798363,0.855689,1.05892,0.75,0.75,0.75,0.922609,0.875562,0.922609,1.04818,0.101212,-0.0107409,0.0483456,0.101212,0.908363,0.908363,1.54251,2.08603,0.615366,0.078162,0.179233,0.48378,-9999,-9999
20020215,2.318,1.0,191.198,52.986,1.0,289.08,0.0,1.807,1.0,90.748,0.0,0.0,1.0,0.737,0.9375,0.0803703703704,0.5625,-16.5385416667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,385.423,1.0,-0.002,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.75792,1.0,6.21052,1.0,9.93358,-9999,-9999,0.88735,-11.4658,1.0,-16.6295,-9999,-9999,1.96402,0.796166,0.916667,0.378802,0.796166,0.878067,1.00527,0.916667,0.916667,0.979167,1.03045,0.993574,1.03045,1.19883,0.234285,0.140934,0.193561,0.21337,0.910269,0.910269,1.54574,2.24222,0.774144,0.121357,0.263377,0.653735,-9999,-9999
20020216,3.645,1.0,194.057,82.378,1.0,260.041,0.0,2.942,1.0,90.936,0.0,0.0,1.0,1.363,0.979167,0.269655172414,0.604166666667,-25.03625,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,381.115,1.0,0.004,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.63146,1.0,10.4678,1.0,16.743,-9999,-9999,1.15353,-29.0162,1.0,-40.6413,-9999,-9999,2.37435,0.992904,0.958333,0.377672,0.992904,1.13683,1.22052,0.958333,1.0,0.958333,1.25508,1.21453,1.25508,1.47045,0.262177,0.0674776,0.249936,0.262177,0.934823,0.934823,1.58744,2.71897,0.983702,0.186451,0.31157,0.877778,-9999,-9999
20020217,1.948,1.0,196.949,105.621,1.0,235.385,0.0,2.728,1.0,90.84,0.0,0.0,1.0,1.071,0.916667,0.176153846154,0.541666666667,-17.415,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,379.855,1.0,0.026,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.66125,1.0,10.6224,0.979167,16.9904,-9999,-9999,1.11585,-24.901,1.0,-34.2585,-9999,-9999,2.27824,0.549874,1.0,0.370485,0.549874,0.584153,0.619365,1.0,1.0,1.0,1.18539,1.11585,1.18539,1.41227,0.635513,0.496481,0.635513,0.793482,0.90118,0.90118,1.46909,2.8656,1.26365,0.237944,0.307116,1.15377,-9999,-9999
20020218,0.532,1.0,199.872,106.662,1.0,237.274,0.0,1.857,1.0,90.475,0.0,0.0,1.0,0.901,0.958333,0.103333333333,0.625,-12.3279166667,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,384.923,1.0,0.034,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.5675,1.0,6.93463,1.0,10.9662,-9999,-9999,1.16667,-11.8177,0.958333,-16.5733,-9999,-9999,1.98338,0.468404,0.9375,0.295364,0.468404,0.595067,0.612203,0.9375,0.9375,0.979167,1.0001,0.962252,1.0001,1.16307,0.531696,0.390306,0.531696,0.561563,0.873656,0.873656,1.0678,2.22474,1.10351,0.239471,0.280249,1.00862,-9999,-9999
20020219,1.186,1.0,202.825,96.821,1.0,248.052,0.0,2.154,1.0,90.625,0.0,0.0,1.0,1.061,0.958333,0.126666666667,0.625,6.59708333333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,375.603,1.0,0.022,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.40375,1.0,10.4849,1.0,16.7703,13.6432,18.6365,1.14375,-11.5854,0.979167,-18.5306,-20.5925,-15.0752,2.02678,0.540975,0.979167,0.295993,0.540975,0.546009,0.616911,0.979167,0.958333,0.979167,0.959421,0.959421,0.994131,1.0839,0.418445,0.303097,0.418445,0.466987,0.888194,0.888194,0.999742,1.30628,0.503229,0.218579,0.265363,0.45615,-9999,-9999
20020220,1.593,1.0,205.808,72.157,1.0,269.916,0.0,2.058,1.0,89.744,0.0,0.66,1.0,0.554,0.916667,0.127586206897,0.604166666667,-13.3454166667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,375.631,1.0,0.033,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.25208,1.0,5.5452,1.0,8.86941,6.70391,9.85635,1.26134,-12.0297,1.0,-15.6534,-21.3824,-14.5435,1.94327,1.11935,1.0,0.31027,0.894112,1.02415,1.07665,1.0,1.0,1.0,0.908105,0.908105,0.948187,0.98348,-0.21124,-0.21124,-0.0526176,0.0893674,1.0009,0.743612,0.851615,1.0009,0.170066,0.141134,0.170066,0.190682,-9999,-9999
20020221,-1.672,1.0,208.819,51.299,1.0,279.696,0.0,1.16,1.0,89.247,0.0,2.805,1.0,2.138,0.958333,0.232631578947,0.791666666667,-42.601875,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,373.814,1.0,0.074,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.95104,1.0,7.43958,1.0,11.8994,8.99414,13.2235,1.14301,-11.0329,1.0,-14.3563,-19.6105,-13.3383,1.85014,0.929585,1.0,0.272876,0.836415,0.878971,0.924532,1.0,1.0,1.0,0.605557,0.605557,0.64173,0.690187,-0.324028,-0.324028,-0.242592,-0.181773,1.11617,0.835223,0.969534,1.11617,0.155174,0.145501,0.155174,0.197092,-9999,-9999
20020222,-2.652,1.0,211.855,92.686,1.0,232.028,0.0,1.565,1.0,90.007,0.0,0.0,1.0,1.066,0.979167,0.101818181818,0.6875,-26.9889583333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,374.987,1.0,0.094,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.29833,1.0,6.7548,1.0,10.8041,8.16627,12.0064,1.06981,-7.93489,1.0,-10.3251,-14.1039,-9.59295,1.82278,0.659987,1.0,0.266484,0.55999,0.638338,0.659987,1.0,0.979167,1.0,0.590485,0.523753,0.544803,0.590485,-0.0695015,-0.0747019,-0.0695015,-0.0151879,1.16797,0.83037,1.06195,1.16797,0.259489,0.245551,0.27073,0.299995,-9999,-9999
20020223,2.871,1.0,214.919,93.822,1.0,261.788,0.0,2.578,1.0,89.546,0.0,0.0,1.0,1.026,0.958333,0.221176470588,0.708333333333,-4.88875,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,373.157,1.0,0.046,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.36208,1.0,9.91236,1.0,14.9572,11.9836,17.6188,1.41785,-19.1036,1.0,-28.8263,-33.9559,-23.0955,2.02876,0.742054,0.958333,0.273509,0.626687,0.742054,0.745371,0.958333,0.958333,1.0,1.34763,1.06374,1.26598,1.34763,0.605578,0.437053,0.516834,0.536007,1.29841,1.01261,1.0566,1.29841,0.274223,0.189856,0.274223,0.346046,-9999,-9999
20020224,-3.878,1.0,218.007,23.042,1.0,239.583,0.0,0.862,1.0,89.6,0.0,2.805,1.0,1.421,0.958333,0.208529411765,0.708333333333,-33.4517142857,0.729166666667,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,372.259,1.0,0.109,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.17104,1.0,0.98763,1.0,1.49028,1.194,1.75547,1.22936,-10.1464,1.0,-13.2028,-18.0348,-12.2666,1.78928,0.804148,1.0,0.19667,0.664531,0.769846,0.804148,1.0,1.0,1.0,0.888817,0.719376,0.818416,0.874425,0.0846688,-0.00278281,0.0594431,0.0846688,1.2469,0.843179,0.890442,1.2469,0.14432,0.110407,0.14432,0.195471,-9999,-9999
20020225,-0.922,1.0,221.118,90.14,1.0,263.941,0.0,0.906,1.0,90.01,0.0,2.31,1.0,1.011,0.979167,0.094,0.625,-35.032,0.833333333333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,374.845,1.0,0.086,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.04333,1.0,1.31432,1.0,1.71023,1.58896,1.98323,0.752247,-7.04628,1.0,-9.1688,-10.6324,-8.51866,1.76794,0.9268,0.875,0.215616,0.674976,0.850047,0.9268,0.875,0.895833,0.875,1.37517,1.05425,1.23766,1.27063,0.448368,0.250233,0.403361,0.419021,1.70788,1.57554,1.64245,1.69773,0.705949,0.441339,0.539578,0.705949,-9999,-9999
20020226,2.428,1.0,224.252,98.303,1.0,270.579,0.0,1.332,1.0,90.048,0.0,0.165,1.0,0.777,0.916667,0.170714285714,0.583333333333,-22.3847916667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,376.48,1.0,0.038,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.68875,1.0,2.66679,0.9375,3.47009,3.22403,4.02403,0.926551,-15.7148,0.958333,-20.4485,-23.7127,-18.9985,1.71975,1.36254,0.895833,0.262485,0.950162,1.22812,1.35698,0.875,0.895833,0.875,1.95833,1.46202,1.70535,1.74176,0.595781,0.379679,0.511857,0.513635,2.22498,1.83224,2.22498,2.2622,0.940628,0.556005,0.767957,0.940628,-9999,-9999
20020227,4.811,1.0,227.407,108.0,1.0,309.253,0.0,2.236,1.0,89.832,0.0,0.0,1.0,1.051,0.916667,0.155757575758,0.6875,-4.039375,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,380.098,1.0,0.014,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.74458,1.0,6.04769,0.979167,7.31141,6.08689,9.12563,0.926722,-15.4775,0.958333,-18.7116,-23.3546,-15.5778,1.81537,1.10962,0.770833,0.2823,0.92732,1.06027,1.10962,0.708333,0.6875,0.770833,2.53245,1.8539,2.09705,2.18237,1.42284,0.926584,0.991225,1.16389,2.7322,2.01653,2.54909,2.69392,0.997568,0.576203,0.926869,0.997568,-9999,-9999
20020228,-0.015,1.0,230.581,61.167,1.0,287.615,0.0,1.613,1.0,89.716,0.0,9.57,1.0,0.513,0.9375,0.110606060606,0.6875,-27.7202380952,0.875,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,387.709,1.0,0.077,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.93063,1.0,1.32382,1.0,1.60044,1.3324,1.99757,0.513023,-8.2113,1.0,-9.92711,-12.3904,-8.26451,1.72504,1.19386,0.958333,0.224547,1.02266,1.10213,1.18656,0.958333,1.0,1.0,1.72857,1.36564,1.4845,1.49265,0.534708,0.34298,0.367552,0.442376,2.8294,1.88464,1.99186,2.62299,0.625159,0.430253,0.625159,0.746851,-9999,-9999
20020301,0.481,1.0,233.775,118.554,1.0,292.434,0.0,1.059,1.0,89.993,0.0,0.0,1.0,0.612,0.979167,0.0685185185185,0.5625,-9.86479166667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,383.279,1.0,0.021,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.57375,1.0,1.81253,0.916667,2.735,1.82427,3.72631,0.588359,-7.45002,1.0,-9.00676,-15.3162,-7.4983,1.81184,0.958856,0.791667,0.273563,0.727376,0.885472,0.958856,0.791667,0.8125,0.791667,1.77837,1.46003,1.55753,1.59109,0.819509,0.672056,0.732651,0.819509,3.22857,2.01709,2.05774,2.99575,1.00651,0.797233,1.00651,1.17162,-9999,-9999
20020302,1.555,1.0,236.986,83.292,0.833333,319.054,0.0,0.828,1.0,89.818,0.0,4.62,1.0,0.919,0.916667,0.118076923077,0.541666666667,-0.556875,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,389.69,1.0,0.045,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.15764,1.0,3.29142,0.875,3.97919,3.31275,6.76671,0.801925,-8.71108,0.895833,-10.5313,-17.9088,-8.76754,1.79943,1.30067,0.75,0.227138,1.05397,1.16855,1.26119,0.75,0.6875,0.708333,1.89504,1.60722,1.6743,1.72272,0.594366,0.46153,0.553255,0.594366,3.68025,2.11588,2.18588,3.41726,0.817403,0.737716,0.817403,1.18281,-9999,-9999
20020303,-0.508,1.0,240.213,77.939,0.770833,294.9,0.0,1.219,0.875,90.148,0.0,9.405,1.0,0.988,0.9375,0.114705882353,0.708333333333,-35.7988095238,0.875,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,387.091,1.0,0.081,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.83229,1.0,1.49761,0.958333,1.81055,1.12508,3.07889,0.484638,-6.96881,1.0,-8.425,-14.3269,-5.23533,1.73738,1.43067,0.833333,0.213939,1.1116,1.25641,1.3086,0.895833,0.8125,0.833333,1.51937,1.38139,1.39805,1.44108,0.0887018,0.0887018,0.184666,0.26042,3.87122,1.81613,1.95281,3.5967,0.78103,0.78103,0.807506,1.32301,-9999,-9999
20020304,-1.44,1.0,243.456,175.32,0.958333,222.304,0.0,1.28,0.895833,90.6,0.0,0.33,1.0,0.593,0.979167,0.0976666666667,0.625,-17.735,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,385.547,1.0,0.017,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.33542,1.0,10.9169,0.895833,13.1981,8.20135,22.4437,1.35617,-1.22338,0.875,-1.33874,-1.84602,-0.635836,1.95877,1.71215,0.666667,0.229008,1.33957,1.44601,1.56192,0.8125,0.6875,0.666667,1.37491,1.2856,1.31503,1.37491,-0.337241,-0.246887,-0.182064,-0.0386086,4.12761,1.83171,1.85976,3.83677,1.2277,1.2277,1.29077,1.77628,-9999,-9999
20020305,2.322,1.0,246.714,146.413,0.875,223.303,0.0,2.572,0.854167,90.303,0.0,0.0,1.0,1.144,0.979167,0.138,0.625,-2.4475,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,378.862,1.0,0.034,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.51125,1.0,8.97076,0.895833,9.81664,5.22347,13.5364,1.39668,-8.96372,0.895833,-9.80893,-13.5257,-5.21937,1.90214,1.76531,0.875,0.283322,1.61537,1.70931,1.76531,0.854167,0.875,0.875,1.90227,1.76971,1.82242,1.90227,0.136957,0.1122,0.11312,0.17622,4.87893,2.30561,2.37035,4.53702,1.08663,1.08663,1.10266,1.86347,-9999,-9999
20020306,5.663,1.0,249.983,90.338,1.0,284.436,0.0,2.867,1.0,90.192,0.0,0.165,1.0,1.159,0.895833,0.1896,0.520833333333,3.18666666667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,375.713,1.0,0.039,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.66271,1.0,12.3464,1.0,9.27524,7.18902,14.9262,1.6952,-18.439,1.0,-13.8523,-22.292,-10.7366,1.85481,2.00497,0.9375,0.314479,1.92662,2.00497,2.04164,0.958333,0.9375,0.958333,2.36858,2.26577,2.31055,2.36858,0.363612,0.258046,0.363612,0.38072,5.62782,2.70969,2.90923,5.23524,0.891879,0.891879,0.926944,1.91666,-9999,-9999
20020307,7.394,1.0,253.265,139.837,1.0,264.98,0.0,4.065,1.0,90.577,0.0,0.0,1.0,1.213,0.979167,0.1590625,0.666666666667,38.7829166667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,373.34,1.0,-0.009,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.71583,1.0,22.2051,1.0,15.8006,12.9295,24.2988,2.16599,-13.8374,1.0,-9.84638,-15.1422,-8.05721,2.02781,2.28109,0.916667,0.362762,2.23672,2.25201,2.26909,0.916667,0.9375,0.9375,2.84223,2.80774,2.81518,2.84223,0.561133,0.561133,0.563176,0.624268,6.22531,2.9295,3.2953,5.79279,1.04261,1.04261,1.17418,2.22219,-9999,-9999
